,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
34428,OTHER OFFENSES,04/28/2011,Thursday,TRAFFIC VIOLATION,110343607,POWELL ST / CALIFORNIA ST,CENTRAL,"ARREST, CITED",08:55,-122.409175171456,37.7920414139396,2011-04-28 08:55:00,0,060750119022002
20877,OTHER OFFENSES,03/12/2011,Saturday,PROBATION VIOLATION,110207542,400 Block of EDDY ST,TENDERLOIN,"ARREST, BOOKED",06:59,-122.41427423986799,37.7837539683657,2011-03-12 06:59:00,1,060750124012000
89673,NON-CRIMINAL,10/17/2011,Monday,LOST PROPERTY,110837854,600 Block of FLORIDA ST,MISSION,NONE,13:00,-122.411031090084,37.7606720329042,2011-10-17 13:00:00,2,060750228011019
411,VANDALISM,01/03/2011,Monday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",110005932,1100 Block of MARKET ST,SOUTHERN,NONE,00:15,-122.412798723204,37.7802083810995,2011-01-03 00:15:00,3,060750176013000
96113,DRUNKENNESS,11/04/2011,Friday,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,110890363,2000 Block of LOMBARD ST,NORTHERN,"ARREST, BOOKED",02:10,-122.43530253656799,37.7999032306164,2011-11-04 02:10:00,4,060750129023005
98380,LARCENY/THEFT,11/16/2011,Wednesday,GRAND THEFT FROM LOCKED AUTO,116145461,FRANKLIN ST / FELL ST,NORTHERN,NONE,18:15,-122.421149407714,37.7761593097668,2011-11-16 18:15:00,5,060750162002004
13551,SUSPICIOUS OCC,02/18/2011,Friday,SUSPICIOUS OCCURRENCE,110145497,0 Block of NOBHILL CR,CENTRAL,NONE,06:43,-122.410656262865,37.7909056692311,2011-02-18 06:43:00,6,060750119022003
98564,ASSAULT,11/16/2011,Wednesday,BATTERY,110924097,DUBOCE AV / CHURCH ST,NORTHERN,NONE,10:26,-122.429128783477,37.76945561785929,2011-11-16 10:26:00,7,060750168012004
75822,BURGLARY,08/27/2011,Saturday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",110716452,3300 Block of 22ND ST,MISSION,NONE,20:00,-122.421595837674,37.7551480280059,2011-08-27 20:00:00,8,060750210001001
88724,OTHER OFFENSES,10/07/2011,Friday,RESISTING ARREST,110808651,2000 Block of MISSION ST,MISSION,"ARREST, BOOKED",10:30,-122.41961193792,37.764867992122504,2011-10-07 10:30:00,9,060750201004001
115598,WARRANTS,10/17/2011,Monday,WARRANT ARREST,110837553,700 Block of JERROLD AV,BAYVIEW,"ARREST, BOOKED",14:43,-122.37371864737499,37.729936773862796,2011-10-17 14:43:00,10,060750231032006
34680,BURGLARY,04/27/2011,Wednesday,"BURGLARY, UNLAWFUL ENTRY",110341156,0 Block of SHANNON ST,TENDERLOIN,"ARREST, BOOKED",04:54,-122.41227842281,37.7863112515113,2011-04-27 04:54:00,11,060750123022004
69559,LARCENY/THEFT,08/17/2011,Wednesday,GRAND THEFT PICKPOCKET,110660235,VANNESS AV / OFARRELL ST,NORTHERN,NONE,15:15,-122.421195221815,37.7847536577561,2011-08-17 15:15:00,12,060750151002008
14253,VANDALISM,01/21/2011,Friday,"MALICIOUS MISCHIEF, VANDALISM",116023970,4600 Block of 19TH ST,MISSION,NONE,17:00,-122.44140126863199,37.758876586020705,2011-01-21 17:00:00,13,060750204022001
8803,DRUG/NARCOTIC,01/31/2011,Monday,SALE OF BASE/ROCK COCAINE,110095143,HYDE ST / EDDY ST,TENDERLOIN,"ARREST, BOOKED",15:25,-122.415885065788,37.783516056415294,2011-01-31 15:25:00,14,060750124011000
63408,NON-CRIMINAL,07/28/2011,Thursday,"AIDED CASE, MENTAL DISTURBED",110603627,TREAT AV / ALAMEDA ST,MISSION,NONE,14:47,-122.41242436400199,37.768074169384796,2011-07-28 14:47:00,15,060750177001041
41666,OTHER OFFENSES,05/20/2011,Friday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",110407269,16TH ST / CAPP ST,MISSION,"ARREST, CITED",14:27,-122.418701003284,37.765109878622205,2011-05-20 14:27:00,16,060750201003003
59031,NON-CRIMINAL,07/14/2011,Thursday,"AIDED CASE, MENTAL DISTURBED",110563758,1300 Block of HOWARD ST,SOUTHERN,NONE,10:10,-122.41421770014999,37.7742105914044,2011-07-14 10:10:00,17,060750176014007
4328,OTHER OFFENSES,01/17/2011,Monday,TRAFFIC VIOLATION ARREST,110050868,13TH ST / MISSION ST,SOUTHERN,NONE,09:04,-122.420010175609,37.7701099298175,2011-01-17 09:04:00,18,060750201001015
103923,OTHER OFFENSES,12/03/2011,Saturday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",110968421,KEARNY ST / JACKSON ST,CENTRAL,"ARREST, CITED",00:55,-122.405145685472,37.7962104530518,2011-12-03 00:55:00,19,060750611002000
19072,OTHER OFFENSES,03/08/2011,Tuesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",110195470,GOLDEN GATE AV / JONES ST,TENDERLOIN,"ARREST, CITED",08:00,-122.412224164736,37.7820729312029,2011-03-08 08:00:00,20,060750125011002
43402,LARCENY/THEFT,05/26/2011,Thursday,ATTEMPTED GRAND THEFT PICKPOCKET,110425095,800 Block of 3RD ST,SOUTHERN,NONE,14:30,-122.391805008238,37.7781399144288,2011-05-26 14:30:00,21,060750607003002
116399,OTHER OFFENSES,10/20/2011,Thursday,MISCELLANEOUS STATE FELONY,110847825,900 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",16:50,-122.408540829958,37.783663427509,2011-10-20 16:50:00,22,060750176015000
75130,FRAUD,09/02/2011,Friday,FALSE ID TO PEACE OFFICER,110704156,1000 Block of MARKET ST,SOUTHERN,JUVENILE CITED,00:39,-122.41079281118,37.781790571886,2011-09-02 00:39:00,23,060750176012000
8136,LARCENY/THEFT,01/30/2011,Sunday,GRAND THEFT FROM LOCKED AUTO,110093175,23RD ST / KANSAS ST,BAYVIEW,NONE,00:01,-122.40256106024599,37.754512953786204,2011-01-30 00:01:00,24,060750614003006
58772,WARRANTS,07/13/2011,Wednesday,WARRANT ARREST,110562835,1000 Block of FITZGERALD AV,BAYVIEW,JUVENILE BOOKED,22:12,-122.387755497421,37.718863009265704,2011-07-13 22:12:00,25,060750234002014
73671,LARCENY/THEFT,08/25/2011,Thursday,GRAND THEFT FROM LOCKED AUTO,116110931,0 Block of DAKOTA ST,BAYVIEW,NONE,19:20,-122.396054534494,37.7540685381611,2011-08-25 19:20:00,26,060750614001000
23682,LARCENY/THEFT,03/19/2011,Saturday,GRAND THEFT FROM LOCKED AUTO,110229875,100 Block of WESTGATE DR,TARAVAL,NONE,16:00,-122.464685014831,37.729476783011705,2011-03-19 16:00:00,27,060750309002012
54190,BURGLARY,01/20/2011,Thursday,"BURGLARY, FORCIBLE ENTRY",110195997,2500 Block of MARIN ST,BAYVIEW,"ARREST, BOOKED",12:00,-122.40332521436001,37.748098363780706,2011-01-20 12:00:00,28,060759809001055
95184,DRUG/NARCOTIC,11/03/2011,Thursday,POSSESSION OF CONTROLLED SUBSTANCE,110887445,TURK ST / JONES ST,TENDERLOIN,"ARREST, BOOKED",03:27,-122.41241426358101,37.7830037964534,2011-11-03 03:27:00,29,060750125022001
18342,OTHER OFFENSES,03/08/2011,Tuesday,TRAFFIC VIOLATION,110195157,ITALY AV / LONDON ST,INGLESIDE,"ARREST, CITED",00:05,-122.43877224171999,37.718119119978205,2011-03-08 00:05:00,30,060750260041013
59086,LARCENY/THEFT,07/14/2011,Thursday,PETTY THEFT SHOPLIFTING,110564687,100 Block of POWELL ST,TENDERLOIN,"ARREST, CITED",14:15,-122.407917102537,37.7855913858383,2011-07-14 14:15:00,31,060750123011006
90751,ASSAULT,10/22/2011,Saturday,BATTERY,110853822,EDDY ST / VANNESS AV,NORTHERN,NONE,08:40,-122.420818330445,37.782894645091204,2011-10-22 08:40:00,32,060750124023002
89767,LARCENY/THEFT,10/19/2011,Wednesday,PETTY THEFT FROM LOCKED AUTO,110846247,200 Block of JACKSON ST,CENTRAL,NONE,17:00,-122.40013066361601,37.796957965389,2011-10-19 17:00:00,33,060750105001026
29143,BURGLARY,04/08/2011,Friday,"BURGLARY OF STORE, ATTEMPTED FORCIBLE ENTRY",110288241,5200 Block of MISSION ST,INGLESIDE,NONE,22:27,-122.44174422857799,37.7153087483134,2011-04-08 22:27:00,34,060750263012011
18397,WARRANTS,03/03/2011,Thursday,WARRANT ARREST,91291802,800 Block of BRYANT ST,SOUTHERN,"ARREST, CITED",11:45,-122.403675173997,37.7751775060199,2011-03-03 11:45:00,35,060750180002006
27994,OTHER OFFENSES,04/06/2011,Wednesday,FALSE EVIDENCE OF VEHICLE REGISTRATION,110278991,1400 Block of 27TH AV,TARAVAL,NONE,07:41,-122.486575618807,37.7597262208905,2011-04-06 07:41:00,36,060750327003000
9961,LIQUOR LAWS,02/04/2011,Friday,CONSUMING ALCOHOL IN PUBLIC VIEW,110106609,GEARY BL / STEINER ST,NORTHERN,"ARREST, BOOKED",12:49,-122.4345637373,37.784150491588704,2011-02-04 12:49:00,37,060750158011001
32377,SUSPICIOUS OCC,04/19/2011,Tuesday,SUSPICIOUS OCCURRENCE,110319965,5700 Block of MISSION ST,INGLESIDE,NONE,22:45,-122.449337277079,37.709972891244504,2011-04-19 22:45:00,38,060750262002008
11054,BURGLARY,02/08/2011,Tuesday,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",110118949,200 Block of PARQUE DR,INGLESIDE,NONE,11:45,-122.42217955196001,37.7104054610224,2011-02-08 11:45:00,39,060750605023001
1303,LARCENY/THEFT,01/06/2011,Thursday,PETTY THEFT OF PROPERTY,110019143,400 Block of BRYANT ST,SOUTHERN,NONE,18:30,-122.395125129134,37.7818425490691,2011-01-06 18:30:00,40,060750615005009
112244,LARCENY/THEFT,12/10/2011,Saturday,PETTY THEFT OF PROPERTY,116163015,2300 Block of MARKET ST,MISSION,NONE,00:30,-122.43450061837099,37.7631205588589,2011-12-10 00:30:00,41,060750203003008
72964,VANDALISM,08/27/2011,Saturday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",110690088,400 Block of SHRADER ST,PARK,NONE,18:00,-122.452194591332,37.7712024726777,2011-08-27 18:00:00,42,060750166003000
2850,SUSPICIOUS OCC,01/12/2011,Wednesday,SUSPICIOUS OCCURRENCE,110036216,800 Block of HOLLOWAY AV,TARAVAL,NONE,15:08,-122.46173773312799,37.7217961797197,2011-01-12 15:08:00,43,060750312014002
42907,SUSPICIOUS OCC,05/22/2011,Sunday,SUSPICIOUS OCCURRENCE,110415820,HAYES ST / BUCHANAN ST,NORTHERN,NONE,20:35,-122.427917556767,37.7762520907182,2011-05-22 20:35:00,44,060750163002001
105758,LARCENY/THEFT,12/08/2011,Thursday,PETTY THEFT FROM A BUILDING,110986069,400 Block of VALENCIA ST,MISSION,NONE,23:00,-122.422051268983,37.7661607864442,2011-12-08 23:00:00,45,060750202003000
37331,LARCENY/THEFT,05/04/2011,Wednesday,PETTY THEFT OF PROPERTY,116057026,200 Block of BEACH ST,CENTRAL,NONE,15:00,-122.413179135541,37.8076158182691,2011-05-04 15:00:00,46,060750101001010
96005,VANDALISM,11/07/2011,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",110902275,1800 Block of ALEMANY BL,INGLESIDE,NONE,17:00,-122.43758900558998,37.7231092281261,2011-11-07 17:00:00,47,060750261001006
62201,OTHER OFFENSES,07/25/2011,Monday,TRAFFIC VIOLATION,110595240,HOWARD ST / NEWMONTGOMERY ST,SOUTHERN,"ARREST, CITED",19:28,-122.39898086887,37.786209557036,2011-07-25 19:28:00,48,060750615001048
11065,BURGLARY,02/08/2011,Tuesday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",110119191,200 Block of ELCAMINODELMAR ST,RICHMOND,NONE,07:30,-122.48551560328501,37.787488644942,2011-02-08 07:30:00,49,060750428001001
19819,MISSING PERSON,03/07/2011,Monday,MISSING JUVENILE,110194701,1400 Block of STOCKTON ST,CENTRAL,NONE,17:00,-122.40888508641301,37.7987135219754,2011-03-07 17:00:00,50,060750107002001
22748,WARRANTS,03/19/2011,Saturday,WARRANT ARREST,110231159,POLK ST / FERN ST,NORTHERN,"ARREST, BOOKED",17:34,-122.420211964949,37.7882225424263,2011-03-19 17:34:00,51,060750120001003
19327,WEAPON LAWS,03/07/2011,Monday,LOCATED EXPLOSIVE DEVICE,110194068,0 Block of JENNINGS ST,BAYVIEW,UNFOUNDED,15:20,-122.37696530965799,37.7398764427384,2011-03-07 15:20:00,52,060750231031000
29355,VANDALISM,04/07/2011,Thursday,"MALICIOUS MISCHIEF, VANDALISM",116044863,GENEVA AV / SAN JOSE AV,INGLESIDE,NONE,23:30,-122.44660721495,37.7207231268789,2011-04-07 23:30:00,53,060750261003000
43542,DRUG/NARCOTIC,05/14/2011,Saturday,POSSESSION OF BASE/ROCK COCAINE,110389974,2000 Block of MISSION ST,MISSION,"ARREST, BOOKED",17:40,-122.419658956085,37.7644776786239,2011-05-14 17:40:00,54,060750201004002
117577,RECOVERED VEHICLE,12/31/2011,Saturday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,111045048,300 Block of BAKER ST,PARK,NONE,18:33,-122.44101833477501,37.7743180065281,2011-12-31 18:33:00,55,060750164002005
76897,DRUG/NARCOTIC,09/10/2011,Saturday,POSSESSION OF HEROIN,110728112,SCOTT ST / CHESTNUT ST,NORTHERN,"ARREST, BOOKED",13:00,-122.44117835253701,37.800188169051296,2011-09-10 13:00:00,56,060750128004000
15753,LARCENY/THEFT,02/19/2011,Saturday,GRAND THEFT OF PROPERTY,116026833,800 Block of MISSION ST,SOUTHERN,NONE,00:01,-122.40497023260001,37.7838778192476,2011-02-19 00:01:00,57,060750176011004
74986,BURGLARY,09/05/2011,Monday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",110711979,0 Block of BUENA VISTA TER,PARK,NONE,01:30,-122.438098732703,37.767645654801996,2011-09-05 01:30:00,58,060750170001002
48805,OTHER OFFENSES,06/11/2011,Saturday,PROBATION VIOLATION,110470567,HYDE ST / GOLDEN GATE AV,TENDERLOIN,"ARREST, BOOKED",11:35,-122.415508242782,37.7816542806075,2011-06-11 11:35:00,59,060750124011002
73429,OTHER OFFENSES,08/30/2011,Tuesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",110695248,MISSION ST / 16TH ST,MISSION,"ARREST, CITED",09:20,-122.419671780296,37.7650501214668,2011-08-30 09:20:00,60,060750201004002
4667,DRUG/NARCOTIC,01/18/2011,Tuesday,TRANSPORTATION OF HEROIN,110054713,2200 Block of SAN JOSE AV,INGLESIDE,"ARREST, BOOKED",16:30,-122.445832350723,37.7215962957369,2011-01-18 16:30:00,61,060750261004009
85178,NON-CRIMINAL,09/25/2011,Sunday,FOUND PROPERTY,110775323,2300 Block of 24TH AV,TARAVAL,NONE,18:00,-122.481163246063,37.743837498729995,2011-09-25 18:00:00,62,060750328012004
3274,LARCENY/THEFT,01/07/2011,Friday,PETTY THEFT OF PROPERTY,116006788,300 Block of WESTPORTAL AV,TARAVAL,NONE,01:30,-122.46953087747299,37.7375868698835,2011-01-07 01:30:00,63,060750308003004
