,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
106253,SUSPICIOUS OCC,10/19/2012,Friday,SUSPICIOUS OCCURRENCE,120854387,2400 Block of BAY SHORE BL,INGLESIDE,NONE,19:30,-122.40406361891701,37.710847408285,2012-10-19 19:30:00,29,060750264032011
110521,SUSPICIOUS OCC,12/19/2012,Wednesday,SUSPICIOUS OCCURRENCE,121022575,0 Block of MASON ST,TENDERLOIN,NONE,21:38,-122.409085164277,37.7835469703768,2012-12-19 21:38:00,30,060750125012004
113646,LARCENY/THEFT,09/05/2012,Wednesday,GRAND THEFT FROM LOCKED AUTO,120712058,500 Block of BRYANT ST,SOUTHERN,NONE,19:00,-122.395826481803,37.78129100166829,2012-09-05 19:00:00,31,060750180001005
52,OTHER OFFENSES,01/05/2012,Thursday,LOST/STOLEN LICENSE PLATE,120014440,2200 Block of 41ST AV,TARAVAL,NONE,17:30,-122.499540456594,37.743998981131504,2012-01-05 17:30:00,32,060750353006004
113137,ROBBERY,08/17/2012,Friday,"ROBBERY, BODILY FORCE",120658361,7TH ST / MARKET ST,SOUTHERN,NONE,22:00,-122.41251534135598,37.78047774805079,2012-08-17 22:00:00,33,060750176013000
41868,ROBBERY,05/18/2012,Friday,ROBBERY ON THE STREET WITH A KNIFE,120397127,20TH ST / SANCHEZ ST,MISSION,NONE,17:00,-122.43026945003099,37.757954786270396,2012-05-18 17:00:00,34,060750206002001
112259,VEHICLE THEFT,07/13/2012,Friday,STOLEN AND RECOVERED VEHICLE,120554474,300 Block of SPEAR ST,SOUTHERN,NONE,10:00,-122.390465675814,37.7895072741305,2012-07-13 10:00:00,35,060750615003008
121820,MISSING PERSON,10/17/2012,Wednesday,MISSING JUVENILE,120851985,4900 Block of MISSION ST,INGLESIDE,LOCATED,10:00,-122.439527125863,37.7184968870206,2012-10-17 10:00:00,36,060750261001008
120757,BURGLARY,11/15/2012,Thursday,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",130120758,1800 Block of EGBERT AV,BAYVIEW,NONE,12:00,-122.400102346411,37.7270087252476,2012-11-15 12:00:00,37,060750233001008
52342,SUSPICIOUS OCC,06/22/2012,Friday,SUSPICIOUS OCCURRENCE,120490997,300 Block of BACON ST,BAYVIEW,NONE,17:14,-122.40641203921699,37.7270145894003,2012-06-22 17:14:00,38,060750257022022
113375,ROBBERY,08/26/2012,Sunday,"ROBBERY ON THE STREET, STRONGARM",120679743,MISSION ST / PERSIA AV,INGLESIDE,NONE,01:35,-122.43597721703001,37.7231288306727,2012-08-26 01:35:00,39,060750260012011
105535,ASSAULT,10/26/2012,Friday,BATTERY,120864160,800 Block of BRYANT ST,SOUTHERN,NONE,14:00,-122.403742962696,37.7752316978114,2012-10-26 14:00:00,40,060750180002006
31596,LARCENY/THEFT,04/13/2012,Friday,GRAND THEFT PICKPOCKET,120296808,0 Block of THE EMBARCADEROSOUTH ST,SOUTHERN,NONE,17:20,-122.39393932754,37.7950716881906,2012-04-13 17:20:00,41,060750105002002
9818,VANDALISM,02/04/2012,Saturday,"MALICIOUS MISCHIEF, VANDALISM",120096642,700 Block of BUSH ST,CENTRAL,NONE,01:26,-122.41037335790199,37.78992390722279,2012-02-04 01:26:00,42,060750121002000
41891,DRUNKENNESS,05/19/2012,Saturday,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,120397848,7TH ST / MINNA ST,SOUTHERN,"ARREST, BOOKED",00:01,-122.41040560213499,37.77878414860329,2012-05-19 00:01:00,43,060750176013002
113684,ASSAULT,09/01/2012,Saturday,BATTERY,120700376,1100 Block of FOLSOM ST,SOUTHERN,NONE,21:48,-122.409195282637,37.7755227065801,2012-09-01 21:48:00,44,060750178021019
43890,BURGLARY,05/23/2012,Wednesday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",120409750,600 Block of UNION ST,CENTRAL,NONE,13:00,-122.40948978427299,37.8003723276697,2012-05-23 13:00:00,45,060750106003011
60718,LARCENY/THEFT,07/19/2012,Thursday,PETTY THEFT FROM LOCKED AUTO,120571763,500 Block of HOLLYPARK CR,INGLESIDE,NONE,23:00,-122.420829332948,37.736249621017606,2012-07-19 23:00:00,46,060750254013004
68996,WARRANTS,08/17/2012,Friday,ENROUTE TO OUTSIDE JURISDICTION,120655113,LUCKY ST / 26TH ST,MISSION,"ARREST, BOOKED",17:43,-122.41321519799,37.749338329924704,2012-08-17 17:43:00,47,060750229012004
103446,NON-CRIMINAL,06/25/2012,Monday,PROPERTY FOR IDENTIFICATION,120501293,1100 Block of QUESADA AV,BAYVIEW,"ARREST, BOOKED",23:10,-122.381196769417,37.7275645016345,2012-06-25 23:10:00,48,060750232002015
98831,VANDALISM,11/15/2012,Thursday,"MALICIOUS MISCHIEF, VANDALISM",126182635,1000 Block of CLEMENT ST,RICHMOND,NONE,18:45,-122.469783746528,37.782665365561705,2012-11-15 18:45:00,49,060750402002003
21762,NON-CRIMINAL,03/13/2012,Tuesday,AIDED CASE,120208182,700 Block of JERROLD AV,BAYVIEW,NONE,16:20,-122.37371864737499,37.729936773862796,2012-03-13 16:20:00,50,060750231032006
8777,SUSPICIOUS OCC,01/30/2012,Monday,SUSPICIOUS OCCURRENCE,120085996,200 Block of GUERRERO ST,MISSION,NONE,20:00,-122.42442238502301,37.767662507653,2012-01-30 20:00:00,51,060750202002004
75075,LARCENY/THEFT,08/31/2012,Friday,PETTY THEFT OF PROPERTY,126130662,UNION ST / BATTERY ST,CENTRAL,NONE,10:00,-122.401619164233,37.801382090907296,2012-08-31 10:00:00,52,060750105001011
84377,OTHER OFFENSES,08/21/2012,Tuesday,PROBATION VIOLATION,120667174,1800 Block of DONNER AV,BAYVIEW,DISTRICT ATTORNEY REFUSES TO PROSECUTE,20:49,-122.40111590189699,37.728466018602205,2012-08-21 20:49:00,53,060750233001008
32354,VANDALISM,04/14/2012,Saturday,"MALICIOUS MISCHIEF, VANDALISM",126049574,DEHARO ST / ALAMEDA ST,BAYVIEW,NONE,19:50,-122.401966042339,37.7687048636082,2012-04-14 19:50:00,54,060750607002006
38689,DRUG/NARCOTIC,05/05/2012,Saturday,POSSESSION OF MARIJUANA,120358373,HAYES ST / SHRADER ST,PARK,"ARREST, BOOKED",22:04,-122.452624168149,37.77310400932279,2012-05-05 22:04:00,55,060750165004004
33615,LARCENY/THEFT,04/20/2012,Friday,GRAND THEFT FROM LOCKED AUTO,126053014,800 Block of BRYANT ST,SOUTHERN,NONE,14:00,-122.403742962696,37.7752316978114,2012-04-20 14:00:00,56,060750180002006
3757,ASSAULT,01/13/2012,Friday,BATTERY,120036080,2500 Block of MASON ST,CENTRAL,NONE,11:00,-122.413750662276,37.806571941602705,2012-01-13 11:00:00,57,060750101001013
112601,BURGLARY,08/01/2012,Wednesday,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",120610894,1400 Block of CLAY ST,CENTRAL,NONE,23:30,-122.417229537578,37.79298253212029,2012-08-01 23:30:00,58,060750110003000
9262,ASSAULT,02/01/2012,Wednesday,THREATS AGAINST LIFE,120088382,0 Block of MONTGOMERY ST,CENTRAL,NONE,08:15,-122.402168088575,37.7893117469391,2012-02-01 08:15:00,59,060750117002013
97101,LARCENY/THEFT,11/13/2012,Tuesday,GRAND THEFT FROM LOCKED AUTO,126180924,17TH AV / MORAGA ST,TARAVAL,NONE,16:00,-122.474464706218,37.756200800369704,2012-11-13 16:00:00,60,060750303021010
100424,ROBBERY,11/23/2012,Friday,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,120948930,FRANKLIN ST / POST ST,NORTHERN,NONE,18:02,-122.423217673913,37.7864017954155,2012-11-23 18:02:00,61,060750151002001
8789,OTHER OFFENSES,01/31/2012,Tuesday,PROBATION VIOLATION,120086154,400 Block of ELLIS ST,TENDERLOIN,"ARREST, BOOKED",12:52,-122.413944315427,37.784685412261894,2012-01-31 12:52:00,62,060750125021001
68766,ROBBERY,07/10/2012,Tuesday,"ROBBERY, BODILY FORCE",120544704,INGERSON AV / GRIFFITH ST,BAYVIEW,"ARREST, BOOKED",19:55,-122.389279211854,37.716962016099,2012-07-10 19:55:00,63,060750234002018
123342,RECOVERED VEHICLE,06/20/2012,Wednesday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,120484912,600 Block of JOHNMUIR DR,TARAVAL,NONE,14:00,-122.492556318764,37.7148429624482,2012-06-20 14:00:00,64,060750604001011
68908,OTHER OFFENSES,08/17/2012,Friday,VIOLATION OF RESTRAINING ORDER,120653060,3500 Block of SAN BRUNO AV,INGLESIDE,"ARREST, BOOKED",01:00,-122.399928890733,37.716888900316604,2012-08-17 01:00:00,65,060750264022017
5967,VEHICLE THEFT,01/15/2012,Sunday,STOLEN AUTOMOBILE,120048994,300 Block of 9TH ST,SOUTHERN,NONE,21:00,-122.41071439982201,37.77299379901729,2012-01-15 21:00:00,66,060750178022011
18487,OTHER OFFENSES,02/24/2012,Friday,INDECENT EXPOSURE,119008296,0 Block of TAPIA DR,TARAVAL,NONE,13:56,-122.482111486837,37.7219309779352,2012-02-24 13:56:00,67,060750332011005
87195,WARRANTS,10/14/2012,Sunday,WARRANT ARREST,120826944,2200 Block of MISSION ST,MISSION,"ARREST, BOOKED",23:20,-122.41935187841699,37.761301211044604,2012-10-14 23:20:00,68,060750208002002
46639,VEHICLE THEFT,06/01/2012,Friday,ATTEMPTED STOLEN VEHICLE,120436060,22ND ST / NOE ST,MISSION,NONE,07:30,-122.432179262317,37.7546271730767,2012-06-01 07:30:00,69,060750211004005
10017,ASSAULT,02/05/2012,Sunday,THREATS AGAINST LIFE,120101326,900 Block of ATHENS ST,INGLESIDE,"ARREST, BOOKED",20:10,-122.433977085021,37.7144988418098,2012-02-05 20:10:00,70,060750263011001
117711,SUSPICIOUS OCC,12/24/2012,Monday,SUSPICIOUS OCCURRENCE,121034774,700 Block of TARAVAL ST,TARAVAL,NONE,11:50,-122.473889173284,37.7431616980581,2012-12-24 11:50:00,71,060750304005004
60691,DRUG/NARCOTIC,07/19/2012,Thursday,POSSESSION OF MARIJUANA,120571343,POLK ST / HEMLOCK ST,NORTHERN,"ARREST, BOOKED",23:34,-122.42002147104701,37.7872807076108,2012-07-19 23:34:00,72,060750120002003
62995,VEHICLE THEFT,07/08/2012,Sunday,STOLEN AUTOMOBILE,120538917,500 Block of VICENTE ST,TARAVAL,NONE,12:25,-122.472388321225,37.739491449401896,2012-07-08 12:25:00,73,060750308005011
24454,LARCENY/THEFT,03/17/2012,Saturday,GRAND THEFT FROM LOCKED AUTO,126037808,SAN BRUNO AV / 15TH ST,MISSION,NONE,23:00,-122.40570961019199,37.7671995252945,2012-03-17 23:00:00,74,060750177001027
74235,VEHICLE THEFT,08/22/2012,Wednesday,STOLEN AUTOMOBILE,120671197,400 Block of ELIZABETH ST,MISSION,NONE,20:30,-122.42980608887899,37.7523244507463,2012-08-22 20:30:00,75,060750211003004
81875,LARCENY/THEFT,09/14/2012,Friday,PETTY THEFT OF PROPERTY,126144550,800 Block of MARKET ST,SOUTHERN,NONE,15:00,-122.407036790381,37.784753283570005,2012-09-14 15:00:00,76,060750176011000
56702,NON-CRIMINAL,07/05/2012,Thursday,"DEATH REPORT, CAUSE UNKNOWN",120538020,100 Block of 6TH ST,SOUTHERN,NONE,12:00,-122.407572211707,37.780018418252396,2012-07-05 12:00:00,77,060750176012005
33543,NON-CRIMINAL,04/22/2012,Sunday,"AIDED CASE, MENTAL DISTURBED",120319171,800 Block of MARKET ST,SOUTHERN,NONE,15:07,-122.408030866262,37.7839739947693,2012-04-22 15:07:00,78,060750176011001
43643,OTHER OFFENSES,05/19/2012,Saturday,LOST/STOLEN LICENSE PLATE,120402895,500 Block of HAMILTON ST,BAYVIEW,NONE,14:00,-122.408775845926,37.7246308783354,2012-05-19 14:00:00,79,060750257023009
61421,VANDALISM,07/22/2012,Sunday,"MALICIOUS MISCHIEF, VANDALISM",126100869,SUNSET BL / LAKE MERCED BL,TARAVAL,NONE,18:45,-122.49346849500601,37.729595070845704,2012-07-22 18:45:00,80,060750331004028
57889,LARCENY/THEFT,06/18/2012,Monday,GRAND THEFT FROM LOCKED AUTO,120543790,STEVENSON ST / 6TH ST,SOUTHERN,NONE,18:30,-122.409696355558,37.7817540588712,2012-06-18 18:30:00,81,060750176012001
29272,LARCENY/THEFT,03/24/2012,Saturday,GRAND THEFT FROM LOCKED AUTO,126045538,800 Block of BRYANT ST,SOUTHERN,NONE,16:00,-122.403742962696,37.7752316978114,2012-03-24 16:00:00,82,060750180002006
61027,NON-CRIMINAL,07/18/2012,Wednesday,COURTESY REPORT,120567499,0 Block of SGTJOHNVYOUNG LN,INGLESIDE,NONE,17:00,-122.446245077058,37.7249337972772,2012-07-18 17:00:00,83,060750255006025
84942,LARCENY/THEFT,10/05/2012,Friday,GRAND THEFT FROM LOCKED AUTO,120800534,GREAT HY / JOHNFKENNEDY DR,RICHMOND,NONE,18:30,-122.510925873275,37.7704317242476,2012-10-05 18:30:00,84,060759803001025
80918,SUSPICIOUS OCC,08/20/2012,Monday,SUSPICIOUS ACT TOWARDS FEMALE,120769786,200 Block of JEFFERSON ST,CENTRAL,NONE,07:40,-122.416161837181,37.8082025795256,2012-08-20 07:40:00,85,060750101001001
93122,ASSAULT,10/31/2012,Wednesday,INFLICT INJURY ON COHABITEE,120878575,3400 Block of SACRAMENTO ST,RICHMOND,"ARREST, BOOKED",08:40,-122.449266721225,37.788008805314,2012-10-31 08:40:00,86,060750133002005
67348,OTHER OFFENSES,08/10/2012,Friday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",120634844,PERSIA AV / OCEAN AV,INGLESIDE,"ARREST, CITED",22:39,-122.436447441054,37.723788610894395,2012-08-10 22:39:00,87,060750255004005
75131,VEHICLE THEFT,08/26/2012,Sunday,STOLEN AUTOMOBILE,120687815,SALINAS AV / GOULD ST,BAYVIEW,NONE,12:00,-122.398230916703,37.7211225376055,2012-08-26 12:00:00,88,060750233001014
103852,WARRANTS,12/05/2012,Wednesday,ENROUTE TO PAROLE OFFICER,120982342,800 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",18:56,-122.407036790381,37.784753283570005,2012-12-05 18:56:00,89,060750176011000
8985,PROSTITUTION,02/01/2012,Wednesday,SOLICITS FOR ACT OF PROSTITUTION,120090155,19TH ST / SHOTWELL ST,MISSION,NONE,18:50,-122.415929849548,37.7604330003754,2012-02-01 18:50:00,90,060750228011008
109466,WARRANTS,04/20/2012,Friday,ENROUTE TO OUTSIDE JURISDICTION,120312329,100 Block of GLADSTONE DR,INGLESIDE,NONE,07:48,-122.423621463189,37.7293364911439,2012-04-20 07:48:00,91,060750256004000
92523,VEHICLE THEFT,10/12/2012,Friday,STOLEN TRUCK,120822704,300 Block of SOUTH VAN NESS AV,MISSION,NONE,23:00,-122.417589136847,37.7676286371712,2012-10-12 23:00:00,92,060750177002037
27627,ASSAULT,04/02/2012,Monday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,120261516,1100 Block of MARKET ST,SOUTHERN,NONE,07:00,-122.412017387477,37.7809212279484,2012-04-02 07:00:00,93,060750176012000
41420,WARRANTS,05/17/2012,Thursday,WARRANT ARREST,120392127,800 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",15:03,-122.407036790381,37.784753283570005,2012-05-17 15:03:00,94,060750176011000
97998,DRUG/NARCOTIC,11/16/2012,Friday,POSSESSION OF MARIJUANA FOR SALES,120929071,500 Block of HAIGHT ST,NORTHERN,"ARREST, BOOKED",14:50,-122.431815035767,37.7719653710534,2012-11-16 14:50:00,95,060750168011001
55929,OTHER OFFENSES,07/02/2012,Monday,CRUELTY TO ANIMALS,120524825,9TH ST / HOWARD ST,SOUTHERN,"ARREST, BOOKED",16:38,-122.413163134276,37.7749926445385,2012-07-02 16:38:00,96,060750176014005
71419,ASSAULT,08/24/2012,Friday,BATTERY,120674282,500 Block of HOLLOWAY AV,TARAVAL,NONE,08:30,-122.458683620045,37.7218051005406,2012-08-24 08:30:00,97,060750312011011
94207,BURGLARY,11/04/2012,Sunday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",120893200,600 Block of OFARRELL ST,TENDERLOIN,NONE,11:00,-122.415804409141,37.785465684569296,2012-11-04 11:00:00,98,060750122011003
118784,VANDALISM,12/29/2012,Saturday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",121045765,21ST ST / MISSION ST,MISSION,NONE,02:02,-122.418904204517,37.7570361132269,2012-12-29 02:02:00,99,060750208004002
67191,LARCENY/THEFT,08/06/2012,Monday,GRAND THEFT FROM LOCKED AUTO,126113561,1600 Block of MISSION ST,SOUTHERN,NONE,18:20,-122.419614458257,37.7709821688663,2012-08-06 18:20:00,100,060750201001019
54728,LOITERING,07/02/2012,Monday,OBSTRUCTING PUBLIC THOROUGHFARE,120519707,0 Block of GROVE ST,TENDERLOIN,"ARREST, CITED",06:17,-122.415859883111,37.7787163114488,2012-07-02 06:17:00,101,060750124021006
11028,ROBBERY,02/07/2012,Tuesday,"ROBBERY ON THE STREET, STRONGARM",120107512,1400 Block of THOMAS AV,BAYVIEW,NONE,19:50,-122.389417779459,37.7293107230745,2012-02-07 19:50:00,102,060750232001009
6563,LARCENY/THEFT,01/19/2012,Thursday,GRAND THEFT FROM LOCKED AUTO,120065114,900 Block of ALABAMA ST,MISSION,NONE,23:00,-122.411314747939,37.7567678930086,2012-01-19 23:00:00,103,060750228032003
108043,NON-CRIMINAL,12/16/2012,Sunday,"AIDED CASE, DOG BITE",121012764,TOWNSEND ST / 6TH ST,SOUTHERN,NONE,14:22,-122.399436466798,37.773574712191895,2012-12-16 14:22:00,104,060750180002020
11957,NON-CRIMINAL,02/08/2012,Wednesday,AIDED CASE,120117834,400 Block of BRAZIL AV,INGLESIDE,NONE,20:00,-122.431400926194,37.7231838402563,2012-02-08 20:00:00,105,060750260011008
64000,VEHICLE THEFT,07/26/2012,Thursday,STOLEN AUTOMOBILE,120588912,500 Block of BUENAVISTAWEST AV,PARK,NONE,04:30,-122.443343089257,37.7663810530616,2012-07-26 04:30:00,106,060750171011005
698,DRUG/NARCOTIC,01/04/2012,Wednesday,SALE OF BASE/ROCK COCAINE,120008471,0 Block of TURK ST,TENDERLOIN,"ARREST, BOOKED",08:30,-122.410414430798,37.7832623682493,2012-01-04 08:30:00,107,060750125012003
6122,FRAUD,01/22/2012,Sunday,"CREDIT CARD, THEFT BY USE OF",120060471,100 Block of ELLIS ST,TENDERLOIN,NONE,19:00,-122.408441792867,37.7853833640577,2012-01-22 19:00:00,108,060750125012000
30451,LARCENY/THEFT,03/31/2012,Saturday,GRAND THEFT FROM LOCKED AUTO,126047261,GEARY BL / STEINER ST,NORTHERN,NONE,21:00,-122.4345637373,37.784150491588704,2012-03-31 21:00:00,109,060750158011001
86762,NON-CRIMINAL,09/30/2012,Sunday,LOST PROPERTY,126154559,MARINA BL / SCOTT ST,NORTHERN,NONE,14:00,-122.442310947633,37.805767734267796,2012-09-30 14:00:00,110,060750127001013
6172,VEHICLE THEFT,01/22/2012,Sunday,STOLEN AUTOMOBILE,120061770,400 Block of EDINBURGH ST,INGLESIDE,NONE,17:00,-122.43131238318999,37.721939920638796,2012-01-22 17:00:00,111,060750260012005
114197,LARCENY/THEFT,09/14/2012,Friday,PETTY THEFT BICYCLE,120739278,4TH ST / HOWARD ST,SOUTHERN,NONE,20:00,-122.40271259328199,37.783259654397895,2012-09-14 20:00:00,112,060750176011005
81759,LARCENY/THEFT,09/18/2012,Tuesday,GRAND THEFT FROM LOCKED AUTO,126140978,5TH ST / BLUXOME ST,SOUTHERN,NONE,15:30,-122.39797082134301,37.7759414270577,2012-09-18 15:30:00,113,060750607001066
64249,OTHER OFFENSES,08/01/2012,Wednesday,VIOLATION OF MUNICIPAL POLICE CODE,120607841,HYDE ST / TURK ST,TENDERLOIN,JUVENILE BOOKED,17:10,-122.415694922134,37.7825851968467,2012-08-01 17:10:00,114,060750124011001
14662,DRUG/NARCOTIC,02/20/2012,Monday,POSSESSION OF NARCOTICS PARAPHERNALIA,120143889,300 Block of BAY ST,CENTRAL,"ARREST, BOOKED",21:59,-122.41280393116399,37.8057526776631,2012-02-20 21:59:00,115,060750101001020
22698,VANDALISM,03/17/2012,Saturday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",120220142,100 Block of HYDE ST,TENDERLOIN,"ARREST, CITED",23:54,-122.415595044919,37.7823001831806,2012-03-17 23:54:00,116,060750124012002
93776,LARCENY/THEFT,11/03/2012,Saturday,PETTY THEFT FROM A BUILDING,120889908,2700 Block of HYDE ST,CENTRAL,NONE,15:23,-122.420538840695,37.8063222439109,2012-11-03 15:23:00,117,060750102001010
118825,VEHICLE THEFT,12/28/2012,Friday,STOLEN AUTOMOBILE,121046155,200 Block of CHENERY ST,INGLESIDE,NONE,19:00,-122.42592669477501,37.738801000295794,2012-12-28 19:00:00,118,060750218002008
