,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
77643,WARRANTS,09/01/2010,Wednesday,ENROUTE TO OUTSIDE JURISDICTION,100807500,1000 Block of POTRERO AV,MISSION,"ARREST, BOOKED",21:45,-122.40665662306299,37.7568256145423,2010-09-01 21:45:00,0,060750228022008
15516,LARCENY/THEFT,02/15/2010,Monday,GRAND THEFT FROM LOCKED AUTO,106020607,0 Block of 8TH ST,SOUTHERN,NONE,00:01,-122.413945566161,37.7780328743159,2010-02-15 00:01:00,1,060750176013008
82428,DISORDERLY CONDUCT,09/17/2010,Friday,"DISTURBING THE PEACE, FIGHTING",100863580,7TH ST / MISSION ST,SOUTHERN,NONE,19:00,-122.41093920555201,37.779212259008496,2010-09-17 19:00:00,2,060750176013001
77565,LARCENY/THEFT,08/29/2010,Sunday,GRAND THEFT OF PROPERTY,106108344,7TH ST / MISSION ST,SOUTHERN,NONE,22:30,-122.41093920555201,37.779212259008496,2010-08-29 22:30:00,3,060750176013001
33139,VANDALISM,04/12/2010,Monday,MALICIOUS MISCHIEF,100339525,300 Block of 11TH AV,RICHMOND,"ARREST, CITED",17:05,-122.469513750128,37.7810917082666,2010-04-12 17:05:00,4,060750402002002
105969,OTHER OFFENSES,11/24/2010,Wednesday,MISCELLANEOUS INVESTIGATION,101091722,3200 Block of MORAGA ST,TARAVAL,NONE,19:00,-122.49750652446801,37.755208364450105,2010-11-24 19:00:00,5,060750351005002
13752,ROBBERY,02/10/2010,Wednesday,"ROBBERY, BODILY FORCE",30185901,800 Block of BRYANT ST,SOUTHERN,COMPLAINANT REFUSES TO PROSECUTE,07:45,-122.403742962696,37.7752316978114,2010-02-10 07:45:00,6,060750180002006
92589,LARCENY/THEFT,10/15/2010,Friday,GRAND THEFT FROM PERSON,100960738,300 Block of POWELL ST,CENTRAL,NONE,15:11,-122.40833353293999,37.7876829824756,2010-10-15 15:11:00,7,060750123022000
104775,ASSAULT,11/22/2010,Monday,THREATS TO SCHOOL TEACHERS,101084131,2000 Block of SILVER AV,BAYVIEW,NONE,16:05,-122.399874989633,37.7358485073494,2010-11-22 16:05:00,8,060750230011029
81705,OTHER OFFENSES,09/14/2010,Tuesday,PROBATION VIOLATION,100852759,500 Block of ELLIS ST,TENDERLOIN,"ARREST, BOOKED",18:35,-122.414854585517,37.784570369797294,2010-09-14 18:35:00,9,060750124012000
