,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
36915,DRUG/NARCOTIC,04/07/2008,Monday,SALE OF BASE/ROCK COCAINE,80363276,200 Block of GOLDEN GATE AV,TENDERLOIN,"ARREST, BOOKED",16:43,-122.414871823827,37.781768793783,2008-04-07 16:43:00,0,060750124012002
117597,OTHER OFFENSES,09/16/2008,Tuesday,PAROLE VIOLATION,80982547,300 Block of TEHAMA ST,SOUTHERN,"ARREST, BOOKED",07:08,-122.40341634714301,37.78201461378929,2008-09-16 07:08:00,1,060750178011002
137839,LARCENY/THEFT,08/25/2008,Monday,GRAND THEFT OF PROPERTY,86062549,400 Block of GEARY ST,CENTRAL,NONE,22:30,-122.410557823285,37.7870964777327,2008-08-25 22:30:00,2,060750123022001
56346,DRUG/NARCOTIC,05/30/2008,Friday,POSSESSION OF BASE/ROCK COCAINE FOR SALE,80566492,TURK ST / MASON ST,SOUTHERN,"ARREST, BOOKED",10:50,-122.408953598279,37.783287873572,2008-05-30 10:50:00,3,060750125011000
14488,ASSAULT,02/09/2008,Saturday,AGGRAVATED ASSAULT WITH BODILY FORCE,80139259,16TH ST / VALENCIA ST,MISSION,NONE,01:30,-122.421886357981,37.7649178909423,2008-02-09 01:30:00,4,060750201004006
5035,ASSAULT,01/14/2008,Monday,THREATS AGAINST LIFE,80046529,200 Block of FRANCISCO ST,CENTRAL,NONE,09:37,-122.40979544973601,37.805175286554,2008-01-14 09:37:00,5,060750101002003
40653,NON-CRIMINAL,04/17/2008,Thursday,COURTESY REPORT,80407426,800 Block of BRYANT ST,SOUTHERN,NONE,19:00,-122.403742962696,37.7752316978114,2008-04-17 19:00:00,6,060750180002006
10299,OTHER OFFENSES,01/28/2008,Monday,PROBATION VIOLATION,80097798,3000 Block of 16TH ST,MISSION,"ARREST, BOOKED",15:50,-122.41976166932899,37.765078430847,2008-01-28 15:50:00,7,060750201002007
12467,NON-CRIMINAL,02/03/2008,Sunday,PROPERTY FOR IDENTIFICATION,80118805,900 Block of VALENCIA ST,MISSION,NONE,16:42,-122.42111754821998,37.7573367256218,2008-02-03 16:42:00,8,060750208003004
5583,BURGLARY,01/15/2008,Tuesday,"BURGLARY,RESIDENCE UNDER CONSTRT, UNLAWFUL ENTRY",80053972,100 Block of SANTAPAULA AV,TARAVAL,NONE,16:00,-122.463353721345,37.7374513889252,2008-01-15 16:00:00,9,060750308002007
75851,LARCENY/THEFT,10/21/2008,Tuesday,GRAND THEFT PURSESNATCH,81127728,MARKET ST / DOLORES ST,MISSION,NONE,23:15,-122.426823629512,37.769169183708,2008-10-21 23:15:00,10,060750202001015
14522,LARCENY/THEFT,02/09/2008,Saturday,PETTY THEFT FROM LOCKED AUTO,80149929,1000 Block of FRANCISCO ST,NORTHERN,NONE,06:50,-122.422206836947,37.8034377932481,2008-02-09 06:50:00,11,060750102003007
33338,DRUG/NARCOTIC,03/28/2008,Friday,POSSESSION OF MARIJUANA FOR SALES,80326854,GILMAN AV / INGALLS ST,BAYVIEW,"ARREST, BOOKED",18:50,-122.391872492835,37.7203513038826,2008-03-28 18:50:00,12,060750234001028
57336,SUSPICIOUS OCC,06/01/2008,Sunday,SUSPICIOUS PERSON,80575879,0 Block of NORTHPOINT ST,CENTRAL,NONE,17:58,-122.407640046992,37.8074737420656,2008-06-01 17:58:00,13,060750101001003
131349,PROSTITUTION,08/17/2008,Sunday,SOLICITS LEWD ACT,80868395,POST ST / VANNESS AV,NORTHERN,"ARREST, CITED",23:30,-122.421572274151,37.7866181600998,2008-08-17 23:30:00,14,060750151002003
136585,ASSAULT,08/29/2008,Friday,BATTERY,80949597,800 Block of BRYANT ST,SOUTHERN,NONE,19:00,-122.403742962696,37.7752316978114,2008-08-29 19:00:00,15,060750180002006
121859,SUSPICIOUS OCC,09/27/2008,Saturday,SUSPICIOUS OCCURRENCE,81029481,100 Block of HYDE ST,TENDERLOIN,NONE,03:00,-122.415652477141,37.7821605310549,2008-09-27 03:00:00,16,060750124011002
25845,DRUG/NARCOTIC,03/09/2008,Sunday,POSSESSION OF NARCOTICS PARAPHERNALIA,80251944,3200 Block of VANNESS AV,CENTRAL,"ARREST, BOOKED",11:10,-122.425446878239,37.806004618303795,2008-03-09 11:10:00,17,060750102003001
65774,LARCENY/THEFT,06/26/2008,Thursday,PETTY THEFT OF PROPERTY,86047143,400 Block of OFARRELL ST,TENDERLOIN,NONE,18:35,-122.411599261694,37.7859281019561,2008-06-26 18:35:00,18,060750123011005
58073,DRUG/NARCOTIC,06/03/2008,Tuesday,POSSESSION OF MARIJUANA,80582755,GOLDEN GATE AV / HYDE ST,TENDERLOIN,"ARREST, CITED",18:00,-122.415508242782,37.7816542806075,2008-06-03 18:00:00,19,060750124011002
58878,BURGLARY,06/06/2008,Friday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",80745389,100 Block of MULLEN AV,INGLESIDE,NONE,00:01,-122.40876109158701,37.7462760678295,2008-06-06 00:01:00,20,060750251001019
11592,LARCENY/THEFT,02/01/2008,Friday,GRAND THEFT FROM LOCKED AUTO,86009121,3000 Block of FULTON ST,RICHMOND,NONE,00:01,-122.463772434067,37.7736534916156,2008-02-01 00:01:00,21,060750452002005
84834,OTHER OFFENSES,11/13/2008,Thursday,RESISTING ARREST,81215919,800 Block of BRYANT ST,SOUTHERN,"ARREST, BOOKED",15:30,-122.403742962696,37.7752316978114,2008-11-13 15:30:00,22,060750180002006
71747,OTHER OFFENSES,10/11/2008,Saturday,TRAFFIC VIOLATION,81087683,500 Block of VALENCIA ST,MISSION,"ARREST, CITED",17:45,-122.421920059359,37.764826765268104,2008-10-11 17:45:00,23,060750202003007
25967,BURGLARY,03/09/2008,Sunday,"BURGLARY, FORCIBLE ENTRY",80254681,3700 Block of BALBOA ST,RICHMOND,NONE,17:30,-122.49857252169501,37.77554517139001,2008-03-09 17:30:00,24,060750479011005
75405,OTHER OFFENSES,10/20/2008,Monday,VIOLATION OF RESTRAINING ORDER,81122922,0 Block of MADRONE AV,TARAVAL,NONE,17:14,-122.46692734213,37.7429391111007,2008-10-20 17:14:00,25,060750308005000
40743,OTHER OFFENSES,04/18/2008,Friday,HARASSING PHONE CALLS,80404159,0 Block of SOUTHPARK AV,SOUTHERN,NONE,00:01,-122.393115713286,37.7822905531744,2008-04-18 00:01:00,26,060750615005005
133646,OTHER OFFENSES,08/24/2008,Sunday,RESISTING ARREST,80893831,0 Block of DOUBLEROCK ST,BAYVIEW,"ARREST, BOOKED",00:01,-122.387467199029,37.7203181667462,2008-08-24 00:01:00,27,060750234002015
16743,LARCENY/THEFT,02/15/2008,Friday,GRAND THEFT FROM LOCKED AUTO,80164911,200 Block of SCHWERIN ST,INGLESIDE,NONE,08:00,-122.411607364685,37.7103522758844,2008-02-15 08:00:00,28,060750264042000
42905,ASSAULT,04/23/2008,Wednesday,ATTEMPTED SIMPLE ASSAULT,80425616,HYDE ST / OFARRELL ST,TENDERLOIN,NONE,18:21,-122.416261836834,37.78537508463761,2008-04-23 18:21:00,29,060750122012001
22735,OTHER OFFENSES,03/01/2008,Saturday,TRAFFIC VIOLATION,80222309,ELLIS ST / POLK ST,NORTHERN,"ARREST, CITED",19:38,-122.419366294797,37.78402804520321,2008-03-01 19:38:00,30,060750124023001
247,OTHER OFFENSES,01/01/2008,Tuesday,MISCELLANEOUS INVESTIGATION,80001432,900 Block of HAYES ST,NORTHERN,NONE,10:40,-122.43179987116501,37.775722769930205,2008-01-01 10:40:00,31,060750163003005
122067,DRUG/NARCOTIC,09/27/2008,Saturday,POSSESSION OF COCAINE,81034731,2000 Block of POLK ST,NORTHERN,"ARREST, BOOKED",17:00,-122.42170390304899,37.7953987782643,2008-09-27 17:00:00,32,060750110001009
53345,FRAUD,05/22/2008,Thursday,DEFRAUDING AN INNKEEPER,80540383,2500 Block of VANNESS AV,NORTHERN,"ARREST, BOOKED",10:00,-122.42403945204799,37.799032323614796,2008-05-22 10:00:00,33,060750109003002
38518,VANDALISM,04/11/2008,Friday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",80381422,700 Block of GOUGH ST,NORTHERN,NONE,22:30,-122.423634144585,37.7799040517181,2008-04-11 22:30:00,34,060750161001002
116760,PROSTITUTION,09/13/2008,Saturday,SOLICITS TO VISIT HOUSE OF PROSTITUTION,80974390,SHOTWELL ST / 17TH ST,MISSION,"ARREST, BOOKED",22:17,-122.41623039254299,37.7636337702985,2008-09-13 22:17:00,35,060750228011007
66321,DRUG/NARCOTIC,06/28/2008,Saturday,POSSESSION OF BASE/ROCK COCAINE,80675269,OFARRELL ST / JONES ST,TENDERLOIN,"ARREST, BOOKED",08:13,-122.412970537591,37.78578837668879,2008-06-28 08:13:00,36,060750123012000
22715,OTHER OFFENSES,03/01/2008,Saturday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",80221931,PHELPS ST / KIRKWOOD AV,BAYVIEW,"ARREST, CITED",18:50,-122.391834252347,37.739228755708396,2008-03-01 18:50:00,37,060759809001106
6750,DRUG/NARCOTIC,01/18/2008,Friday,SALE OF MARIJUANA,80063482,HAIGHT ST / SHRADER ST,PARK,"ARREST, BOOKED",15:10,-122.451864552636,37.7693505381781,2008-01-18 15:10:00,38,060750166003005
120108,MISSING PERSON,09/22/2008,Monday,FOUND PERSON,81008952,POTRERO AV / 17TH ST,MISSION,NONE,23:05,-122.407422042194,37.764488093199894,2008-09-22 23:05:00,39,060750177001050
23944,SUSPICIOUS OCC,03/04/2008,Tuesday,SUSPICIOUS OCCURRENCE,80234360,16TH ST / MISSION ST,MISSION,NONE,19:32,-122.419671780296,37.7650501214668,2008-03-04 19:32:00,40,060750201004002
25844,DRUG/NARCOTIC,03/09/2008,Sunday,POSSESSION OF CONTROLLED SUBSTANCE,80251944,3200 Block of VANNESS AV,CENTRAL,"ARREST, BOOKED",11:10,-122.425446878239,37.806004618303795,2008-03-09 11:10:00,41,060750102003001
73507,WEAPON LAWS,10/15/2008,Wednesday,POSSESSION OF EXPLOSIVE DEVICE,81104099,1600 Block of 24TH AV,TARAVAL,"ARREST, BOOKED",20:10,-122.48194000511499,37.757572411968106,2008-10-15 20:10:00,42,060750326023004
101465,VANDALISM,12/29/2008,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",81382712,600 Block of WALLER ST,PARK,NONE,13:00,-122.435000391665,37.77068296924929,2008-12-29 13:00:00,43,060750167001005
114831,VANDALISM,09/08/2008,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",80952095,POLK ST / BEACH ST,CENTRAL,NONE,22:45,-122.42384881373002,37.8062214269911,2008-09-08 22:45:00,44,060750102003001
105743,LARCENY/THEFT,07/10/2008,Thursday,GRAND THEFT FROM PERSON,90234811,1400 Block of BAY SHORE BL,BAYVIEW,NONE,00:01,-122.40144206111401,37.7255615266243,2008-07-10 00:01:00,45,060750233001003
109899,OTHER OFFENSES,07/22/2008,Tuesday,TRAFFIC VIOLATION,80769373,DELTA ST / RAYMOND AV,INGLESIDE,"ARREST, CITED",12:52,-122.40919533493499,37.713797817350205,2008-07-22 12:52:00,46,060750264012004
