,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
38060,PROSTITUTION,04/14/2007,Saturday,SOLICITS TO VISIT HOUSE OF PROSTITUTION,70373536,POST ST / LARKIN ST,CENTRAL,"ARREST, CITED",22:20,-122.41827417166,37.7870372043685,2007-04-14 22:20:00,0,060750122021000
103424,MISSING PERSON,10/09/2007,Tuesday,MISSING JUVENILE,71039989,1700 Block of REVERE AV,BAYVIEW,LOCATED,12:00,-122.392810619327,37.73312456735,2007-10-09 12:00:00,1,060750230032000
29264,OTHER OFFENSES,03/21/2007,Wednesday,FAILURE TO REGISTER AS SEX OFFENDER,70293508,400 Block of HARRIET ST,SOUTHERN,"ARREST, BOOKED",13:11,-122.401082034641,37.7741860312851,2007-03-21 13:11:00,2,060750180002018
63889,WARRANTS,06/25/2007,Monday,WARRANT ARREST,70641800,CAPP ST / 17TH ST,MISSION,"ARREST, BOOKED",18:55,-122.418486296575,37.763495437314404,2007-06-25 18:55:00,3,060750208001001
85122,LARCENY/THEFT,08/22/2007,Wednesday,PETTY THEFT FROM LOCKED AUTO,70856441,0 Block of HAWTHORNE ST,SOUTHERN,NONE,12:00,-122.399230036912,37.7859392754984,2007-08-22 12:00:00,4,060750615002008
26436,TRESPASS,03/13/2007,Tuesday,TRESPASSING,70263222,100 Block of WESTPOINT RD,BAYVIEW,NONE,19:00,-122.380234446566,37.735312550404295,2007-03-13 19:00:00,5,060750231031006
120560,LARCENY/THEFT,11/27/2007,Tuesday,PETTY THEFT WITH PRIOR,71216165,800 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",18:30,-122.40665951743401,37.7850491022697,2007-11-27 18:30:00,6,060750176011000
3048,LARCENY/THEFT,01/09/2007,Tuesday,PETTY THEFT FROM LOCKED AUTO,70030532,FILLMORE ST / JACKSON ST,NORTHERN,NONE,08:45,-122.434558974708,37.7924709856169,2007-01-09 08:45:00,7,060750135001003
101375,VANDALISM,10/03/2007,Wednesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",71016830,CLAY ST / WEBSTER ST,NORTHERN,NONE,17:45,-122.432562826388,37.790918748405794,2007-10-03 17:45:00,8,060750135002002
111150,BURGLARY,10/30/2007,Tuesday,"BURGLARY OF STORE, UNLAWFUL ENTRY",71112905,1700 Block of CALIFORNIA ST,NORTHERN,"ARREST, BOOKED",11:37,-122.422361788437,37.7903990090602,2007-10-30 11:37:00,9,060750111001007
