,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
40730,VANDALISM,05/14/2012,Monday,"MALICIOUS MISCHIEF, VANDALISM",126064312,200 Block of BRODERICK ST,PARK,NONE,23:00,-122.43901246053301,37.772330090943,2012-05-14 23:00:00,0,060750167004003
113370,LARCENY/THEFT,08/25/2012,Saturday,PETTY THEFT OF PROPERTY,120679107,1000 Block of MISSION ST,SOUTHERN,NONE,21:30,-122.409684932824,37.7801547126882,2012-08-25 21:30:00,1,060750176012003
89983,OTHER OFFENSES,10/22/2012,Monday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",120852535,MISSION ST / 25TH ST,MISSION,"ARREST, CITED",21:38,-122.41828927686599,37.750640293923,2012-10-22 21:38:00,2,060750209004007
86726,LARCENY/THEFT,09/10/2012,Monday,PETTY THEFT OF PROPERTY,126148853,500 Block of THE EMBARCADEROSOUTH ST,SOUTHERN,NONE,17:00,-122.388027899056,37.7850769607517,2012-09-10 17:00:00,3,060750615006002
115861,VEHICLE THEFT,11/18/2012,Sunday,STOLEN AUTOMOBILE,120936844,100 Block of 29TH ST,INGLESIDE,NONE,14:30,-122.425165138657,37.745432908065204,2012-11-18 14:30:00,4,060750215002003
55169,OTHER OFFENSES,06/28/2012,Thursday,PROBATION VIOLATION,120516327,5200 Block of MISSION ST,INGLESIDE,"ARREST, BOOKED",12:00,-122.442433867078,37.7146162725285,2012-06-28 12:00:00,5,060750263012012
62120,OTHER OFFENSES,07/25/2012,Wednesday,RESISTING ARREST,120585946,100 Block of MCALLISTER ST,TENDERLOIN,"ARREST, BOOKED",07:39,-122.41530004709601,37.7807541102805,2012-07-25 07:39:00,6,060750124021000
107230,ARSON,12/12/2012,Wednesday,ARSON,121001240,200 Block of INTERSTATE80 HY,SOUTHERN,NONE,15:30,-122.37074092694799,37.8170463264224,2012-12-12 15:30:00,7,060750179021001
120763,LARCENY/THEFT,12/21/2012,Friday,PETTY THEFT BICYCLE,130123592,900 Block of POTRERO AV,MISSION,NONE,14:00,-122.40676042365801,37.7569992228185,2012-12-21 14:00:00,8,060750228022006
53546,NON-CRIMINAL,06/06/2012,Wednesday,LOST PROPERTY,126087687,800 Block of BRYANT ST,SOUTHERN,NONE,22:00,-122.403742962696,37.7752316978114,2012-06-06 22:00:00,9,060750180002006
104547,FRAUD,12/08/2012,Saturday,"CREDIT CARD, THEFT BY USE OF",120992921,3700 Block of 3RD ST,BAYVIEW,NONE,22:00,-122.38782391562201,37.74311718598629,2012-12-08 22:00:00,10,060759809001123
4090,LARCENY/THEFT,01/12/2012,Thursday,GRAND THEFT OF PROPERTY,126007425,800 Block of BRYANT ST,SOUTHERN,NONE,14:00,-122.403742962696,37.7752316978114,2012-01-12 14:00:00,11,060750180002006
10663,NON-CRIMINAL,02/03/2012,Friday,LOST PROPERTY,126018002,TOWNSEND ST / 4TH ST,SOUTHERN,NONE,20:00,-122.394985875925,37.77709095340229,2012-02-03 20:00:00,12,060750180001033
78064,MISSING PERSON,09/15/2012,Saturday,MISSING JUVENILE,120741041,1700 Block of QUESADA AV,BAYVIEW,NONE,14:00,-122.391911378642,37.733467936577,2012-09-15 14:00:00,13,060750612002017
101483,LARCENY/THEFT,11/27/2012,Tuesday,GRAND THEFT FROM LOCKED AUTO,120958763,3600 Block of LYON ST,NORTHERN,NONE,11:30,-122.448223929422,37.8040873634961,2012-11-27 11:30:00,14,060750127001017
122592,LARCENY/THEFT,04/13/2012,Friday,PETTY THEFT FROM A BUILDING,130798060,1100 Block of SUTTER ST,NORTHERN,NONE,18:00,-122.419458398136,37.7879516832879,2012-04-13 18:00:00,15,060750120001006
74390,WARRANTS,09/03/2012,Monday,ENROUTE TO DEPARTMENT OF CORRECTIONS,120704851,17TH ST / MISSION ST,MISSION,"ARREST, BOOKED",14:37,-122.419515708406,37.7634292328496,2012-09-03 14:37:00,16,060750201004002
110242,OTHER OFFENSES,12/18/2012,Tuesday,TRAFFIC VIOLATION ARREST,121019679,HYDE ST / TURK ST,TENDERLOIN,"ARREST, BOOKED",23:15,-122.415694922134,37.7825851968467,2012-12-18 23:15:00,17,060750124011001
59066,ASSAULT,07/14/2012,Saturday,THREATS AGAINST LIFE,120556812,5300 Block of MISSION ST,INGLESIDE,NONE,23:55,-122.44343770270001,37.7138941248669,2012-07-14 23:55:00,18,060750261002025
34279,OTHER OFFENSES,04/24/2012,Tuesday,VIOLATION OF MUNICIPAL POLICE CODE,120325190,CESAR CHAVEZ ST / 3RD ST,BAYVIEW,"ARREST, CITED",17:00,-122.387586780756,37.7502652918644,2012-04-24 17:00:00,19,060759809001032
123052,RECOVERED VEHICLE,01/02/2012,Monday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,120003562,200 Block of BLANKEN AV,BAYVIEW,NONE,11:49,-122.39992867306299,37.7117808478917,2012-01-02 11:49:00,20,060750610002009
83395,ASSAULT,10/03/2012,Wednesday,BATTERY,120794294,16TH ST / MISSION ST,MISSION,NONE,11:00,-122.419671780296,37.7650501214668,2012-10-03 11:00:00,21,060750201004002
51465,OTHER OFFENSES,06/21/2012,Thursday,TRAFFIC VIOLATION,120486924,3RD ST / HARRISON ST,SOUTHERN,"ARREST, CITED",09:25,-122.39738878482599,37.7825543452426,2012-06-21 09:25:00,22,060750178012000
97941,DRUG/NARCOTIC,11/16/2012,Friday,POSSESSION OF METH-AMPHETAMINE FOR SALE,120928722,100 Block of FONT BL,TARAVAL,"ARREST, BOOKED",12:35,-122.473173739853,37.714983268112796,2012-11-16 12:35:00,23,060750332031010
66443,ROBBERY,06/02/2012,Saturday,ROBBERY ON THE STREET WITH A KNIFE,120436480,1400 Block of MISSION ST,SOUTHERN,NONE,12:30,-122.415958936106,37.7752816029209,2012-06-02 12:30:00,24,060750176014009
10490,LARCENY/THEFT,02/06/2012,Monday,"LOST PROPERTY, GRAND THEFT",120105027,1700 Block of MARKET ST,SOUTHERN,NONE,23:30,-122.42202862757401,37.7729233680138,2012-02-06 23:30:00,25,060750201001010
48118,LARCENY/THEFT,06/07/2012,Thursday,PETTY THEFT SHOPLIFTING,120449944,300 Block of POWELL ST,CENTRAL,NONE,11:36,-122.40833353293999,37.7876829824756,2012-06-07 11:36:00,26,060750123022000
102385,NON-CRIMINAL,11/27/2012,Tuesday,LOST PROPERTY,126189108,800 Block of BRYANT ST,SOUTHERN,NONE,13:30,-122.403742962696,37.7752316978114,2012-11-27 13:30:00,27,060750180002006
37306,BURGLARY,05/03/2012,Thursday,"BURGLARY OF STORE, UNLAWFUL ENTRY",120351004,200 Block of WINSTON DR,TARAVAL,"ARREST, BOOKED",11:46,-122.477448645359,37.7269570625537,2012-05-03 11:46:00,28,060750332011006
123304,RECOVERED VEHICLE,06/13/2012,Wednesday,"VEHICLE, RECOVERED, MOTORCYCLE",120466562,DIVISION ST / RHODEISLAND ST,SOUTHERN,"ARREST, BOOKED",20:25,-122.40303990732001,37.7698302456269,2012-06-13 20:25:00,29,060750607002000
50521,ASSAULT,06/16/2012,Saturday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,120474725,LEAVENWORTH ST / EDDY ST,TENDERLOIN,NONE,23:30,-122.414242955907,37.783724025447796,2012-06-16 23:30:00,30,060750124012000
5728,LARCENY/THEFT,01/13/2012,Friday,GRAND THEFT FROM LOCKED AUTO,126010478,0 Block of TERRAVISTA AV,PARK,NONE,10:00,-122.441907285911,37.7815149197695,2012-01-13 10:00:00,31,060750157001006
19137,ASSAULT,03/05/2012,Monday,THREATS AGAINST LIFE,120187514,200 Block of INTERSTATE80 HY,SOUTHERN,NONE,14:00,-122.37074092694799,37.8170463264224,2012-03-05 14:00:00,32,060750179021001
8352,LARCENY/THEFT,01/30/2012,Monday,PETTY THEFT FROM LOCKED AUTO,120084073,500 Block of HAMPSHIRE ST,MISSION,NONE,06:00,-122.40832148035801,37.7628548067038,2012-01-30 06:00:00,33,060750228011015
101192,ASSAULT,11/28/2012,Wednesday,BATTERY,120960605,4100 Block of 18TH ST,MISSION,"ARREST, BOOKED",00:55,-122.43530240895201,37.7608367413712,2012-11-28 00:55:00,34,060750205002000
27869,ROBBERY,04/02/2012,Monday,"ROBBERY ON THE STREET, STRONGARM",120261425,16TH ST / SOUTH VAN NESS AV,MISSION,NONE,05:24,-122.41748832363899,37.7651818039906,2012-04-02 05:24:00,35,060750201004000
121150,NON-CRIMINAL,11/14/2012,Wednesday,LOST PROPERTY,136002910,PINE ST / MONTGOMERY ST,CENTRAL,NONE,22:23,-122.402573952339,37.791898143888204,2012-11-14 22:23:00,36,060750117001025
45584,LARCENY/THEFT,05/29/2012,Tuesday,GRAND THEFT FROM LOCKED AUTO,126074872,BAY ST / VANNESS AV,CENTRAL,NONE,21:30,-122.42511061323098,37.80414615262,2012-05-29 21:30:00,37,060750126022000
35600,DRIVING UNDER THE INFLUENCE,04/29/2012,Sunday,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,120340875,2500 Block of 19TH ST,MISSION,"ARREST, BOOKED",19:54,-122.407395468277,37.760752320331605,2012-04-29 19:54:00,38,060750228021009
107941,ASSAULT,12/15/2012,Saturday,AGGRAVATED ASSAULT WITH A KNIFE,121008826,JONES ST / BEACH ST,CENTRAL,NONE,02:30,-122.417265053145,37.807073051215,2012-12-15 02:30:00,39,060750101001007
122939,ASSAULT,10/23/2012,Tuesday,UNLAWFUL DISSUADING/THREATENING OF A WITNESS,120860293,900 Block of GOLDEN GATE AV,NORTHERN,"ARREST, BOOKED",02:00,-122.426504305605,37.7801466736242,2012-10-23 02:00:00,40,060750161001002
96440,ASSAULT,11/12/2012,Monday,AGGRAVATED ASSAULT WITH BODILY FORCE,120915177,3700 Block of MISSION ST,INGLESIDE,NONE,01:00,-122.424503959303,37.736372823792294,2012-11-12 01:00:00,41,060750254013002
79477,DRUG/NARCOTIC,09/20/2012,Thursday,POSSESSION OF OPIUM DERIVATIVE,120755371,2000 Block of MARKET ST,MISSION,"ARREST, BOOKED",13:45,-122.42689311401199,37.7691618401946,2012-09-20 13:45:00,42,060750202001015
85263,LARCENY/THEFT,09/29/2012,Saturday,PETTY THEFT OF PROPERTY,126150052,1700 Block of OFARRELL ST,NORTHERN,NONE,21:00,-122.433389524909,37.7832384565165,2012-09-29 21:00:00,43,060750159002003
90070,OTHER OFFENSES,10/24/2012,Wednesday,PROBATION VIOLATION,120856349,FERN ST / POLK ST,NORTHERN,"ARREST, BOOKED",07:19,-122.420211964949,37.7882225424263,2012-10-24 07:19:00,44,060750120001003
113105,BURGLARY,08/17/2012,Friday,"BURGLARY, UNLAWFUL ENTRY",120655226,700 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",16:30,-122.40578398369,37.7857357699915,2012-08-17 16:30:00,45,060750615001032
57014,DRUG/NARCOTIC,07/07/2012,Saturday,POSSESSION OF MARIJUANA FOR SALES,120535587,JONES ST / MARKET ST,SOUTHERN,"ARREST, BOOKED",09:50,-122.411979487494,37.7809039696758,2012-07-07 09:50:00,46,060750176012000
