,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
61034,WEAPON LAWS,07/13/2013,Saturday,POSSESSION OF AIR GUN,130577535,LARKIN ST / BUSH ST,CENTRAL,"ARREST, BOOKED",23:27,-122.418658294829,37.7889098399421,2013-07-13 23:27:00,0,060750111003006
28740,BURGLARY,04/21/2013,Sunday,"BURGLARY OF STORE, UNLAWFUL ENTRY",130325798,200 Block of CLAY ST,CENTRAL,"ARREST, BOOKED",14:17,-122.397988793849,37.7952771203189,2013-04-21 14:17:00,1,060750105002014
85403,OTHER OFFENSES,09/06/2013,Friday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",130745077,800 Block of BRYANT ST,SOUTHERN,"ARREST, CITED",11:52,-122.403742962696,37.7752316978114,2013-09-06 11:52:00,2,060750180002006
64515,OTHER OFFENSES,07/25/2013,Thursday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",130611898,3RD AV / PARNASSUS AV,PARK,"ARREST, CITED",10:05,-122.45979247601801,37.762925745758096,2013-07-25 10:05:00,3,060750301012007
53719,SUSPICIOUS OCC,06/20/2013,Thursday,SUSPICIOUS ACT TOWARDS FEMALE,130506669,200 Block of MONTGOMERY ST,CENTRAL,NONE,13:02,-122.402439185095,37.791448444641205,2013-06-20 13:02:00,4,060750117001026
16975,VEHICLE THEFT,03/06/2013,Wednesday,STOLEN AUTOMOBILE,130192042,0 Block of HERNANDEZ AV,PARK,NONE,19:30,-122.45627828769699,37.7454179427069,2013-03-06 19:30:00,5,060750306001004
109393,SUSPICIOUS OCC,11/08/2013,Friday,SUSPICIOUS OCCURRENCE,130948334,1000 Block of JAMESTOWN AV,BAYVIEW,NONE,08:00,-122.39433504320401,37.718977355237996,2013-11-08 08:00:00,6,060750234001029
47419,LARCENY/THEFT,05/31/2013,Friday,PETTY THEFT SHOPLIFTING,130449241,100 Block of STOCKTON ST,TENDERLOIN,"ARREST, CITED",15:38,-122.40645714931802,37.7871053771774,2013-05-31 15:38:00,7,060750117002024
14275,WARRANTS,02/25/2013,Monday,ENROUTE TO PAROLE OFFICER,130161956,HARRISON ST / ESSEX ST,SOUTHERN,"ARREST, BOOKED",01:03,-122.394104744923,37.785150776928,2013-02-25 01:03:00,8,060750615002013
90991,VANDALISM,09/18/2013,Wednesday,"MALICIOUS MISCHIEF, VANDALISM",136171991,7TH ST / FOLSOM ST,SOUTHERN,NONE,21:30,-122.407844136792,37.7767462195389,2013-09-18 21:30:00,9,060750178021011
127337,ASSAULT,12/31/2013,Tuesday,BATTERY,131098146,1200 Block of STOCKTON ST,CENTRAL,NONE,16:19,-122.40844009360399,37.797425409246294,2013-12-31 16:19:00,10,060750107003003
20304,BURGLARY,03/17/2013,Sunday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",130229554,2400 Block of CALIFORNIA ST,NORTHERN,NONE,18:00,-122.435335070826,37.788826172004796,2013-03-17 18:00:00,11,060750135002004
