,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
56357,LARCENY/THEFT,06/26/2013,Wednesday,GRAND THEFT PICKPOCKET,130529978,COLUMBUS AV / STOCKTON ST,CENTRAL,NONE,11:30,-122.40901700761299,37.7994880717633,2013-06-26 11:30:00,0,060750107002001
65395,NON-CRIMINAL,07/26/2013,Friday,LOST PROPERTY,136131519,3200 Block of CALIFORNIA ST,RICHMOND,NONE,20:00,-122.446825706337,37.7872918172924,2013-07-26 20:00:00,1,060750133003001
12092,ROBBERY,02/17/2013,Sunday,"ROBBERY ON THE STREET, STRONGARM",130138325,TAYLOR ST / UNION ST,CENTRAL,NONE,01:00,-122.414121429077,37.799822857951895,2013-02-17 01:00:00,2,060750103003001
66462,OTHER OFFENSES,07/28/2013,Sunday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",130622704,CORTLAND AV / ANDOVER ST,INGLESIDE,"ARREST, CITED",22:10,-122.41645789183701,37.739056077586795,2013-07-28 22:10:00,3,060750254012000
105158,LARCENY/THEFT,10/25/2013,Friday,GRAND THEFT FROM LOCKED AUTO,130908190,CHESTNUT ST / PIERCE ST,NORTHERN,NONE,20:00,-122.439504944797,37.8004024933613,2013-10-25 20:00:00,4,060750128001002
34608,LARCENY/THEFT,02/04/2013,Monday,GRAND THEFT FROM LOCKED AUTO,136042110,4TH ST / HARRISON ST,SOUTHERN,NONE,18:45,-122.39961755878201,37.780790655006705,2013-02-04 18:45:00,5,060750178012006
67091,DRUG/NARCOTIC,07/29/2013,Monday,POSSESSION OF NARCOTICS PARAPHERNALIA,130624211,0 Block of HARRINGTON ST,INGLESIDE,"ARREST, BOOKED",12:40,-122.434625271718,37.7253106215976,2013-07-29 12:40:00,6,060750255004002
2343,LARCENY/THEFT,01/10/2013,Thursday,GRAND THEFT PICKPOCKET,130028588,18TH ST / DOLORES ST,MISSION,NONE,23:30,-122.42607958054501,37.7614267757472,2013-01-10 23:30:00,7,060750206001000
43342,NON-CRIMINAL,04/29/2013,Monday,LOST PROPERTY,136088277,2600 Block of LOMBARD ST,NORTHERN,NONE,13:54,-122.445382868575,37.798811702764,2013-04-29 13:54:00,8,060750128004004
91022,OTHER OFFENSES,08/29/2013,Thursday,MISCELLANEOUS INVESTIGATION,130722213,700 Block of VALENCIA ST,MISSION,"ARREST, BOOKED",19:00,-122.421420222976,37.7604757733928,2013-08-29 19:00:00,9,060750208002004
500,LARCENY/THEFT,01/02/2013,Wednesday,PETTY THEFT OF PROPERTY,130005752,700 Block of POLK ST,NORTHERN,"ARREST, CITED",20:35,-122.419168221256,37.7832418849506,2013-01-02 20:35:00,10,060750124023004
16611,VEHICLE THEFT,03/04/2013,Monday,STOLEN TRUCK,130187764,0 Block of BRITTON ST,INGLESIDE,NONE,19:30,-122.412109063503,37.71328267087421,2013-03-04 19:30:00,11,060750264011007
25553,VANDALISM,04/09/2013,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",130288867,100 Block of BRITTON ST,INGLESIDE,NONE,00:45,-122.413216259707,37.7114612127469,2013-04-09 00:45:00,12,060750264011010
20213,NON-CRIMINAL,03/19/2013,Tuesday,LOST PROPERTY,130228512,SACRAMENTO ST / KEARNY ST,CENTRAL,NONE,15:30,-122.404617439302,37.7935654837439,2013-03-19 15:30:00,13,060750118001006
61087,WARRANTS,07/14/2013,Sunday,WARRANT ARREST,130578925,2000 Block of MISSION ST,MISSION,"ARREST, BOOKED",12:55,-122.41961496992501,37.7648994329221,2013-07-14 12:55:00,14,060750201004001
40879,WARRANTS,05/10/2013,Friday,ENROUTE TO OUTSIDE JURISDICTION,130385059,600 Block of DUBOCE AV,PARK,"ARREST, BOOKED",18:08,-122.433057489721,37.7692444767078,2013-05-10 18:08:00,15,060750167002000
35686,LARCENY/THEFT,03/30/2013,Saturday,PETTY THEFT OF PROPERTY,136056224,700 Block of HARRISON ST,SOUTHERN,NONE,00:01,-122.397714916577,37.7822500184705,2013-03-30 00:01:00,16,060750180001000
85705,FRAUD,07/07/2013,Sunday,"CREDIT CARD, THEFT BY USE OF",130752282,300 Block of UNION ST,CENTRAL,NONE,00:01,-122.405274708872,37.8008181489606,2013-07-07 00:01:00,17,060750104004002
4366,VEHICLE THEFT,01/19/2013,Saturday,STOLEN AUTOMOBILE,130052082,2200 Block of SANTIAGO ST,TARAVAL,NONE,02:00,-122.491817604494,37.744101702971896,2013-01-19 02:00:00,18,060750329014005
81965,LARCENY/THEFT,09/03/2013,Tuesday,GRAND THEFT FROM LOCKED AUTO,136160182,3200 Block of 20TH ST,MISSION,NONE,20:45,-122.413614572551,37.7589283811305,2013-09-03 20:45:00,19,060750228013006
103283,RUNAWAY,10/09/2013,Wednesday,RUNAWAY,130856771,1100 Block of FRANCISCO ST,NORTHERN,NONE,20:00,-122.424123100737,37.8033393988503,2013-10-09 20:00:00,20,060750102003005
53472,LARCENY/THEFT,06/14/2013,Friday,PETTY THEFT FROM A BUILDING,130498000,0 Block of OFARRELL ST,TENDERLOIN,NONE,14:30,-122.405443292461,37.786701128854105,2013-06-14 14:30:00,21,060750117002028
127490,ASSAULT,06/25/2013,Tuesday,INFLICT INJURY ON COHABITEE,130523049,200 Block of CAMERON WY,BAYVIEW,COMPLAINANT REFUSES TO PROSECUTE,23:30,-122.38830371645001,37.7204765244756,2013-06-25 23:30:00,22,060750234002012
39777,WARRANTS,05/08/2013,Wednesday,WARRANT ARREST,130377987,800 Block of LA PLAYA ST,RICHMOND,"ARREST, BOOKED",16:15,-122.509921419837,37.772309649799105,2013-05-08 16:15:00,23,060750479012012
70621,OTHER OFFENSES,01/07/2013,Monday,MISCELLANEOUS INVESTIGATION,130017694,3900 Block of BALBOA ST,RICHMOND,UNFOUNDED,13:37,-122.500644898223,37.775451323494394,2013-01-07 13:37:00,24,060750479011003
125944,LARCENY/THEFT,12/29/2013,Sunday,PETTY THEFT SHOPLIFTING,131093049,800 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",16:12,-122.407036790381,37.784753283570005,2013-12-29 16:12:00,25,060750176011000
100104,NON-CRIMINAL,10/12/2013,Saturday,"DEATH REPORT, CAUSE UNKNOWN",130865954,200 Block of MAYNARD ST,INGLESIDE,NONE,12:00,-122.425238180079,37.7294021172177,2013-10-12 12:00:00,26,060750256004000
8372,ASSAULT,02/03/2013,Sunday,BATTERY,130096262,1400 Block of STEINER ST,NORTHERN,"ARREST, CITED",03:25,-122.434106152586,37.7825524904041,2013-02-03 03:25:00,27,060750159002007
14849,ROBBERY,02/27/2013,Wednesday,ROBBERY ON THE STREET WITH A KNIFE,130168247,2000 Block of MISSION ST,MISSION,NONE,00:45,-122.419711493032,37.7650232524404,2013-02-27 00:45:00,28,060750201004002
55417,ASSAULT,06/26/2013,Wednesday,AGGRAVATED ASSAULT WITH BODILY FORCE,130523679,500 Block of SOUTH VAN NESS AV,MISSION,"ARREST, BOOKED",08:15,-122.417497224055,37.7648365232414,2013-06-26 08:15:00,29,060750201004000
72209,ASSAULT,08/12/2013,Monday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,130668720,2000 Block of MARKET ST,MISSION,NONE,23:52,-122.42689311401199,37.7691618401946,2013-08-12 23:52:00,30,060750202001015
