,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
102906,OTHER OFFENSES,10/21/2013,Monday,MISCELLANEOUS INVESTIGATION,130891880,500 Block of CONNECTICUT ST,BAYVIEW,NONE,09:00,-122.397015278425,37.7589560715731,2013-10-21 09:00:00,0,060750614002004
14976,LARCENY/THEFT,02/27/2013,Wednesday,PETTY THEFT OF PROPERTY,130169778,0 Block of PHELAN AV,INGLESIDE,NONE,14:00,-122.45230190572501,37.72429167619661,2013-02-27 14:00:00,1,060750311003013
2110,OTHER OFFENSES,01/10/2013,Thursday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",130025960,17TH ST / ALABAMA ST,MISSION,"ARREST, CITED",08:35,-122.412296739398,37.7641921009331,2013-01-10 08:35:00,2,060750228011003
46863,ASSAULT,05/29/2013,Wednesday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,130441576,TURK ST / MARKET ST,SOUTHERN,NONE,05:10,-122.408953598279,37.783287873572,2013-05-29 05:10:00,3,060750125011000
95910,MISSING PERSON,10/02/2013,Wednesday,MISSING JUVENILE,130830214,FREDERICK ST / ASHBURY ST,PARK,NONE,05:00,-122.44636889254801,37.7672191396641,2013-10-02 05:00:00,4,060750171011003
52368,NON-CRIMINAL,06/18/2013,Tuesday,LOST PROPERTY,136101631,MISSION ST / PRECITA AV,INGLESIDE,NONE,23:00,-122.419123525573,37.746775517904894,2013-06-18 23:00:00,5,060750253004000
36961,LARCENY/THEFT,04/18/2013,Thursday,GRAND THEFT FROM LOCKED AUTO,136070462,400 Block of OAK ST,NORTHERN,NONE,00:24,-122.426775970154,37.7745197555913,2013-04-18 00:24:00,6,060750163002007
129414,LARCENY/THEFT,12/29/2013,Sunday,GRAND THEFT FROM A BUILDING,140064328,24TH ST / MISSION ST,MISSION,NONE,12:00,-122.418448186101,37.7522391652625,2013-12-29 12:00:00,7,060750209004003
72688,LARCENY/THEFT,05/30/2013,Thursday,GRAND THEFT FROM LOCKED AUTO,130445578,800 Block of CHINABASIN ST,BAYVIEW,NONE,11:56,-122.387276098006,37.7648169641039,2013-05-30 11:56:00,8,060750226001003
130898,RECOVERED VEHICLE,02/17/2013,Sunday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,130144855,2200 Block of MISSION ST,MISSION,NONE,03:20,-122.419252589901,37.7602555817094,2013-02-17 03:20:00,9,060750208002002
