,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
94249,OTHER OFFENSES,09/15/2007,Saturday,PAROLE VIOLATION,70946600,800 Block of BRYANT ST,SOUTHERN,"ARREST, BOOKED",12:00,-122.403742962696,37.7752316978114,2007-09-15 12:00:00,0,060750180002006
91808,ASSAULT,09/09/2007,Sunday,BATTERY,70922688,0 Block of TIOGA AV,INGLESIDE,NONE,03:45,-122.405297150419,37.716477619022605,2007-09-09 03:45:00,1,060750264023008
115334,DRUG/NARCOTIC,11/10/2007,Saturday,SALE OF CONTROLLED SUBSTANCE,71154509,LEAVENWORTH ST / TURK ST,TENDERLOIN,"ARREST, BOOKED",12:10,-122.414056291891,37.7827931071006,2007-11-10 12:10:00,2,060750124012002
14068,OTHER OFFENSES,02/08/2007,Thursday,MISCELLANEOUS INVESTIGATION,80135514,HAIGHT ST / STANYAN ST,PARK,NONE,07:48,-122.45353456066002,37.76916629780521,2007-02-08 07:48:00,3,060750166003002
109786,NON-CRIMINAL,10/26/2007,Friday,LOST PROPERTY,76080501,1400 Block of THE EMBARCADERONORTH ST,CENTRAL,NONE,16:00,-122.403745642882,37.8056686662701,2007-10-26 16:00:00,4,060750101001001
55181,LARCENY/THEFT,06/01/2007,Friday,GRAND THEFT OF PROPERTY,76037596,100 Block of LOCUST ST,RICHMOND,NONE,13:10,-122.452260523965,37.7897902039214,2007-06-01 13:10:00,5,060750133001005
120158,VANDALISM,11/25/2007,Sunday,"MALICIOUS MISCHIEF, VANDALISM",71210060,800 Block of GRANT AV,CENTRAL,NONE,21:00,-122.40635298063101,37.794717881386596,2007-11-25 21:00:00,6,060750611002005
17826,VEHICLE THEFT,02/17/2007,Saturday,STOLEN AND RECOVERED VEHICLE,70178502,2800 Block of OAKDALE AV,BAYVIEW,"ARREST, BOOKED",23:00,-122.404345844683,37.7426777182994,2007-02-17 23:00:00,7,060759809001061
71038,LARCENY/THEFT,07/15/2007,Sunday,PETTY THEFT OF PROPERTY,76053003,2300 Block of POLK ST,NORTHERN,NONE,11:00,-122.422167331685,37.798121677328,2007-07-15 11:00:00,8,060750109003004
78963,LARCENY/THEFT,08/05/2007,Sunday,PETTY THEFT FROM LOCKED AUTO,70795203,3300 Block of CABRILLO ST,RICHMOND,NONE,17:00,-122.494403417421,37.7738645018784,2007-08-05 17:00:00,9,060750478011005
30213,FRAUD,03/24/2007,Saturday,"CREDIT CARD, THEFT BY USE OF",70466498,100 Block of BROMPTON AV,INGLESIDE,NONE,08:00,-122.434971258076,37.733345227529,2007-03-24 08:00:00,10,060750311001004
79324,LARCENY/THEFT,08/06/2007,Monday,GRAND THEFT FROM LOCKED AUTO,76057306,0 Block of BRYANT ST,SOUTHERN,NONE,20:00,-122.388005764471,37.787067872656294,2007-08-06 20:00:00,11,060750615006003
