,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
90751,VEHICLE THEFT,11/26/2009,Thursday,STOLEN AUTOMOBILE,91216703,900 Block of MARKET ST,SOUTHERN,NONE,16:00,-122.407583334883,37.7844188616862,2009-11-26 16:00:00,14,060750176011002
20557,OTHER OFFENSES,02/25/2009,Wednesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",90205743,VALENCIA ST / 16TH ST,MISSION,"ARREST, CITED",16:15,-122.421886357981,37.7649178909423,2009-02-25 16:15:00,15,060750201004006
36000,OTHER OFFENSES,07/05/2009,Sunday,PAROLE VIOLATION,90685399,MASON ST / TURK ST,SOUTHERN,"ARREST, BOOKED",22:20,-122.408953598279,37.783287873572,2009-07-05 22:20:00,16,060750125011000
61783,LARCENY/THEFT,09/11/2009,Friday,GRAND THEFT FROM LOCKED AUTO,96083438,0 Block of DORE ST,SOUTHERN,NONE,03:00,-122.44030010641501,37.7631854298775,2009-09-11 03:00:00,17,060750170003004
80017,LARCENY/THEFT,10/28/2009,Wednesday,GRAND THEFT FROM LOCKED AUTO,91113290,ELM ST / VANNESS AV,NORTHERN,NONE,19:00,-122.42053994545,37.7814982546318,2009-10-28 19:00:00,18,060750124022002
15889,OTHER OFFENSES,02/13/2009,Friday,TRAFFIC VIOLATION,90159491,MISSION ST / 16TH ST,MISSION,"ARREST, CITED",08:40,-122.419671780296,37.7650501214668,2009-02-13 08:40:00,19,060750201004002
134613,VANDALISM,05/21/2009,Thursday,"MALICIOUS MISCHIEF, VANDALISM",96041373,QUINTARA ST / 14TH AV,TARAVAL,NONE,01:00,-122.47059584726401,37.7488679961125,2009-05-21 01:00:00,20,060750304003005
17984,LARCENY/THEFT,02/19/2009,Thursday,GRAND THEFT FROM LOCKED AUTO,96011257,300 Block of DOLORES ST,MISSION,NONE,01:00,-122.42623798400801,37.7645654385325,2009-02-19 01:00:00,21,060750202003004
56462,LARCENY/THEFT,08/29/2009,Saturday,GRAND THEFT FROM LOCKED AUTO,96077679,16TH ST / DOLORES ST,MISSION,NONE,00:01,-122.42638445080601,37.764643937262,2009-08-29 00:01:00,22,060750203002000
31257,VANDALISM,03/24/2009,Tuesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",90316629,STANYAN ST / WALLER ST,PARK,NONE,18:00,-122.45335464746901,37.7682463076665,2009-03-24 18:00:00,23,060759803001047
10211,OTHER OFFENSES,01/28/2009,Wednesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",90101969,CONGDON ST / MAYNARD ST,INGLESIDE,"ARREST, CITED",13:00,-122.42602416474199,37.7293956859276,2009-01-28 13:00:00,24,060750256004000
101152,TRESPASS,12/28/2009,Monday,TRESPASSING,91318440,2100 Block of MARKET ST,MISSION,"ARREST, CITED",15:02,-122.42901091058799,37.767501980351895,2009-12-28 15:02:00,25,060750169001006
74421,SUSPICIOUS OCC,10/13/2009,Tuesday,SUSPICIOUS OCCURRENCE,91057303,800 Block of BRYANT ST,SOUTHERN,NONE,12:43,-122.403742962696,37.7752316978114,2009-10-13 12:43:00,26,060750180002006
105428,OTHER OFFENSES,04/08/2009,Wednesday,INDECENT EXPOSURE,90368238,18TH ST / SHOTWELL ST,MISSION,"ARREST, CITED",17:40,-122.416078423909,37.762034786651796,2009-04-08 17:40:00,27,060750228011006
105463,VEHICLE THEFT,04/08/2009,Wednesday,STOLEN AUTOMOBILE,90369612,1100 Block of 8TH ST,BAYVIEW,NONE,18:45,-122.40031601315,37.7672556905702,2009-04-08 18:45:00,28,060750607002009
131942,TRESPASS,06/24/2009,Wednesday,TRESPASSING,90646711,1400 Block of MARKET ST,SOUTHERN,NONE,20:20,-122.419219043964,37.7752243527922,2009-06-24 20:20:00,29,060750124022017
93755,OTHER OFFENSES,12/05/2009,Saturday,RESISTING ARREST,91245661,200 Block of WINSTON DR,TARAVAL,"ARREST, BOOKED",16:30,-122.476937348053,37.72694214083229,2009-12-05 16:30:00,30,060750332011006
18204,MISSING PERSON,02/19/2009,Thursday,FOUND PERSON,90182709,0 Block of JULES AV,TARAVAL,NONE,17:00,-122.461094332759,37.7195804487245,2009-02-19 17:00:00,31,060750312014004
105460,SUSPICIOUS OCC,04/08/2009,Wednesday,SUSPICIOUS PERSON,90369139,23RD ST / CAPP ST,MISSION,NONE,18:42,-122.41750858668699,37.75390261218671,2009-04-08 18:42:00,32,060750209001001
14205,DRUG/NARCOTIC,02/08/2009,Sunday,SALE OF BASE/ROCK COCAINE,90142195,HYDE ST / EDDY ST,TENDERLOIN,"ARREST, BOOKED",15:25,-122.415885065788,37.783516056415294,2009-02-08 15:25:00,33,060750124011000
106924,VEHICLE THEFT,04/12/2009,Sunday,STOLEN AUTOMOBILE,90385000,300 Block of SURREY ST,INGLESIDE,NONE,19:00,-122.437790030366,37.73572282691671,2009-04-12 19:00:00,34,060750217002004
32111,LARCENY/THEFT,03/26/2009,Thursday,GRAND THEFT FROM LOCKED AUTO,96022094,1400 Block of GREEN ST,NORTHERN,NONE,20:40,-122.42288447845101,37.7976975429116,2009-03-26 20:40:00,35,060750109003006
133120,ASSAULT,06/28/2009,Sunday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,90660523,3200 Block of 24TH ST,MISSION,NONE,22:25,-122.417982266862,37.752300539920704,2009-06-28 22:25:00,36,060750209001002
42882,OTHER OFFENSES,07/25/2009,Saturday,CONSPIRACY,90756053,HAIGHT ST / CLAYTON ST,PARK,"ARREST, BOOKED",14:40,-122.44857848496599,37.769797716883104,2009-07-25 14:40:00,37,060750166002003
126244,NON-CRIMINAL,06/05/2009,Friday,"AIDED CASE, MENTAL DISTURBED",90581117,3200 Block of CESAR CHAVEZ ST,MISSION,PSYCHOPATHIC CASE,23:00,-122.41557669244301,37.748185022509496,2009-06-05 23:00:00,38,060750252001011
28828,LARCENY/THEFT,03/18/2009,Wednesday,"LOST PROPERTY, PETTY THEFT",90286458,1600 Block of HAIGHT ST,PARK,NONE,16:43,-122.450191707257,37.7696264355609,2009-03-18 16:43:00,39,060750166004003
82677,ASSAULT,11/04/2009,Wednesday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,91138436,19TH AV / QUINTARA ST,TARAVAL,JUVENILE DIVERTED,15:16,-122.476031718561,37.7486451165898,2009-11-04 15:16:00,40,060750304003010
54304,OTHER OFFENSES,08/23/2009,Sunday,VIOLATION OF MUNICIPAL POLICE CODE,90865814,3200 Block of 24TH ST,MISSION,"ARREST, BOOKED",21:42,-122.417045589128,37.7523579963676,2009-08-23 21:42:00,41,060750209001003
136967,RECOVERED VEHICLE,02/06/2009,Friday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,90136825,1600 Block of LASALLE AV,BAYVIEW,NONE,21:14,-122.39010832145,37.7371730525755,2009-02-06 21:14:00,42,060750612002012
3226,LARCENY/THEFT,01/09/2009,Friday,GRAND THEFT OF PROPERTY,90030443,FRANKLIN ST / HAYES ST,NORTHERN,NONE,15:30,-122.421332684633,37.7770902743669,2009-01-09 15:30:00,43,060750162002001
105241,NON-CRIMINAL,04/08/2009,Wednesday,LOST PROPERTY,96024943,1200 Block of MARKET ST,SOUTHERN,NONE,09:00,-122.414796853447,37.7787246002805,2009-04-08 09:00:00,44,060750124021006
116404,ASSAULT,05/08/2009,Friday,BATTERY,90478956,100 Block of CRESPI DR,TARAVAL,NONE,08:59,-122.47652018728701,37.7191531993491,2009-05-08 08:59:00,45,060750332041010
76399,ASSAULT,10/18/2009,Sunday,BATTERY,91076256,200 Block of INTERSTATE80 HY,SOUTHERN,"ARREST, CITED",20:34,-122.37074092694799,37.8170463264224,2009-10-18 20:34:00,46,060750179021001
27990,SUSPICIOUS OCC,03/16/2009,Monday,SUSPICIOUS OCCURRENCE,90280795,2800 Block of GOLDEN GATE AV,RICHMOND,NONE,17:00,-122.45785139229099,37.7762373540946,2009-03-16 17:00:00,47,060750156002002
16460,WARRANTS,02/14/2009,Saturday,ENROUTE TO OUTSIDE JURISDICTION,90165391,STEVENSON ST / 7TH ST,SOUTHERN,"ARREST, BOOKED",19:17,-122.411935615745,37.780006442029794,2009-02-14 19:17:00,48,060750176013001
44070,LARCENY/THEFT,07/28/2009,Tuesday,GRAND THEFT FROM LOCKED AUTO,96061600,8TH AV / BALBOA ST,RICHMOND,NONE,20:00,-122.46615460175501,37.7771341282418,2009-07-28 20:00:00,49,060750452002002
108215,FRAUD,04/16/2009,Thursday,FALSE ID TO PEACE OFFICER,90396778,CAPP ST / 17TH ST,MISSION,"ARREST, BOOKED",08:17,-122.418486296575,37.763495437314404,2009-04-16 08:17:00,50,060750208001001
92452,NON-CRIMINAL,12/01/2009,Tuesday,"AIDED CASE, MENTAL DISTURBED",91232806,900 Block of HYDE ST,CENTRAL,PSYCHOPATHIC CASE,20:15,-122.416979094196,37.7891219093585,2009-12-01 20:15:00,51,060750111003000
113393,ASSAULT,04/29/2009,Wednesday,BATTERY,90468850,3500 Block of FILLMORE ST,NORTHERN,NONE,17:25,-122.436446468197,37.8017346695281,2009-04-29 17:25:00,52,060750129023001
67209,LARCENY/THEFT,09/24/2009,Thursday,GRAND THEFT OF PROPERTY,96090609,STEUART ST / MARKET ST,SOUTHERN,NONE,16:50,-122.394751181628,37.7944798289308,2009-09-24 16:50:00,53,060750105002018
131442,LARCENY/THEFT,06/22/2009,Monday,GRAND THEFT FROM LOCKED AUTO,90640688,0 Block of BRIDGEVIEW DR,BAYVIEW,NONE,21:00,-122.394127128313,37.734705807181605,2009-06-22 21:00:00,54,060750230031007
10002,OTHER OFFENSES,01/27/2009,Tuesday,PROBATION VIOLATION,90099609,800 Block of BRYANT ST,SOUTHERN,"ARREST, BOOKED",20:00,-122.403742962696,37.7752316978114,2009-01-27 20:00:00,55,060750180002006
66266,OTHER OFFENSES,09/22/2009,Tuesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",90977920,CHURCH ST / DUBOCE AV,NORTHERN,"ARREST, CITED",08:45,-122.429128783477,37.76945561785929,2009-09-22 08:45:00,56,060750168012004
116583,ROBBERY,05/09/2009,Saturday,"ROBBERY ON THE STREET, STRONGARM",90482822,800 Block of BRYANT ST,SOUTHERN,NONE,00:30,-122.403742962696,37.7752316978114,2009-05-09 00:30:00,57,060750180002006
135492,LARCENY/THEFT,02/23/2009,Monday,GRAND THEFT OF PROPERTY,100487419,300 Block of POWELL ST,CENTRAL,NONE,11:00,-122.408277380885,37.7878403653164,2009-02-23 11:00:00,58,060750117002026
59816,SUSPICIOUS OCC,09/06/2009,Sunday,SUSPICIOUS OCCURRENCE,90916304,SAN BRUNO AV / FELTON ST,BAYVIEW,NONE,01:20,-122.404594140634,37.730037999512795,2009-09-06 01:20:00,59,060750257022012
122120,ASSAULT,05/25/2009,Monday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,90540276,2200 Block of 16TH AV,TARAVAL,"ARREST, BOOKED",11:14,-122.475904449792,37.7461993266828,2009-05-25 11:14:00,60,060750304004006
133309,OTHER OFFENSES,06/29/2009,Monday,CONTRIBUTING TO THE DELINQUENCY OF MINOR,90662563,100 Block of NEWMONTGOMERY ST,SOUTHERN,"ARREST, CITED",17:25,-122.400100995929,37.7871636146111,2009-06-29 17:25:00,61,060750615001042
34746,OTHER OFFENSES,07/02/2009,Thursday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",90674734,FELL ST / DIVISADERO ST,PARK,"ARREST, CITED",18:00,-122.43761276619101,37.7740604119579,2009-07-02 18:00:00,62,060750164002007
5038,WARRANTS,01/14/2009,Wednesday,WARRANT ARREST,90048424,CESAR CHAVEZ ST / MISSION ST,MISSION,"ARREST, BOOKED",11:51,-122.418221946229,37.7481664083985,2009-01-14 11:51:00,63,060750253004001
125607,TRESPASS,06/04/2009,Thursday,TRESPASSING,90574128,100 Block of GOLDEN GATE AV,TENDERLOIN,"ARREST, CITED",06:35,-122.413447182891,37.7818823822991,2009-06-04 06:35:00,64,060750125011003
71556,OTHER OFFENSES,10/05/2009,Monday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",91029324,POST ST / GRANT AV,CENTRAL,"ARREST, CITED",18:00,-122.405222821755,37.7886936920129,2009-10-05 18:00:00,65,060750117002019
93126,VEHICLE THEFT,12/03/2009,Thursday,STOLEN AUTOMOBILE,91241506,6TH ST / FOLSOM ST,SOUTHERN,NONE,21:00,-122.405618998022,37.7785045190918,2009-12-03 21:00:00,66,060750178021007
40707,DRUG/NARCOTIC,07/19/2009,Sunday,POSSESSION OF MARIJUANA,90734601,0 Block of LATONA ST,BAYVIEW,"ARREST, BOOKED",13:10,-122.392684518395,37.7312619313997,2009-07-19 13:10:00,67,060750230032003
104763,OTHER OFFENSES,04/06/2009,Monday,VIOLATION OF MUNICIPAL CODE,90361975,2800 Block of MISSION ST,MISSION,"ARREST, BOOKED",22:54,-122.41840376360001,37.7522178135803,2009-04-06 22:54:00,68,060750209001007
35976,OTHER OFFENSES,07/06/2009,Monday,MISCELLANEOUS INVESTIGATION,90685844,VALLEJO ST / COLUMBUS AV,CENTRAL,NONE,01:10,-122.407871572784,37.7986962742996,2009-07-06 01:10:00,69,060750107004000
91974,VEHICLE THEFT,11/30/2009,Monday,STOLEN AUTOMOBILE,91228394,400 Block of OXFORD ST,INGLESIDE,NONE,13:00,-122.418599405519,37.724619765446604,2009-11-30 13:00:00,70,060750259001009
117222,EMBEZZLEMENT,05/10/2009,Sunday,"EMBEZZLEMENT, GRAND THEFT BY EMPLOYEE",91037690,1500 Block of SLOAT BL,TARAVAL,NONE,12:00,-122.48924824336399,37.734069270342005,2009-05-10 12:00:00,71,060750331004007
2586,DRUNKENNESS,01/07/2009,Wednesday,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,90024151,0 Block of TAYLOR ST,TENDERLOIN,"ARREST, BOOKED",18:40,-122.410520526448,37.7825245684249,2009-01-07 18:40:00,72,060750125011000
62796,NON-CRIMINAL,09/13/2009,Sunday,LOST PROPERTY,96086153,1800 Block of HAIGHT ST,PARK,NONE,17:30,-122.45320911518101,37.769091294364706,2009-09-13 17:30:00,73,060750166003005
25886,OTHER OFFENSES,03/11/2009,Wednesday,TRAFFIC VIOLATION,90256031,BRYANT ST / 26TH ST,MISSION,"ARREST, CITED",08:45,-122.408828429118,37.749601752158796,2009-03-11 08:45:00,74,060750229022000
222,DRUG/NARCOTIC,01/01/2009,Thursday,POSSESSION OF NARCOTICS PARAPHERNALIA,90001206,400 Block of JONES ST,TENDERLOIN,"ARREST, BOOKED",07:49,-122.41278401174999,37.7850754632056,2009-01-01 07:49:00,75,060750123011005
37920,BURGLARY,07/11/2009,Saturday,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",90707426,1100 Block of FRANKLIN ST,NORTHERN,NONE,21:00,-122.42280057159799,37.7845578930025,2009-07-11 21:00:00,76,060750151002008
80108,OTHER OFFENSES,10/29/2009,Thursday,MISCELLANEOUS INVESTIGATION,91113488,24TH ST / BRYANT ST,MISSION,NONE,00:45,-122.409131939489,37.752796998558395,2009-10-29 00:45:00,77,060750229021000
136261,OTHER OFFENSES,09/10/2009,Thursday,CONSPIRACY,90931261,16TH ST / MISSION ST,MISSION,"ARREST, BOOKED",02:19,-122.419671780296,37.7650501214668,2009-09-10 02:19:00,78,060750201004002
114367,TRESPASS,05/02/2009,Saturday,TRESPASSING,90457455,0 Block of GROVE ST,TENDERLOIN,"ARREST, CITED",06:59,-122.415140862189,37.7786727847358,2009-05-02 06:59:00,79,060750124021006
107626,LARCENY/THEFT,04/14/2009,Tuesday,PETTY THEFT SHOPLIFTING,90390601,2900 Block of SAN JOSE AV,TARAVAL,NONE,15:20,-122.45708701793801,37.710142392711795,2009-04-14 15:20:00,80,060750262004003
128005,NON-CRIMINAL,06/12/2009,Friday,AIDED CASE,90603482,LARKIN ST / EDDY ST,TENDERLOIN,NONE,07:00,-122.41753069698,37.78331075399689,2009-06-12 07:00:00,81,060750124023004
22702,DRUG/NARCOTIC,03/03/2009,Tuesday,POSSESSION OF CONTROLLED SUBSTANCE,90225531,200 Block of TURK ST,TENDERLOIN,"ARREST, BOOKED",00:02,-122.413257937081,37.7829294685005,2009-03-03 00:02:00,82,060750125022001
130122,ASSAULT,06/18/2009,Thursday,BATTERY OF A POLICE OFFICER,90626133,800 Block of CORTLAND AV,INGLESIDE,"ARREST, CITED",19:00,-122.414363206068,37.7388635793629,2009-06-18 19:00:00,83,060750254021000
25116,OTHER OFFENSES,03/09/2009,Monday,MISCELLANEOUS INVESTIGATION,90247739,6TH ST / MISSION ST,SOUTHERN,NONE,04:04,-122.40871060666299,37.78097067220529,2009-03-09 04:04:00,84,060750176012002
77516,OTHER OFFENSES,10/22/2009,Thursday,TRAFFIC VIOLATION,91088104,SELBY ST / PALOU AV,BAYVIEW,"ARREST, CITED",06:50,-122.40024777424,37.739277413172395,2009-10-22 06:50:00,85,060750230011002
114118,NON-CRIMINAL,05/01/2009,Friday,"AIDED CASE, MENTAL DISTURBED",90455829,1400 Block of PINE ST,NORTHERN,PSYCHOPATHIC CASE,14:07,-122.42023657735099,37.7896181860228,2009-05-01 14:07:00,86,060750111003002
117736,MISSING PERSON,05/12/2009,Tuesday,MISSING ADULT,90492467,100 Block of CORTLAND AV,INGLESIDE,LOCATED,02:00,-122.42023617188299,37.7399314396588,2009-05-12 02:00:00,87,060750254011001
67294,LARCENY/THEFT,09/24/2009,Thursday,GRAND THEFT FROM LOCKED AUTO,96091293,THE EMBARCADEROSOUTH ST / HARRISON ST,SOUTHERN,NONE,20:10,-122.388485562387,37.789572762563,2009-09-24 20:10:00,88,060750615003003
67215,LARCENY/THEFT,09/24/2009,Thursday,GRAND THEFT FROM LOCKED AUTO,90989088,400 Block of SPEAR ST,SOUTHERN,NONE,17:00,-122.389052883725,37.7883784161736,2009-09-24 17:00:00,89,060750615004011
120212,MISSING PERSON,05/18/2009,Monday,FOUND PERSON,90518336,TURK ST / JONES ST,TENDERLOIN,JUVENILE BOOKED,19:50,-122.41241426358101,37.7830037964534,2009-05-18 19:50:00,90,060750125022001
117472,OTHER OFFENSES,05/11/2009,Monday,PAROLE VIOLATION,90489204,500 Block of HYDE ST,TENDERLOIN,"ARREST, BOOKED",11:17,-122.416400247318,37.7858448876039,2009-05-11 11:17:00,91,060750122011002
27532,ROBBERY,03/15/2009,Sunday,"ROBBERY ON THE STREET, STRONGARM",90272247,SUTTER ST / POLK ST,NORTHERN,NONE,09:45,-122.420120319204,37.787757060241105,2009-03-15 09:45:00,92,060750120001005
26943,OTHER OFFENSES,03/13/2009,Friday,TRAFFIC VIOLATION,90266949,MISSION ST / VALENCIA ST,INGLESIDE,"ARREST, CITED",18:30,-122.420021755228,37.745390168077705,2009-03-13 18:30:00,93,060750253004005
18827,ASSAULT,02/21/2009,Saturday,INFLICT INJURY ON COHABITEE,90188478,0 Block of GOLDEN GATE AV,TENDERLOIN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,02:31,-122.41126316145399,37.7821850715202,2009-02-21 02:31:00,94,060750125011004
58743,NON-CRIMINAL,09/03/2009,Thursday,LOST PROPERTY,90978417,MISSION ST / 22ND ST,MISSION,NONE,13:00,-122.418748733523,37.755437187509706,2009-09-03 13:00:00,95,060750208004003
113017,LARCENY/THEFT,04/28/2009,Tuesday,PETTY THEFT FROM LOCKED AUTO,90444004,300 Block of BATTERY ST,CENTRAL,NONE,19:00,-122.400108444834,37.7945998927281,2009-04-28 19:00:00,96,060750105002020
75916,LARCENY/THEFT,10/17/2009,Saturday,GRAND THEFT FROM LOCKED AUTO,96103218,500 Block of 4TH ST,SOUTHERN,NONE,13:00,-122.39727528213999,37.7789657840787,2009-10-17 13:00:00,97,060750180001008
98811,OTHER OFFENSES,12/21/2009,Monday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",91295967,16TH ST / MISSION ST,MISSION,"ARREST, CITED",00:45,-122.419671780296,37.7650501214668,2009-12-21 00:45:00,98,060750201004002
76891,LARCENY/THEFT,10/20/2009,Tuesday,GRAND THEFT FROM LOCKED AUTO,91082861,JESSIE ST / 3RD ST,SOUTHERN,NONE,12:00,-122.40257868494699,37.7866789601105,2009-10-20 12:00:00,99,060750615001032
105639,ASSAULT,04/09/2009,Thursday,INFLICT INJURY ON COHABITEE,90370631,1500 Block of CORTLAND AV,INGLESIDE,"ARREST, BOOKED",07:55,-122.409325508101,37.7398184712056,2009-04-09 07:55:00,100,060750251003032
128289,OTHER OFFENSES,06/13/2009,Saturday,TRAFFIC VIOLATION,90606624,3RD ST / MISSION ST,SOUTHERN,"ARREST, CITED",02:12,-122.40202770694799,37.7862483456629,2009-06-13 02:12:00,101,060750615001032
120199,OTHER OFFENSES,05/18/2009,Monday,PROBATION VIOLATION,90518223,FELL ST / COLE ST,PARK,"ARREST, BOOKED",18:45,-122.450788014434,37.7723680142894,2009-05-18 18:45:00,102,060750165004003
119164,NON-CRIMINAL,05/15/2009,Friday,"AIDED CASE, MENTAL DISTURBED",90507458,GEARY BL / WOOD ST,RICHMOND,"ARREST, CITED",22:00,-122.449067726602,37.7822442240815,2009-05-15 22:00:00,103,060750157003001
113227,BURGLARY,04/29/2009,Wednesday,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",90447456,1600 Block of SUTTER ST,NORTHERN,NONE,09:15,-122.428154403696,37.7867684247651,2009-04-29 09:15:00,104,060750152001006
131849,NON-CRIMINAL,06/24/2009,Wednesday,"AIDED CASE, MENTAL DISTURBED",90645406,LAGUNA ST / CHESTNUT ST,NORTHERN,NONE,14:03,-122.43131352979499,37.801443411103,2009-06-24 14:03:00,105,060750129022003
116675,ASSAULT,05/08/2009,Friday,THREATS AGAINST LIFE,90492291,BROADWAY ST / COLUMBUS AV,CENTRAL,NONE,20:30,-122.406669739951,37.7978641744394,2009-05-08 20:30:00,106,060750107003001
116181,FORGERY/COUNTERFEITING,05/07/2009,Thursday,"CHECKS, MAKE OR PASS FICTITIOUS",90476251,500 Block of BRANNAN ST,SOUTHERN,"ARREST, BOOKED",13:20,-122.396536864433,37.7782767990915,2009-05-07 13:20:00,107,060750180001032
37691,LARCENY/THEFT,07/11/2009,Saturday,GRAND THEFT FROM LOCKED AUTO,96054081,CLARA ST / 6TH ST,SOUTHERN,NONE,02:00,-122.404608556416,37.777699522963296,2009-07-11 02:00:00,108,060750178021006
134620,LARCENY/THEFT,06/09/2009,Tuesday,GRAND THEFT FROM LOCKED AUTO,96041464,IOWA ST / 23RD ST,BAYVIEW,NONE,06:45,-122.39190426086,37.7551569778285,2009-06-09 06:45:00,109,060750226002009
36615,OTHER OFFENSES,07/07/2009,Tuesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",90692429,MISSION ST / ALLISON ST,INGLESIDE,"ARREST, CITED",21:16,-122.4425652636,37.7146613908372,2009-07-07 21:16:00,110,060750263012012
52864,LARCENY/THEFT,08/20/2009,Thursday,PETTY THEFT WITH PRIOR,90852811,2300 Block of 16TH ST,MISSION,"ARREST, BOOKED",14:30,-122.409216071434,37.7657158874647,2009-08-20 14:30:00,111,060750177001039
120312,TRESPASS,05/19/2009,Tuesday,TRESPASSING,90519384,300 Block of ELLIS ST,TENDERLOIN,"ARREST, CITED",07:45,-122.41206947437,37.7849222750582,2009-05-19 07:45:00,112,060750125021000
103978,NON-CRIMINAL,04/05/2009,Sunday,"AIDED CASE, MENTAL DISTURBED",90355188,800 Block of ULLOA ST,TARAVAL,NONE,01:10,-122.46583176123899,37.7408559028732,2009-04-05 01:10:00,113,060750308001014
133233,LARCENY/THEFT,06/29/2009,Monday,PETTY THEFT WITH PRIOR,90661797,100 Block of OFARRELL ST,TENDERLOIN,"ARREST, BOOKED",10:30,-122.407567826112,37.7865024401191,2009-06-29 10:30:00,114,060750117002025
67853,LARCENY/THEFT,09/26/2009,Saturday,GRAND THEFT FROM A BUILDING,90995950,800 Block of GEARY ST,CENTRAL,NONE,00:46,-122.417994352344,37.7860790732829,2009-09-26 00:46:00,115,060750122011002
27813,MISSING PERSON,03/16/2009,Monday,MISSING JUVENILE,90275279,1500 Block of 47TH AV,TARAVAL,NONE,08:00,-122.503528618547,37.7574802153423,2009-03-16 08:00:00,116,060750352014000
