,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
30317,DRUG/NARCOTIC,04/02/2010,Friday,POSSESSION OF NARCOTICS PARAPHERNALIA,100308354,400 Block of ELLIS ST,TENDERLOIN,"ARREST, CITED",17:31,-122.41412072035101,37.7847309626991,2010-04-02 17:31:00,0,060750123012000
10374,PROSTITUTION,01/31/2010,Sunday,SOLICITS FOR ACT OF PROSTITUTION,100093185,POLK ST / SACRAMENTO ST,NORTHERN,"ARREST, CITED",01:05,-122.420874632415,37.791494305190604,2010-01-31 01:05:00,1,060750111001006
83480,NON-CRIMINAL,09/06/2010,Monday,"DEATH REPORT, CAUSE UNKNOWN",100874139,1000 Block of SUTTER ST,CENTRAL,NONE,12:00,-122.417236303398,37.78809173009179,2010-09-06 12:00:00,2,060750120002001
120010,WARRANTS,11/11/2010,Thursday,WARRANT ARREST,101049931,100 Block of BREWSTER ST,INGLESIDE,"ARREST, BOOKED",19:15,-122.407037039826,37.744831329452,2010-11-11 19:15:00,3,060750251002006
64809,MISSING PERSON,07/15/2010,Thursday,FOUND PERSON,100654828,5700 Block of CALIFORNIA ST,RICHMOND,LOCATED,07:30,-122.478598030146,37.784205408204,2010-07-15 07:30:00,4,060750426012000
97847,VANDALISM,10/31/2010,Sunday,"MALICIOUS MISCHIEF, VANDALISM",101011134,500 Block of LEAVENWORTH ST,TENDERLOIN,"ARREST, BOOKED",08:17,-122.41464862534401,37.785935765287704,2010-10-31 08:17:00,5,060750123021001
77595,VEHICLE THEFT,08/08/2010,Sunday,STOLEN AUTOMOBILE,100726740,2200 Block of 20TH AV,TARAVAL,NONE,22:30,-122.476812653316,37.7456795965704,2010-08-08 22:30:00,6,060750328011006
83709,SUSPICIOUS OCC,09/20/2010,Monday,SUSPICIOUS OCCURRENCE,100873250,600 Block of JAMESTOWN AV,BAYVIEW,NONE,17:30,-122.388427548348,37.7144432732239,2010-09-20 17:30:00,7,060750610001030
60773,OTHER OFFENSES,07/12/2010,Monday,MISCELLANEOUS INVESTIGATION,100639983,0 Block of GROVE ST,NORTHERN,NONE,23:05,-122.41668065400499,37.778682901527,2010-07-12 23:05:00,8,060750124022009
116014,DRUG/NARCOTIC,12/28/2010,Tuesday,POSSESSION OF BASE/ROCK COCAINE,101190277,500 Block of EDDY ST,TENDERLOIN,"ARREST, BOOKED",01:15,-122.41678273938999,37.783370174165604,2010-12-28 01:15:00,9,060750124011001
35065,OTHER OFFENSES,04/19/2010,Monday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",100361211,1700 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",10:31,-122.42202862757401,37.7729233680138,2010-04-19 10:31:00,10,060750201001010
46304,ASSAULT,04/19/2010,Monday,BATTERY,100491824,FLORIDA ST / 17TH ST,MISSION,NONE,00:01,-122.411332885127,37.7642516851931,2010-04-19 00:01:00,11,060750177001047
70408,NON-CRIMINAL,08/11/2010,Wednesday,"AIDED CASE, MENTAL DISTURBED",100733579,2300 Block of BRYANT ST,MISSION,PSYCHOPATHIC CASE,00:59,-122.409479949925,37.7560191536883,2010-08-11 00:59:00,12,060750228032002
62596,ASSAULT,07/16/2010,Friday,BATTERY,100654389,2800 Block of LEAVENWORTH ST,CENTRAL,NONE,23:45,-122.41895545122802,37.8068713928368,2010-07-16 23:45:00,13,060750102001006
95648,OTHER OFFENSES,10/25/2010,Monday,RECKLESS DRIVING,100992850,SHOTWELL ST / 15TH ST,MISSION,NONE,17:05,-122.41655263548701,37.7668698952007,2010-10-25 17:05:00,14,060750177002038
1298,BURGLARY,01/04/2010,Monday,"BURGLARY OF STORE, FORCIBLE ENTRY",100014238,700 Block of VALENCIA ST,MISSION,NONE,19:00,-122.42163142870001,37.7607854427813,2010-01-04 19:00:00,15,060750207001011
24447,TRESPASS,03/14/2010,Sunday,TRESPASSING,100244219,200 Block of TURK ST,TENDERLOIN,"ARREST, BOOKED",18:30,-122.41330977791401,37.7828549757936,2010-03-14 18:30:00,16,060750125011002
17012,MISSING PERSON,02/19/2010,Friday,MISSING JUVENILE,100169742,0 Block of BELLE AV,TARAVAL,LOCATED,06:30,-122.46980522312,37.7087009863067,2010-02-19 06:30:00,17,060750313023032
14754,LARCENY/THEFT,02/12/2010,Friday,GRAND THEFT FROM LOCKED AUTO,106021962,WEBSTER ST / CLAY ST,NORTHERN,NONE,22:50,-122.432562826388,37.790918748405794,2010-02-12 22:50:00,18,060750135002002
82385,VANDALISM,09/17/2010,Friday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",100862554,100 Block of BANKS ST,INGLESIDE,NONE,00:30,-122.41254922972,37.741422940015504,2010-09-17 00:30:00,19,060750252003012
116647,MISSING PERSON,12/31/2010,Friday,MISSING ADULT,101200218,2000 Block of HAYES ST,PARK,LOCATED,09:00,-122.449750025566,37.7735042922074,2010-12-31 09:00:00,20,060750165003002
63131,ASSAULT,07/25/2010,Sunday,BATTERY,100679218,2000 Block of LYON ST,RICHMOND,NONE,02:05,-122.44590097860501,37.789254451458895,2010-07-25 02:05:00,21,060750133002000
2555,WARRANTS,01/08/2010,Friday,ENROUTE TO DEPARTMENT OF CORRECTIONS,100025871,2000 Block of MISSION ST,MISSION,"ARREST, BOOKED",16:40,-122.419597191746,37.7638361941679,2010-01-08 16:40:00,22,060750201004002
4037,ASSAULT,01/12/2010,Tuesday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,100039731,1500 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",22:44,-122.41975621028,37.7747996564644,2010-01-12 22:44:00,23,060750201001000
