,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
21244,LARCENY/THEFT,02/27/2009,Friday,GRAND THEFT OF PROPERTY,96020587,1000 Block of BUSH ST,CENTRAL,NONE,12:30,-122.41506261330099,37.7893936414395,2009-02-27 12:30:00,0,060750119012001
39755,LARCENY/THEFT,07/16/2009,Thursday,GRAND THEFT BICYCLE,90736221,600 Block of 25TH AV,RICHMOND,NONE,22:00,-122.484694730392,37.777636231795604,2009-07-16 22:00:00,1,060750477013002
94382,ROBBERY,12/07/2009,Monday,"ROBBERY ON THE STREET, STRONGARM",91253084,MISSION ST / LOWELL ST,INGLESIDE,NONE,16:00,-122.44638132475,37.7114366427717,2009-12-07 16:00:00,2,060750263031000
113039,OTHER OFFENSES,04/28/2009,Tuesday,CONSPIRACY,90444189,PINE ST / FRONT ST,CENTRAL,"ARREST, BOOKED",19:45,-122.39859245512301,37.7924073164867,2009-04-28 19:45:00,3,060750117001030
97983,LARCENY/THEFT,12/18/2009,Friday,GRAND THEFT FROM LOCKED AUTO,96132041,PACIFIC AV / BRODERICK ST,RICHMOND,NONE,17:00,-122.443007407732,37.7922963629568,2009-12-18 17:00:00,4,060750132003016
86987,LARCENY/THEFT,11/16/2009,Monday,PETTY THEFT OF PROPERTY,96117786,200 Block of INTERSTATE80 HY,SOUTHERN,NONE,10:00,-122.37074092694799,37.8170463264224,2009-11-16 10:00:00,5,060750179021001
727,ASSAULT,01/02/2009,Friday,BATTERY,90006319,2800 Block of 24TH ST,MISSION,"ARREST, BOOKED",18:59,-122.408203278241,37.75281918629629,2009-01-02 18:59:00,6,060750229031004
90280,LARCENY/THEFT,11/25/2009,Wednesday,PETTY THEFT OF PROPERTY,96124844,0 Block of HILLCREST CT,INGLESIDE,NONE,03:00,-122.453289817909,37.7367373955175,2009-11-25 03:00:00,7,060750307003018
10147,NON-CRIMINAL,01/28/2009,Wednesday,FOUND PROPERTY,90105375,0 Block of 7TH ST,SOUTHERN,UNFOUNDED,09:30,-122.41098022406901,37.7792923568404,2009-01-28 09:30:00,8,060750176012002
40294,FORGERY/COUNTERFEITING,07/18/2009,Saturday,"CHECKS, FORGERY (FELONY)",90731174,BAY ST / KEARNY ST,CENTRAL,"ARREST, BOOKED",12:45,-122.407149304657,37.806426731679004,2009-07-18 12:45:00,9,060750101002002
120613,ROBBERY,05/20/2009,Wednesday,"ROBBERY, BODILY FORCE",90522826,MARKET ST / CHURCH ST,NORTHERN,NONE,02:00,-122.42895003272699,37.7675027326801,2009-05-20 02:00:00,10,060750203003000
121340,LARCENY/THEFT,05/22/2009,Friday,PETTY THEFT FROM LOCKED AUTO,90532013,1100 Block of TURK ST,NORTHERN,NONE,15:57,-122.427387744114,37.7810613380205,2009-05-22 15:57:00,11,060750161003000
31059,BURGLARY,03/24/2009,Tuesday,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",90314491,0 Block of COMMER CT,BAYVIEW,NONE,08:00,-122.385177271169,37.7326830037555,2009-03-24 08:00:00,12,060750231022004
125742,ASSAULT,06/04/2009,Thursday,BATTERY,90575574,POINTLOBOS AV / 42ND AV,RICHMOND,"ARREST, CITED",14:05,-122.50297184353799,37.7796074168325,2009-06-04 14:05:00,13,060750479022004
96000,OTHER OFFENSES,12/12/2009,Saturday,CONSPIRACY,91268889,2000 Block of MISSION ST,MISSION,"ARREST, BOOKED",20:25,-122.419597191746,37.7638361941679,2009-12-12 20:25:00,14,060750201004002
117804,LARCENY/THEFT,05/12/2009,Tuesday,GRAND THEFT FROM PERSON,90494617,300 Block of STOCKTON ST,CENTRAL,NONE,10:30,-122.406900874155,37.789360618557794,2009-05-12 10:30:00,15,060750117002011
126253,TRESPASS,06/05/2009,Friday,TRESPASSING,90581214,1200 Block of PAGE ST,PARK,NONE,23:55,-122.44070000865601,37.771648187027395,2009-06-05 23:55:00,16,060750166001005
70240,MISSING PERSON,10/02/2009,Friday,MISSING ADULT,91095698,4900 Block of MISSION ST,INGLESIDE,LOCATED,10:30,-122.439527125863,37.7184968870206,2009-10-02 10:30:00,17,060750261001008
120380,LARCENY/THEFT,05/19/2009,Tuesday,PETTY THEFT FROM LOCKED AUTO,90521298,BEACH ST / TAYLOR ST,CENTRAL,NONE,12:00,-122.415618823722,37.807275603280104,2009-05-19 12:00:00,18,060750101001006
14527,OTHER OFFENSES,02/09/2009,Monday,MISCELLANEOUS INVESTIGATION,90145280,24TH ST / LUCKY ST,MISSION,"ARREST, BOOKED",14:21,-122.41351903735901,37.7525390567169,2009-02-09 14:21:00,19,060750229011001
64033,SUSPICIOUS OCC,09/16/2009,Wednesday,SUSPICIOUS OCCURRENCE,90957308,600 Block of ARBALLO DR,TARAVAL,NONE,17:00,-122.483234034677,37.7161736885588,2009-09-16 17:00:00,20,060750332032012
39542,LARCENY/THEFT,07/16/2009,Thursday,GRAND THEFT FROM PERSON,90744581,MARKET ST / VANNESS AV,SOUTHERN,NONE,12:00,-122.419257894814,37.7751462916539,2009-07-16 12:00:00,21,060750201001000
34868,TRESPASS,07/03/2009,Friday,TRESPASSING,90675908,100 Block of 6TH ST,SOUTHERN,"ARREST, BOOKED",01:30,-122.40809742086,37.780529987827,2009-07-03 01:30:00,22,060750176015007
34107,WARRANTS,03/31/2009,Tuesday,WARRANT ARREST,90338322,OFARRELL ST / MASON ST,TENDERLOIN,"ARREST, BOOKED",20:31,-122.40968619183701,37.7862042105295,2009-03-31 20:31:00,23,060750123011001
65940,WARRANTS,09/21/2009,Monday,ENROUTE TO DEPARTMENT OF CORRECTIONS,90974540,200 Block of LEAVENWORTH ST,TENDERLOIN,"ARREST, BOOKED",10:33,-122.41408387493999,37.783143730487296,2009-09-21 10:33:00,24,060750125022001
102982,DRUG/NARCOTIC,04/02/2009,Thursday,POSSESSION OF HEROIN FOR SALES,90345509,500 Block of EDDY ST,TENDERLOIN,"ARREST, BOOKED",16:10,-122.41678273938999,37.783370174165604,2009-04-02 16:10:00,25,060750124011001
88319,LARCENY/THEFT,11/19/2009,Thursday,PETTY THEFT FROM LOCKED AUTO,91193292,200 Block of RHODEISLAND ST,SOUTHERN,NONE,19:30,-122.402886061046,37.7667033614505,2009-11-19 19:30:00,26,060750607002011
84789,DRUG/NARCOTIC,11/10/2009,Tuesday,POSSESSION OF BASE/ROCK COCAINE,91158456,0 Block of UNITEDNATIONS PZ,TENDERLOIN,"ARREST, BOOKED",10:27,-122.415103667905,37.7797530605977,2009-11-10 10:27:00,27,060750124021004
63816,TRESPASS,09/16/2009,Wednesday,TRESPASSING,90954310,300 Block of ELLIS ST,TENDERLOIN,"ARREST, CITED",07:35,-122.411985603056,37.785000711288,2009-09-16 07:35:00,28,060750123011005
57479,LARCENY/THEFT,08/31/2009,Monday,GRAND THEFT OF PROPERTY,90894932,24TH ST / DIAMOND ST,MISSION,NONE,12:00,-122.436299229811,37.7511533533883,2009-08-31 12:00:00,29,060750212002007
19956,OTHER OFFENSES,02/24/2009,Tuesday,MISCELLANEOUS INVESTIGATION,90199760,100 Block of CHURCH ST,NORTHERN,UNFOUNDED,08:47,-122.42909271154899,37.7686062338102,2009-02-24 08:47:00,30,060750169001001
131899,LARCENY/THEFT,06/13/2009,Saturday,GRAND THEFT PICKPOCKET,90646084,800 Block of BRYANT ST,SOUTHERN,NONE,16:00,-122.403742962696,37.7752316978114,2009-06-13 16:00:00,31,060750180002006
37662,LARCENY/THEFT,07/10/2009,Friday,GRAND THEFT FROM LOCKED AUTO,96054138,6TH ST / FOLSOM ST,SOUTHERN,NONE,23:30,-122.405618998022,37.7785045190918,2009-07-10 23:30:00,32,060750178021007
47548,LARCENY/THEFT,08/07/2009,Friday,PETTY THEFT OF PROPERTY,96068628,300 Block of SPEAR ST,SOUTHERN,NONE,00:01,-122.39025101337,37.789539178199604,2009-08-07 00:01:00,33,060750615003006
17070,OTHER OFFENSES,02/16/2009,Monday,MISCELLANEOUS INVESTIGATION,90171031,RANDOLPH ST / ARCH ST,TARAVAL,"ARREST, CITED",16:40,-122.467092240422,37.714273566051205,2009-02-16 16:40:00,34,060750313022000
27557,NON-CRIMINAL,03/15/2009,Sunday,"AIDED CASE, MENTAL DISTURBED",90272554,100 Block of APTOS AV,TARAVAL,NONE,11:45,-122.467014161691,37.7290202595646,2009-03-15 11:45:00,35,060750309002010
123732,NON-CRIMINAL,05/27/2009,Wednesday,"AIDED CASE, MENTAL DISTURBED",90546707,900 Block of POLK ST,NORTHERN,PSYCHOPATHIC CASE,10:03,-122.419779955748,37.7858801016069,2009-05-27 10:03:00,36,060750122021005
129983,DRUG/NARCOTIC,06/18/2009,Thursday,POSSESSION OF BASE/ROCK COCAINE,90624745,CLARION AL / MISSION ST,MISSION,"ARREST, BOOKED",15:00,-122.419478247917,37.763050767731,2009-06-18 15:00:00,37,060750208001002
115612,FRAUD,05/06/2009,Wednesday,FRAUDULENT USE OF AUTOMATED TELLER CARD,90477328,0 Block of REDDY ST,BAYVIEW,NONE,00:01,-122.395398691271,37.73018144972,2009-05-06 00:01:00,38,060750230032008
63366,OTHER OFFENSES,09/15/2009,Tuesday,VIOLATION OF RESTRAINING ORDER,90949935,MINNA ST / 6TH ST,SOUTHERN,"ARREST, BOOKED",07:55,-122.408162953857,37.780534538527796,2009-09-15 07:55:00,39,060750176012003
88105,BURGLARY,11/19/2009,Thursday,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",91196008,400 Block of PENNSYLVANIA AV,BAYVIEW,NONE,10:00,-122.393429883216,37.7612837990861,2009-11-19 10:00:00,40,060750227022001
41797,LARCENY/THEFT,07/22/2009,Wednesday,GRAND THEFT PICKPOCKET,90747115,ELLIS ST / VANNESS AV,NORTHERN,NONE,13:15,-122.421011927709,37.7838226942199,2009-07-22 13:15:00,41,060750160001004
82731,VEHICLE THEFT,11/04/2009,Wednesday,STOLEN AUTOMOBILE,91139901,1300 Block of HAMPSHIRE ST,MISSION,NONE,17:00,-122.406987915743,37.75016359415721,2009-11-04 17:00:00,42,060750229033000
27293,LARCENY/THEFT,03/14/2009,Saturday,GRAND THEFT FROM LOCKED AUTO,96018225,800 Block of 7TH ST,SOUTHERN,NONE,18:00,-122.400222455188,37.770516922515505,2009-03-14 18:00:00,43,060750607001042
123969,NON-CRIMINAL,05/29/2009,Friday,FOUND PROPERTY,90554653,1100 Block of PALOU AV,BAYVIEW,NONE,13:45,-122.382494200956,37.72924669310321,2009-05-29 13:45:00,44,060750231032018
84608,OTHER OFFENSES,11/09/2009,Monday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",91156814,2800 Block of MISSION ST,MISSION,"ARREST, BOOKED",19:44,-122.41848784211099,37.7522125504,2009-11-09 19:44:00,45,060750209004007
