,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
137234,RECOVERED VEHICLE,07/14/2009,Tuesday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,90715134,600 Block of EDDY ST,NORTHERN,NONE,08:08,-122.417889157912,37.7832989144675,2009-07-14 08:08:00,0,060750124023004
93560,DRUG/NARCOTIC,12/05/2009,Saturday,SALE OF BASE/ROCK COCAINE,91243615,ELLIS ST / JONES ST,TENDERLOIN,"ARREST, BOOKED",00:25,-122.412784096502,37.784865693952604,2009-12-05 00:25:00,1,060750123012000
60472,OTHER OFFENSES,09/07/2009,Monday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",90921820,ANZA ST / 6TH AV,RICHMOND,"ARREST, CITED",19:14,-122.464147081977,37.779087704875394,2009-09-07 19:14:00,2,060750452001004
24779,VANDALISM,03/08/2009,Sunday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",90244644,12TH ST / FOLSOM ST,SOUTHERN,"ARREST, BOOKED",03:00,-122.41499891318001,37.7708946575771,2009-03-08 03:00:00,3,060750177002016
133932,FRAUD,06/30/2009,Tuesday,"CREDIT CARD, THEFT BY USE OF",90693483,800 Block of BRYANT ST,SOUTHERN,NONE,00:01,-122.403742962696,37.7752316978114,2009-06-30 00:01:00,4,060750180002006
34368,OTHER OFFENSES,07/01/2009,Wednesday,VIOLATION OF RESTRAINING ORDER,90669995,1000 Block of FITZGERALD AV,BAYVIEW,NONE,14:02,-122.38925296768801,37.7197187583805,2009-07-01 14:02:00,5,060750234002011
62690,ASSAULT,09/13/2009,Sunday,CHILD ABUSE (PHYSICAL),90952289,700 Block of RANDOLPH ST,TARAVAL,NONE,13:00,-122.46908425115299,37.7142956460644,2009-09-13 13:00:00,6,060750313022003
72153,OTHER OFFENSES,10/07/2009,Wednesday,MISCELLANEOUS STATE FELONY,91035638,LEAVENWORTH ST / TURK ST,TENDERLOIN,"ARREST, BOOKED",11:27,-122.414056291891,37.7827931071006,2009-10-07 11:27:00,7,060750124012002
14965,OTHER OFFENSES,02/10/2009,Tuesday,MISCELLANEOUS INVESTIGATION,90149919,100 Block of RANDOLPH ST,TARAVAL,UNFOUNDED,16:26,-122.463528479781,37.7144101830144,2009-02-10 16:26:00,8,060750313021006
17524,FORGERY/COUNTERFEITING,02/17/2009,Tuesday,"CHECKS, FORGERY (FELONY)",90278950,800 Block of VALENCIA ST,MISSION,NONE,23:00,-122.421366616338,37.7590394547202,2009-02-17 23:00:00,9,060750207002008
30129,DRUNKENNESS,03/21/2009,Saturday,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,90298425,400 Block of COLUMBUS AV,CENTRAL,"ARREST, BOOKED",19:50,-122.408699891939,37.799313274106396,2009-03-21 19:50:00,10,060750106003007
131447,VANDALISM,06/22/2009,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",90640785,300 Block of HOLLYPARK CR,INGLESIDE,NONE,18:00,-122.418768378085,37.7369393018999,2009-06-22 18:00:00,11,060750254012008
44408,OTHER OFFENSES,07/29/2009,Wednesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",90769589,PERSIA AV / MOSCOW ST,INGLESIDE,"ARREST, CITED",17:55,-122.428805979714,37.7197111452786,2009-07-29 17:55:00,12,060750260032002
112908,LARCENY/THEFT,04/28/2009,Tuesday,PETTY THEFT FROM A BUILDING,90442876,5800 Block of GEARY BL,RICHMOND,NONE,13:53,-122.482172791588,37.7802351319344,2009-04-28 13:53:00,13,060750477012008
92361,MISSING PERSON,12/01/2009,Tuesday,MISSING JUVENILE,91251884,1400 Block of OAKDALE AV,BAYVIEW,LOCATED,15:00,-122.388436651794,37.7333738284456,2009-12-01 15:00:00,14,060750231022007
58296,NON-CRIMINAL,09/02/2009,Wednesday,"AIDED CASE, MENTAL DISTURBED",90902676,200 Block of 11TH ST,SOUTHERN,NONE,09:00,-122.414837189169,37.772563613826705,2009-09-02 09:00:00,15,060750178022009
123594,LARCENY/THEFT,05/20/2009,Wednesday,GRAND THEFT FROM LOCKED AUTO,90524355,400 Block of LAGUNA ST,NORTHERN,"ARREST, BOOKED",12:35,-122.426205450404,37.7754931904938,2009-05-20 12:35:00,16,060750163002004
128487,WARRANTS,06/13/2009,Saturday,WARRANT ARREST,90608670,400 Block of POST ST,CENTRAL,"ARREST, BOOKED",19:50,-122.40843538127599,37.78832328694921,2009-06-13 19:50:00,17,060750121002003
62169,OTHER OFFENSES,09/12/2009,Saturday,PROBATION VIOLATION,90939061,17TH ST / CAPP ST,MISSION,NONE,01:48,-122.418486296575,37.763495437314404,2009-09-12 01:48:00,18,060750208001001
101894,LARCENY/THEFT,12/30/2009,Wednesday,PETTY THEFT WITH PRIOR,91326512,100 Block of JACKSON ST,CENTRAL,"ARREST, BOOKED",18:57,-122.39885925150601,37.796983827059606,2009-12-30 18:57:00,19,060750105002012
8170,OTHER OFFENSES,01/22/2009,Thursday,TRAFFIC VIOLATION,90080874,400 Block of ELLIS ST,TENDERLOIN,"ARREST, BOOKED",16:55,-122.413846741905,37.784697721776396,2009-01-22 16:55:00,20,060750125021001
131753,OTHER OFFENSES,06/24/2009,Wednesday,TRAFFIC VIOLATION,90644135,3RD ST / 18TH ST,BAYVIEW,"ARREST, CITED",07:20,-122.388742066283,37.7630501118925,2009-06-24 07:20:00,21,060750226001011
119486,OTHER OFFENSES,05/16/2009,Saturday,TAMPERING WITH A VEHICLE,90510843,700 Block of TEHAMA ST,SOUTHERN,NONE,22:21,-122.412650549486,37.7747028697834,2009-05-16 22:21:00,22,060750178022000
100784,LARCENY/THEFT,12/27/2009,Sunday,GRAND THEFT FROM LOCKED AUTO,91315208,600 Block of JAMESTOWN AV,BAYVIEW,NONE,12:50,-122.387928159467,37.71352784795621,2009-12-27 12:50:00,23,060750610001030
131269,RUNAWAY,06/22/2009,Monday,RUNAWAY,90638730,900 Block of POTRERO AV,MISSION,NONE,16:30,-122.40666265748501,37.7568815847062,2009-06-22 16:30:00,24,060750228022000
122360,MISSING PERSON,05/26/2009,Tuesday,MISSING JUVENILE,90542733,0 Block of JULES AV,TARAVAL,LOCATED,07:40,-122.46119063802,37.7196314990731,2009-05-26 07:40:00,25,060750312014004
15901,SUSPICIOUS OCC,02/13/2009,Friday,SUSPICIOUS PERSON,90264749,2000 Block of STOCKTON ST,CENTRAL,NONE,09:00,-122.40992809254,37.804810424845,2009-02-13 09:00:00,26,060750101002012
119624,LARCENY/THEFT,05/17/2009,Sunday,GRAND THEFT OF PROPERTY,90511948,FULTON ST / ARGUELLO BL,RICHMOND,NONE,06:06,-122.458372853609,37.774307949423,2009-05-17 06:06:00,27,060759803001005
43804,TRESPASS,07/28/2009,Tuesday,TRESPASSING,90764589,300 Block of ELLIS ST,TENDERLOIN,"ARREST, CITED",06:53,-122.41206947437,37.7849222750582,2009-07-28 06:53:00,28,060750125021000
11318,DRUG/NARCOTIC,01/31/2009,Saturday,POSSESSION OF BASE/ROCK COCAINE,90113099,2000 Block of MISSION ST,MISSION,"ARREST, BOOKED",14:46,-122.419658956085,37.7644776786239,2009-01-31 14:46:00,29,060750201004002
71768,MISSING PERSON,10/06/2009,Tuesday,MISSING ADULT,91032264,300 Block of LAGUNAHONDA BL,PARK,NONE,10:45,-122.45872776248001,37.7476529854373,2009-10-06 10:45:00,30,060750304001013
41937,OTHER OFFENSES,07/22/2009,Wednesday,OBSCENE PHONE CALLS(S),90747513,1500 Block of GENEVA AV,INGLESIDE,NONE,19:30,-122.43146043999701,37.7126380336614,2009-07-22 19:30:00,31,060750263023001
123922,DRUG/NARCOTIC,05/29/2009,Friday,POSSESSION OF NARCOTICS PARAPHERNALIA,90553815,100 Block of HYDE ST,TENDERLOIN,"ARREST, BOOKED",09:10,-122.41546938136001,37.78167350783679,2009-05-29 09:10:00,32,060750124012002
15751,LARCENY/THEFT,02/12/2009,Thursday,GRAND THEFT FROM UNLOCKED AUTO,90160147,700 Block of CORBETT AV,PARK,NONE,20:30,-122.442518405712,37.7554368496409,2009-02-12 20:30:00,33,060750204022010
117699,ASSAULT,05/11/2009,Monday,BATTERY,90491958,22ND ST / SOUTH VAN NESS AV,MISSION,"ARREST, CITED",23:00,-122.416569016036,37.7555687969189,2009-05-11 23:00:00,34,060750208004005
47410,OTHER OFFENSES,08/06/2009,Thursday,CONSPIRACY,90800268,200 Block of HYDE ST,TENDERLOIN,"ARREST, BOOKED",19:00,-122.415788297798,37.78283307912871,2009-08-06 19:00:00,35,060750124011001
32265,BURGLARY,03/27/2009,Friday,"BURGLARY, UNLAWFUL ENTRY",90322795,SANCHEZ ST / CLIPPER ST,MISSION,NONE,09:00,-122.429425154175,37.7491591997239,2009-03-27 09:00:00,36,060750214003004
38261,DRUG/NARCOTIC,07/12/2009,Sunday,POSSESSION OF HEROIN,90709905,7TH ST / KING ST,SOUTHERN,"ARREST, BOOKED",21:45,-122.400806797286,37.771138094052795,2009-07-12 21:45:00,37,060750607002000
108036,LARCENY/THEFT,04/15/2009,Wednesday,GRAND THEFT BICYCLE,90395043,2ND ST / MARKET ST,SOUTHERN,NONE,17:12,-122.401378067544,37.7892639310458,2009-04-15 17:12:00,38,060750117002014
124919,NON-CRIMINAL,06/01/2009,Monday,FOUND PROPERTY,90566733,600 Block of VALENCIA ST,MISSION,UNFOUNDED,06:30,-122.42173770528099,37.762908094462205,2009-06-01 06:30:00,39,060750207001000
85003,LARCENY/THEFT,11/10/2009,Tuesday,GRAND THEFT FROM LOCKED AUTO,96114685,1500 Block of SUTTER ST,NORTHERN,NONE,21:30,-122.42652192415001,37.7869774998674,2009-11-10 21:30:00,40,060750152001005
128929,NON-CRIMINAL,06/15/2009,Monday,"DEATH REPORT, CAUSE UNKNOWN",90613481,500 Block of GRANT AV,CENTRAL,NONE,11:27,-122.405709333916,37.791999852766,2009-06-15 11:27:00,41,060750117001018
122016,VANDALISM,05/25/2009,Monday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",90539627,0 Block of FREMONT ST,SOUTHERN,NONE,00:30,-122.39782764823799,37.791317021447796,2009-05-25 00:30:00,42,060750615001014
35952,LARCENY/THEFT,07/05/2009,Sunday,GRAND THEFT FROM LOCKED AUTO,90687163,0 Block of MINT ST,SOUTHERN,NONE,19:30,-122.407662507157,37.7825356167352,2009-07-05 19:30:00,43,060750176015005
83681,BURGLARY,11/07/2009,Saturday,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",91154103,300 Block of BERRY ST,SOUTHERN,NONE,09:00,-122.39606049999901,37.7734963780212,2009-11-07 09:00:00,44,060750607001036
6431,OTHER OFFENSES,01/17/2009,Saturday,VIOLATION OF MUNICIPAL CODE,90062725,GEARY BL / 21ST AV,RICHMOND,"ARREST, CITED",22:30,-122.480452050119,37.7802790505664,2009-01-17 22:30:00,45,060750477012002
16296,LARCENY/THEFT,02/14/2009,Saturday,PETTY THEFT BICYCLE,90243157,3500 Block of 18TH ST,MISSION,NONE,12:00,-122.423257956373,37.7617094392375,2009-02-14 12:00:00,46,060750207001001
