,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
21894,NON-CRIMINAL,03/01/2007,Thursday,"AIDED CASE, MENTAL DISTURBED",70218324,3RD ST / PALOU AV,BAYVIEW,PSYCHOPATHIC CASE,18:39,-122.39097173455099,37.734015218072294,2007-03-01 18:39:00,0,060750612002015
58292,LARCENY/THEFT,06/10/2007,Sunday,GRAND THEFT FROM LOCKED AUTO,76039683,500 Block of JOHNFKENNEDY DR,RICHMOND,NONE,17:00,-122.478279534517,37.7691144915685,2007-06-10 17:00:00,1,060759803001037
2033,LARCENY/THEFT,01/06/2007,Saturday,ATTEMPTED THEFT FROM LOCKED VEHICLE,70021387,400 Block of MINNA ST,SOUTHERN,NONE,14:00,-122.407830981801,37.7808440225504,2007-01-06 14:00:00,2,060750176015006
100364,LARCENY/THEFT,10/01/2007,Monday,GRAND THEFT FROM UNLOCKED AUTO,71005849,300 Block of HYDE ST,TENDERLOIN,"ARREST, BOOKED",00:20,-122.41593712716801,37.7835618445724,2007-10-01 00:20:00,3,060750124011000
61657,ASSAULT,06/19/2007,Tuesday,AGGRAVATED ASSAULT WITH BODILY FORCE,70620199,800 Block of CLAY ST,CENTRAL,"ARREST, BOOKED",18:55,-122.407169140625,37.7941198112776,2007-06-19 18:55:00,4,060750118001002
121619,WARRANTS,11/19/2007,Monday,WARRANT ARREST,71187237,1200 Block of SHAFTER AV,BAYVIEW,JUVENILE BOOKED,13:30,-122.384986012659,37.7279173628027,2007-11-19 13:30:00,5,060750232002017
16388,OTHER OFFENSES,02/14/2007,Wednesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",70163575,ELLIS ST / VANNESS AV,NORTHERN,"ARREST, CITED",12:40,-122.421011927709,37.7838226942199,2007-02-14 12:40:00,6,060750160001004
119975,PROSTITUTION,11/25/2007,Sunday,SOLICITS TO VISIT HOUSE OF PROSTITUTION,71205851,POLK ST / SUTTER ST,NORTHERN,"ARREST, CITED",02:35,-122.420120319204,37.787757060241105,2007-11-25 02:35:00,7,060750120001005
63500,RUNAWAY,06/24/2007,Sunday,RUNAWAY,70642024,500 Block of 39TH AV,RICHMOND,LOCATED,17:15,-122.499722600917,37.7787243077576,2007-06-24 17:15:00,8,060750479023005
95144,ASSAULT,09/17/2007,Monday,AGGRAVATED ASSAULT WITH A KNIFE,70955827,3RD ST / REVERE AV,BAYVIEW,NONE,17:00,-122.391522893042,37.7324323864471,2007-09-17 17:00:00,9,060750230032000
27635,BURGLARY,03/16/2007,Friday,"BURGLARY OF STORE, FORCIBLE ENTRY",70277897,1800 Block of POLK ST,NORTHERN,NONE,20:00,-122.421345428267,37.793615569901796,2007-03-16 20:00:00,10,060750110003004
28456,OTHER OFFENSES,03/19/2007,Monday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",70284115,OCEAN AV / JUNIPERO SERRA BL,TARAVAL,"ARREST, CITED",08:30,-122.471796877153,37.7310310952757,2007-03-19 08:30:00,11,060750309004005
115235,ASSAULT,11/10/2007,Saturday,THREATS AGAINST LIFE,71153971,100 Block of GIRARD ST,BAYVIEW,NONE,05:41,-122.40597154541099,37.7308016349474,2007-11-10 05:41:00,12,060750257022012
130479,ASSAULT,12/23/2007,Sunday,THREATS AGAINST LIFE,71310466,2500 Block of 28TH AV,TARAVAL,"ARREST, BOOKED",00:01,-122.485285320958,37.739946963471105,2007-12-23 00:01:00,13,060750330006000
105370,WARRANTS,10/14/2007,Sunday,WARRANT ARREST,71012430,100 Block of LUCKY ST,MISSION,LOCATED,19:50,-122.41350048402201,37.750881089181,2007-10-14 19:50:00,14,060750229012004
38196,SUSPICIOUS OCC,04/15/2007,Sunday,"SUSPICIOUS AUTO, POSSIBLY SEX",70383513,500 Block of HYDE ST,TENDERLOIN,UNFOUNDED,09:19,-122.41642689127701,37.785975556184795,2007-04-15 09:19:00,15,060750122011002
104693,VANDALISM,10/12/2007,Friday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",71049223,700 Block of CHENERY ST,INGLESIDE,"ARREST, BOOKED",23:35,-122.434836449538,37.7347574513642,2007-10-12 23:35:00,16,060750218004009
59590,SUSPICIOUS OCC,06/13/2007,Wednesday,SUSPICIOUS OCCURRENCE,70606343,300 Block of DIAMOND ST,MISSION,NONE,23:30,-122.436756919772,37.7565567008208,2007-06-13 23:30:00,17,060750205003004
87020,"SEX OFFENSES, FORCIBLE",08/27/2007,Monday,SEXUAL BATTERY,70874283,1100 Block of ALEMANY BL,INGLESIDE,DISTRICT ATTORNEY REFUSES TO PROSECUTE,12:40,-122.429647985848,37.7310536783267,2007-08-27 12:40:00,18,060750255001021
58205,DRUG/NARCOTIC,06/10/2007,Sunday,FURNISHING MARIJUANA,70586808,1500 Block of HAIGHT ST,PARK,"ARREST, BOOKED",12:52,-122.447095494901,37.7700195588556,2007-06-10 12:52:00,19,060750166004004
15583,FORGERY/COUNTERFEITING,02/12/2007,Monday,"FORGERY, DRIVERS LICENSE OR ID-CARD",70163321,100 Block of KISKA RD,BAYVIEW,PROSECUTED BY OUTSIDE AGENCY,12:00,-122.37558910247401,37.73003170652029,2007-02-12 12:00:00,20,060750231032007
49606,OTHER OFFENSES,05/16/2007,Wednesday,FALSE REPORT OF CRIME,70500068,4000 Block of 3RD ST,BAYVIEW,"ARREST, CITED",18:33,-122.38859448006399,37.740903341171204,2007-05-16 18:33:00,21,060750612001007
53936,VEHICLE THEFT,05/29/2007,Tuesday,STOLEN TRUCK,70545785,ALABAMA ST / 18TH ST,MISSION,NONE,08:00,-122.412051228021,37.761644197745,2007-05-29 08:00:00,22,060750228011011
48989,ASSAULT,05/15/2007,Tuesday,AGGRAVATED ASSAULT WITH A KNIFE,70493372,500 Block of OFARRELL ST,TENDERLOIN,NONE,00:30,-122.41419649712,37.785601857618104,2007-05-15 00:30:00,23,060750123012000
37733,DRUNKENNESS,04/13/2007,Friday,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,70379459,COLUMBUS AV / PACIFIC AV,CENTRAL,"ARREST, BOOKED",23:36,-122.405517223277,37.7970642284992,2007-04-13 23:36:00,24,060750611003000
126968,NON-CRIMINAL,12/12/2007,Wednesday,FOUND PROPERTY,71270757,1100 Block of PINE ST,CENTRAL,NONE,10:45,-122.41484918243201,37.7903774097435,2007-12-12 10:45:00,25,060750119011001
46734,LARCENY/THEFT,05/08/2007,Tuesday,GRAND THEFT FROM LOCKED AUTO,70471732,800 Block of THE EMBARCADERONORTH ST,CENTRAL,NONE,18:00,-122.399971663557,37.8021719485724,2007-05-08 18:00:00,26,060750105001001
71084,NON-CRIMINAL,07/15/2007,Sunday,LOST PROPERTY,70739825,MISSION ST / 16TH ST,MISSION,NONE,14:00,-122.419671780296,37.7650501214668,2007-07-15 14:00:00,27,060750201004002
357,ASSAULT,01/01/2007,Monday,BATTERY,70772035,600 Block of OFARRELL ST,TENDERLOIN,NONE,17:00,-122.41519515338699,37.785476287579705,2007-01-01 17:00:00,28,060750122012000
134688,SUSPICIOUS OCC,07/12/2007,Thursday,SUSPICIOUS OCCURRENCE,110296614,4000 Block of 26TH ST,MISSION,NONE,00:01,-122.429669011518,37.749986371291,2007-07-12 00:01:00,29,060750214003003
95383,WARRANTS,09/18/2007,Tuesday,ENROUTE TO OUTSIDE JURISDICTION,70956938,2300 Block of JERROLD AV,BAYVIEW,"ARREST, BOOKED",06:37,-122.403059546607,37.747005025238295,2007-09-18 06:37:00,30,060759809001055
44616,VANDALISM,05/03/2007,Thursday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",70450407,100 Block of SANSOME ST,CENTRAL,NONE,03:18,-122.40081897472,37.7913155165431,2007-05-03 03:18:00,31,060750117001026
123549,LARCENY/THEFT,12/02/2007,Sunday,GRAND THEFT FROM LOCKED AUTO,71234101,MYRTLE ST / VANNESS AV,NORTHERN,NONE,10:26,-122.421290401327,37.7852218287352,2007-12-02 10:26:00,32,060750122021006
108239,DRUG/NARCOTIC,10/22/2007,Monday,POSSESSION OF BASE/ROCK COCAINE,71083613,0 Block of TURK ST,TENDERLOIN,"ARREST, BOOKED",14:54,-122.410739391863,37.783182176782,2007-10-22 14:54:00,33,060750125011000
57667,LARCENY/THEFT,06/08/2007,Friday,GRAND THEFT FROM LOCKED AUTO,76039354,HARRISON ST / 11TH ST,SOUTHERN,NONE,20:00,-122.41248326348,37.7706305910776,2007-06-08 20:00:00,34,060750177002046
105305,ROBBERY,10/14/2007,Sunday,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,71062366,100 Block of FULTON ST,TENDERLOIN,NONE,16:30,-122.415158940828,37.7798171126795,2007-10-14 16:30:00,35,060750124021002
20520,NON-CRIMINAL,02/25/2007,Sunday,"AIDED CASE, MENTAL DISTURBED",70204072,16TH ST / GUERRERO ST,MISSION,PSYCHOPATHIC CASE,22:26,-122.424104315404,37.764782816589296,2007-02-25 22:26:00,36,060750202003003
70889,VEHICLE THEFT,07/14/2007,Saturday,STOLEN MOTORCYCLE,70717718,900 Block of SHOTWELL ST,MISSION,NONE,23:20,-122.415347147718,37.753850274151,2007-07-14 23:20:00,37,060750229011003
93135,LARCENY/THEFT,09/12/2007,Wednesday,GRAND THEFT SHOPLIFTING,70936225,100 Block of STOCKTON ST,TENDERLOIN,"ARREST, BOOKED",17:51,-122.406494860182,37.7872939241963,2007-09-12 17:51:00,38,060750117002024
122847,NON-CRIMINAL,11/30/2007,Friday,"AIDED CASE, MENTAL DISTURBED",71226722,200 Block of BRANNAN ST,SOUTHERN,PSYCHOPATHIC CASE,07:10,-122.389901552793,37.783615775259,2007-11-30 07:10:00,39,060750615006006
61441,NON-CRIMINAL,06/19/2007,Tuesday,FOUND PROPERTY,70617572,1000 Block of CONNECTICUT ST,BAYVIEW,NONE,08:15,-122.397170538563,37.753534809175704,2007-06-19 08:15:00,40,060750614001018
49374,PROSTITUTION,05/16/2007,Wednesday,SOLICITS FOR ACT OF PROSTITUTION,70497233,CALIFORNIA ST / LARKIN ST,CENTRAL,"ARREST, BOOKED",06:10,-122.41903911933001,37.7907880214451,2007-05-16 06:10:00,41,060750111001005
52567,LARCENY/THEFT,05/25/2007,Friday,PETTY THEFT FROM A BUILDING,70549618,400 Block of VALENCIA ST,MISSION,NONE,08:30,-122.422051268983,37.7661607864442,2007-05-25 08:30:00,42,060750202003000
53316,OTHER OFFENSES,05/27/2007,Sunday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",70537334,YORK ST / 21ST ST,MISSION,"ARREST, CITED",10:17,-122.408654644282,37.7576502944223,2007-05-27 10:17:00,43,060750228032001
101817,VANDALISM,10/04/2007,Thursday,"MALICIOUS MISCHIEF, BREAKING WINDOWS WITH BB GUN",71021293,100 Block of KENWOOD WY,TARAVAL,NONE,21:25,-122.46168087451001,37.7283322491173,2007-10-04 21:25:00,44,060750309002014
106328,SUSPICIOUS OCC,10/17/2007,Wednesday,SUSPICIOUS OCCURRENCE,71138503,900 Block of GEARY ST,NORTHERN,NONE,13:00,-122.41824004610201,37.786048004675,2007-10-17 13:00:00,45,060750122021004
