,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
38805,WARRANTS,05/02/2010,Sunday,ENROUTE TO OUTSIDE JURISDICTION,100405449,800 Block of HARRISON ST,SOUTHERN,"ARREST, BOOKED",16:29,-122.40080715254,37.779807616921204,2010-05-02 16:29:00,0,060750180001023
20616,OTHER OFFENSES,03/02/2010,Tuesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",100203710,EDDY ST / LAGUNA ST,NORTHERN,"ARREST, CITED",16:10,-122.427400263419,37.7820565475813,2010-03-02 16:10:00,1,060750159001010
19021,LARCENY/THEFT,02/25/2010,Thursday,GRAND THEFT FROM LOCKED AUTO,106028946,PERRY ST / 3RD ST,SOUTHERN,NONE,16:30,-122.396844646399,37.7821181034463,2010-02-25 16:30:00,2,060750180001000
119169,ASSAULT,11/30/2010,Tuesday,THREATS AGAINST LIFE,101106763,1400 Block of 48TH AV,TARAVAL,EXCEPTIONAL CLEARANCE,12:00,-122.50795758680401,37.759379999429,2010-11-30 12:00:00,3,060750352023004
28000,ROBBERY,03/26/2010,Friday,"ROBBERY ON THE STREET, STRONGARM",100282902,3RD AV / ANZA ST,RICHMOND,NONE,00:01,-122.460932249086,37.7792318710898,2010-03-26 00:01:00,4,060750451003008
113032,WARRANTS,12/19/2010,Sunday,WARRANT ARREST,101165593,7TH AV / JUDAH ST,PARK,"ARREST, BOOKED",10:44,-122.464041427693,37.7622671733046,2010-12-19 10:44:00,5,060750301014003
11579,LARCENY/THEFT,02/03/2010,Wednesday,GRAND THEFT FROM LOCKED AUTO,106016399,600 Block of MCALLISTER ST,NORTHERN,NONE,18:15,-122.423317989513,37.7796682131928,2010-02-03 18:15:00,6,060750162001001
119856,BAD CHECKS,12/29/2010,Wednesday,"CHECKS, NON-SUFFICIENT FUNDS (MISDEMEANOR)",110648394,1300 Block of ALABAMA ST,MISSION,NONE,17:00,-122.41056938068998,37.750006887240794,2010-12-29 17:00:00,7,060750229022001
22995,VEHICLE THEFT,03/10/2010,Wednesday,STOLEN TRUCK,100236620,700 Block of WALLER ST,PARK,NONE,08:00,-122.435576207206,37.7706113783739,2010-03-10 08:00:00,8,060750167003000
114915,MISSING PERSON,12/26/2010,Sunday,MISSING JUVENILE,101185886,1600 Block of THE EMBARCADERONORTH ST,CENTRAL,LOCATED,16:28,-122.404864532748,37.806416458209,2010-12-26 16:28:00,9,060750101001001
67497,LARCENY/THEFT,08/01/2010,Sunday,GRAND THEFT FROM PERSON,106092985,THE EMBARCADEROSOUTH ST / MARKET ST,SOUTHERN,NONE,16:10,-122.39398368522801,37.795060765295,2010-08-01 16:10:00,10,060750105002002
65616,NON-CRIMINAL,07/27/2010,Tuesday,FOUND PROPERTY,100686677,500 Block of JOHNFKENNEDY DR,RICHMOND,NONE,17:00,-122.465838183623,37.7724965522266,2010-07-27 17:00:00,11,060759803001041
23757,SUSPICIOUS OCC,03/12/2010,Friday,SUSPICIOUS OCCURRENCE,100240041,0 Block of ROSIELEE LN,BAYVIEW,NONE,15:45,-122.38097534489799,37.7321807564037,2010-03-12 15:45:00,12,060750231021006
67594,ASSAULT,08/01/2010,Sunday,BATTERY,100702734,GENEVA AV / NAPLES ST,INGLESIDE,NONE,18:24,-122.436177137685,37.7142089386085,2010-08-01 18:24:00,13,060750263012006
107719,DRUG/NARCOTIC,12/02/2010,Thursday,POSSESSION OF MARIJUANA,101112572,100 Block of SILLIMAN ST,BAYVIEW,"ARREST, CITED",09:22,-122.40652027844901,37.7309779607115,2010-12-02 09:22:00,14,060750257022014
82148,ASSAULT,09/16/2010,Thursday,THREATS TO SCHOOL TEACHERS,100858274,600 Block of HOLLYPARK CR,INGLESIDE,PSYCHOPATHIC CASE,10:15,-122.421078322372,37.7367092028922,2010-09-16 10:15:00,15,060750254013000
7358,NON-CRIMINAL,01/22/2010,Friday,"AIDED CASE, MENTAL DISTURBED",100071539,100 Block of TURK ST,TENDERLOIN,PSYCHOPATHIC CASE,14:04,-122.41119122431002,37.7831943345776,2010-01-22 14:04:00,16,060750125022000
48785,DRUG/NARCOTIC,06/03/2010,Thursday,POSSESSION OF BASE/ROCK COCAINE,100514476,17TH ST / MISSION ST,MISSION,NONE,12:40,-122.419515708406,37.7634292328496,2010-06-03 12:40:00,17,060750201004002
111025,OTHER OFFENSES,12/12/2010,Sunday,PAROLE VIOLATION,101143094,600 Block of JAMESTOWN AV,BAYVIEW,"ARREST, BOOKED",13:30,-122.387928159467,37.71352784795621,2010-12-12 13:30:00,18,060750610001030
101981,DRUG/NARCOTIC,11/13/2010,Saturday,POSSESSION OF AMPHETAMINE FOR SALES,101055966,6TH ST / MARKET ST,SOUTHERN,NONE,19:42,-122.41029351969,37.7822305870036,2010-11-13 19:42:00,19,060750125011004
67199,LARCENY/THEFT,07/31/2010,Saturday,GRAND THEFT FROM LOCKED AUTO,100698876,500 Block of PINE ST,CENTRAL,NONE,11:35,-122.404234299856,37.7917227382765,2010-07-31 11:35:00,20,060750117001017
2420,LARCENY/THEFT,01/08/2010,Friday,GRAND THEFT FROM LOCKED AUTO,106009526,LARKIN ST / SACRAMENTO ST,NORTHERN,NONE,08:00,-122.419225511064,37.7917052017931,2010-01-08 08:00:00,21,060750111001002
54063,NON-CRIMINAL,06/22/2010,Tuesday,FOUND PROPERTY,100574624,600 Block of VALENCIA ST,MISSION,NONE,07:00,-122.42173770528099,37.762908094462205,2010-06-22 07:00:00,22,060750207001000
9695,OTHER OFFENSES,01/29/2010,Friday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",100094133,MISSION ST / 16TH ST,MISSION,"ARREST, CITED",00:50,-122.419671780296,37.7650501214668,2010-01-29 00:50:00,23,060750201004002
32138,VEHICLE THEFT,04/08/2010,Thursday,STOLEN AUTOMOBILE,100328233,1200 Block of HOLLISTER AV,BAYVIEW,NONE,23:45,-122.395604168465,37.7215638269729,2010-04-08 23:45:00,24,060750234001020
106904,BURGLARY,11/29/2010,Monday,"BURGLARY, FORCIBLE ENTRY",101105793,2000 Block of JERROLD AV,BAYVIEW,NONE,11:00,-122.398526047132,37.744015573285395,2010-11-29 11:00:00,25,060759809001068
118079,OTHER OFFENSES,10/07/2010,Thursday,OBSCENE PHONE CALLS(S),116016919,100 Block of BROAD ST,TARAVAL,NONE,08:00,-122.457507241752,37.7130732435325,2010-10-07 08:00:00,26,060750314003000
118636,SUSPICIOUS OCC,08/09/2010,Monday,SUSPICIOUS OCCURRENCE,110199030,1100 Block of HOWARD ST,SOUTHERN,NONE,16:00,-122.41145326383699,37.7763916862416,2010-08-09 16:00:00,27,060750176013004
48459,VEHICLE THEFT,06/01/2010,Tuesday,STOLEN AUTOMOBILE,100509154,0 Block of TURK ST,TENDERLOIN,NONE,21:00,-122.410120387139,37.7832742528125,2010-06-01 21:00:00,28,060750125011000
111506,ASSAULT,12/15/2010,Wednesday,BATTERY,101152669,2600 Block of MISSION ST,MISSION,"ARREST, CITED",11:00,-122.41865315585301,37.7539868490365,2010-12-15 11:00:00,29,060750209004000
42581,ASSAULT,05/15/2010,Saturday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,100452224,2000 Block of BRYANT ST,MISSION,"ARREST, BOOKED",22:00,-122.410157792726,37.760710951210704,2010-05-15 22:00:00,30,060750228011018
12831,MISSING PERSON,02/07/2010,Sunday,FOUND PERSON,100126300,EDDY ST / WEBSTER ST,NORTHERN,NONE,09:30,-122.4306117479,37.7816441555164,2010-02-07 09:30:00,31,060750161004003
95036,OTHER OFFENSES,10/23/2010,Saturday,VIOLATION OF MUNICIPAL CODE,100985156,200 Block of HYDE ST,TENDERLOIN,"ARREST, BOOKED",09:15,-122.41582223038999,37.782999221732204,2010-10-23 09:15:00,32,060750124011001
27874,VEHICLE THEFT,03/25/2010,Thursday,STOLEN AUTOMOBILE,100283693,700 Block of 14TH ST,NORTHERN,NONE,17:00,-122.430011754644,37.767686791478205,2010-03-25 17:00:00,33,060750169001001
94255,OTHER OFFENSES,10/21/2010,Thursday,MISCELLANEOUS INVESTIGATION,100979193,1000 Block of MISSISSIPPI ST,BAYVIEW,NONE,14:03,-122.39385438112801,37.7534413156491,2010-10-21 14:03:00,34,060750614002009
115209,LARCENY/THEFT,12/29/2010,Wednesday,GRAND THEFT FROM LOCKED AUTO,106165532,3300 Block of CALIFORNIA ST,RICHMOND,NONE,13:00,-122.448794985325,37.787117170521604,2010-12-29 13:00:00,35,060750133003002
109822,LARCENY/THEFT,12/09/2010,Thursday,GRAND THEFT FROM LOCKED AUTO,106156406,0 Block of CAMBRIDGE ST,INGLESIDE,NONE,02:00,-122.41932294080601,37.7312086731968,2010-12-09 02:00:00,36,060750256001000
37179,DRUNKENNESS,04/26/2010,Monday,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,100386043,0 Block of 3RD ST,SOUTHERN,"ARREST, BOOKED",17:30,-122.402848293905,37.7868379864286,2010-04-26 17:30:00,37,060750615001032
121252,RECOVERED VEHICLE,08/13/2010,Friday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,100741055,1500 Block of DAVIDSON AV,BAYVIEW,NONE,11:08,-122.38976565550101,37.7447165169788,2010-08-13 11:08:00,38,060759809001045
102028,ASSAULT,11/14/2010,Sunday,INFLICT INJURY ON COHABITEE,101058164,700 Block of KIRKWOOD AV,BAYVIEW,"ARREST, BOOKED",13:00,-122.374037219774,37.7291887037924,2010-11-14 13:00:00,39,060750231032015
117021,LARCENY/THEFT,12/30/2010,Thursday,GRAND THEFT OF PROPERTY,116000376,100 Block of ELLIS ST,TENDERLOIN,NONE,18:30,-122.408441792867,37.7853833640577,2010-12-30 18:30:00,40,060750125012000
106753,VEHICLE THEFT,11/29/2010,Monday,STOLEN AUTOMOBILE,101101967,0 Block of NATICK ST,INGLESIDE,UNFOUNDED,00:15,-122.43168196734399,37.7342823676754,2010-11-29 00:15:00,41,060750218004007
31753,OTHER OFFENSES,04/07/2010,Wednesday,PROBATION VIOLATION,100323697,6TH ST / MISSION ST,SOUTHERN,"ARREST, BOOKED",19:18,-122.40871060666299,37.78097067220529,2010-04-07 19:18:00,42,060750176012002
63062,LARCENY/THEFT,07/19/2010,Monday,GRAND THEFT FROM A BUILDING,100662514,1800 Block of FOLSOM ST,MISSION,NONE,14:00,-122.415656120604,37.7685095051051,2010-07-19 14:00:00,43,060750177002035
24748,OTHER OFFENSES,03/15/2010,Monday,TRAFFIC VIOLATION ARREST,100247354,0 Block of TIFFANY AV,INGLESIDE,"ARREST, BOOKED",17:04,-122.420867567326,37.74589286001721,2010-03-15 17:04:00,44,060750253004009
16453,VANDALISM,02/17/2010,Wednesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",100161986,1600 Block of CALIFORNIA ST,NORTHERN,NONE,16:30,-122.42190975990101,37.79038855918571,2010-02-17 16:30:00,45,060750111002005
80495,VEHICLE THEFT,08/31/2010,Tuesday,STOLEN TRUCK,100801552,SANTAROSA AV / MISSION ST,INGLESIDE,NONE,00:01,-122.433984625143,37.7257629202499,2010-08-31 00:01:00,46,060750255004002
58704,LARCENY/THEFT,07/02/2010,Friday,GRAND THEFT FROM LOCKED AUTO,106081881,800 Block of MARINA BL,NORTHERN,NONE,22:50,-122.447789665275,37.80496736071029,2010-07-02 22:50:00,47,060750127001010
45381,OTHER OFFENSES,05/25/2010,Tuesday,PROBATION VIOLATION,100485598,JONES ST / OFARRELL ST,TENDERLOIN,"ARREST, BOOKED",17:30,-122.412970537591,37.78578837668879,2010-05-25 17:30:00,48,060750123012000
110485,LARCENY/THEFT,12/10/2010,Friday,GRAND THEFT OF PROPERTY,101140181,300 Block of QUINT ST,BAYVIEW,NONE,17:00,-122.39035676804899,37.7440752187391,2010-12-10 17:00:00,49,060759809001046
113678,VANDALISM,12/21/2010,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",101173427,600 Block of 40TH AV,RICHMOND,NONE,20:00,-122.461814439746,37.776009861011794,2010-12-21 20:00:00,50,060750451002001
108836,VANDALISM,12/05/2010,Sunday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",101123745,0 Block of THERESA ST,INGLESIDE,NONE,22:00,-122.434341740824,37.7287904771371,2010-12-05 22:00:00,51,060750255003001
111316,VANDALISM,12/10/2010,Friday,"MALICIOUS MISCHIEF, VANDALISM",106158286,WEBSTER ST / JACKSON ST,NORTHERN,NONE,18:00,-122.43292017918199,37.7926791576412,2010-12-10 18:00:00,52,060750135001002
80007,ASSAULT,02/20/2010,Saturday,THREATS AGAINST LIFE,100170705,500 Block of ARLINGTON ST,INGLESIDE,"ARREST, BOOKED",10:29,-122.42994120896999,37.7349125304875,2010-02-20 10:29:00,53,060750218004007
74972,BURGLARY,08/22/2010,Sunday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",100782805,0 Block of DORE ST,SOUTHERN,NONE,14:00,-122.412586522165,37.773619996921,2010-08-22 14:00:00,54,060750178022006
24859,ROBBERY,03/15/2010,Monday,"ROBBERY, BODILY FORCE",100248556,8TH ST / MARKET ST,TENDERLOIN,"ARREST, BOOKED",23:52,-122.414743835382,37.778719262789004,2010-03-15 23:52:00,55,060750124021006
