,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
41192,ASSAULT,05/18/2011,Wednesday,BATTERY,110400100,3200 Block of CESAR CHAVEZ ST,MISSION,NONE,06:25,-122.41445933213801,37.7482071199359,2011-05-18 06:25:00,0,060750252001010
11379,SUSPICIOUS OCC,02/09/2011,Wednesday,SUSPICIOUS OCCURRENCE,110121920,2000 Block of 15TH ST,NORTHERN,NONE,14:45,-122.407526783295,37.7658170427984,2011-02-09 14:45:00,1,060750177001052
85158,BURGLARY,10/04/2011,Tuesday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",110807697,0 Block of DORE ST,SOUTHERN,NONE,11:15,-122.412586522165,37.773619996921,2011-10-04 11:15:00,2,060750178022006
52256,LARCENY/THEFT,06/22/2011,Wednesday,PETTY THEFT OF PROPERTY,110502994,LARKIN ST / FULTON ST,TENDERLOIN,NONE,14:30,-122.416769999704,37.7795845776674,2011-06-22 14:30:00,3,060750124022009
75088,MISSING PERSON,08/28/2011,Sunday,FOUND PERSON,110691070,0 Block of DORADO TR,TARAVAL,LOCATED,15:30,-122.460750869354,37.726037938827204,2011-08-28 15:30:00,4,060750310003016
61292,LARCENY/THEFT,07/14/2011,Thursday,PETTY THEFT OF PROPERTY,116091654,MISSION ST / PRECITA AV,INGLESIDE,NONE,23:30,-122.419123525573,37.746775517904894,2011-07-14 23:30:00,5,060750253004000
84822,OTHER OFFENSES,10/05/2011,Wednesday,TRAFFIC VIOLATION,110802324,SANTAYNEZ AV / SAN JOSE AV,INGLESIDE,"ARREST, CITED",07:41,-122.44238584810302,37.725792264920294,2011-10-05 07:41:00,6,060750255005008
53682,VEHICLE THEFT,06/15/2011,Wednesday,STOLEN AND RECOVERED VEHICLE,110498575,200 Block of TOMPKINS AV,INGLESIDE,NONE,07:00,-122.415334268104,37.7371422073205,2011-06-15 07:00:00,7,060750254021007
26896,NON-CRIMINAL,04/02/2011,Saturday,FOUND PROPERTY,110267502,HERON ST / 8TH ST,SOUTHERN,NONE,04:30,-122.40906592891199,37.774193789980394,2011-04-02 04:30:00,8,060750178022004
104465,LARCENY/THEFT,12/04/2011,Sunday,PETTY THEFT FROM A BUILDING,110975181,300 Block of CLEMENT ST,RICHMOND,NONE,22:00,-122.46272981432101,37.783125753011106,2011-12-04 22:00:00,9,060750401004005
28457,ASSAULT,04/07/2011,Thursday,BATTERY,110284603,300 Block of HARRIET ST,SOUTHERN,"ARREST, BOOKED",20:00,-122.402861312435,37.7752782227478,2011-04-07 20:00:00,10,060750180002012
57450,LARCENY/THEFT,07/08/2011,Friday,GRAND THEFT OF PROPERTY,116086069,800 Block of MARKET ST,SOUTHERN,NONE,15:15,-122.40665951743401,37.7850491022697,2011-07-08 15:15:00,11,060750176011000
51151,BURGLARY,06/01/2011,Wednesday,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",110486069,800 Block of GREENWICH ST,CENTRAL,NONE,00:01,-122.412858000844,37.8018580101974,2011-06-01 00:01:00,12,060750103002000
92623,NON-CRIMINAL,10/30/2011,Sunday,LOST PROPERTY,116137634,2800 Block of LEAVENWORTH ST,CENTRAL,NONE,00:01,-122.41895545122802,37.8068713928368,2011-10-30 00:01:00,13,060750102001006
102157,LARCENY/THEFT,11/26/2011,Saturday,GRAND THEFT FROM A BUILDING,110952822,3200 Block of MISSION ST,INGLESIDE,NONE,23:25,-122.419912303403,37.7454859434416,2011-11-26 23:25:00,14,060750253004004
58441,ASSAULT,07/12/2011,Tuesday,BATTERY,110559600,1100 Block of POTRERO AV,MISSION,NONE,16:35,-122.406309533414,37.7531517059381,2011-07-12 16:35:00,15,060750229032003
69350,VEHICLE THEFT,08/06/2011,Saturday,STOLEN MOTORCYCLE,110631684,SPEAR ST / MARKET ST,SOUTHERN,NONE,16:30,-122.395630116231,37.7937899670889,2011-08-06 16:30:00,16,060750615001006
105030,LARCENY/THEFT,12/07/2011,Wednesday,GRAND THEFT FROM UNLOCKED AUTO,110979569,0 Block of HOFF ST,MISSION,NONE,06:25,-122.420393314514,37.7644584848254,2011-12-07 06:25:00,17,060750201004002
70074,MISSING PERSON,08/19/2011,Friday,MISSING ADULT,110664033,900 Block of POTRERO AV,MISSION,NONE,00:05,-122.40666265748501,37.7568815847062,2011-08-19 00:05:00,18,060750228022000
71506,LARCENY/THEFT,08/22/2011,Monday,PETTY THEFT FROM A BUILDING,110675591,0 Block of TURK ST,TENDERLOIN,NONE,22:15,-122.409569285592,37.7832965260017,2011-08-22 22:15:00,19,060750125011000
114069,WARRANTS,08/17/2011,Wednesday,WARRANT ARREST,110660605,1400 Block of ARMSTRONG AV,BAYVIEW,"ARREST, CITED",19:55,-122.389582416777,37.7248568281724,2011-08-17 19:55:00,20,060750234001006
