,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
108096,OTHER OFFENSES,10/22/2007,Monday,PROBATION VIOLATION,71081413,800 Block of FELL ST,NORTHERN,"ARREST, BOOKED",00:35,-122.431919512738,37.7748193124235,2007-10-22 00:35:00,0,060750163003005
26988,MISSING PERSON,03/15/2007,Thursday,MISSING ADULT,70271510,0 Block of JULES AV,TARAVAL,NONE,09:10,-122.46119063802,37.7196314990731,2007-03-15 09:10:00,1,060750312014004
110966,OTHER OFFENSES,10/29/2007,Monday,OBSCENE PHONE CALLS(S),71111258,3200 Block of PIERCE ST,NORTHERN,NONE,19:15,-122.43922193320299,37.799546343225295,2007-10-29 19:15:00,2,060750128001001
126692,DRUG/NARCOTIC,12/11/2007,Tuesday,SALE OF MARIJUANA,71268138,900 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",16:55,-122.40878642075701,37.78346818032671,2007-12-11 16:55:00,3,060750176015009
107881,ASSAULT,10/21/2007,Sunday,BATTERY,71079866,1000 Block of MISSION ST,SOUTHERN,"ARREST, CITED",14:43,-122.410125925085,37.7798067622215,2007-10-21 14:43:00,4,060750176012003
18178,ASSAULT,02/19/2007,Monday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,70194586,500 Block of BROADWAY ST,CENTRAL,NONE,01:00,-122.40590984270901,37.7979284598834,2007-02-19 01:00:00,5,060750106002005
13549,SUSPICIOUS OCC,02/06/2007,Tuesday,SUSPICIOUS PERSON,70136011,800 Block of FULTON ST,NORTHERN,NONE,20:16,-122.431298738121,37.7776243725401,2007-02-06 20:16:00,6,060750163003000
115269,FORGERY/COUNTERFEITING,11/10/2007,Saturday,"CHECKS, POSSESSION WITH INTENT TO PASS",71154377,1100 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",09:35,-122.412499579078,37.78044303485579,2007-11-10 09:35:00,7,060750176013001
99796,OTHER OFFENSES,09/29/2007,Saturday,PAROLE VIOLATION,71001342,300 Block of 4TH ST,SOUTHERN,"ARREST, BOOKED",17:45,-122.39959571730301,37.780820698761296,2007-09-29 17:45:00,8,060750178012005
55583,MISSING PERSON,06/02/2007,Saturday,FOUND PERSON,70560501,0 Block of JULES AV,TARAVAL,NONE,16:00,-122.46119063802,37.7196314990731,2007-06-02 16:00:00,9,060750312014004
91578,MISSING PERSON,09/08/2007,Saturday,MISSING JUVENILE,70921919,1500 Block of TURK ST,PARK,NONE,17:00,-122.434790835583,37.7801920021406,2007-09-08 17:00:00,10,060750158013000
12070,WEAPON LAWS,02/02/2007,Friday,DISCHARGE FIREARM AT AN INHABITED DWELLING,70121567,800 Block of BRYANT ST,SOUTHERN,NONE,21:45,-122.403742962696,37.7752316978114,2007-02-02 21:45:00,11,060750180002006
134461,FORGERY/COUNTERFEITING,06/19/2007,Tuesday,"FORGERY, DRIVERS LICENSE OR ID-CARD",70620296,1800 Block of 34TH AV,TARAVAL,NONE,11:00,-122.50321815916901,37.7518079337881,2007-06-19 11:00:00,12,060750352011001
85004,LARCENY/THEFT,08/22/2007,Wednesday,GRAND THEFT FROM LOCKED AUTO,70855540,LARKIN ST / GROVE ST,TENDERLOIN,NONE,00:01,-122.416583456133,37.778659154150795,2007-08-22 00:01:00,13,060750124022009
102670,NON-CRIMINAL,10/07/2007,Sunday,AIDED CASE,71045124,400 Block of VICKSBURG ST,MISSION,NONE,12:00,-122.428598124872,37.7507346642551,2007-10-07 12:00:00,14,060750214001004
68713,LARCENY/THEFT,07/09/2007,Monday,PETTY THEFT OF PROPERTY,70696805,2300 Block of CLAY ST,NORTHERN,NONE,12:15,-122.431718580191,37.790994080942504,2007-07-09 12:15:00,15,060750135002001
93197,SUICIDE,09/12/2007,Wednesday,ATTEMPTED SUICIDE,70936667,900 Block of GEARY ST,NORTHERN,PSYCHOPATHIC CASE,20:47,-122.41824004610201,37.786048004675,2007-09-12 20:47:00,16,060750122021004
27194,ASSAULT,03/15/2007,Thursday,BATTERY,70271560,800 Block of BRYANT ST,SOUTHERN,NONE,18:30,-122.403742962696,37.7752316978114,2007-03-15 18:30:00,17,060750180002006
36824,DRUG/NARCOTIC,04/11/2007,Wednesday,POSSESSION OF MARIJUANA,70370877,3100 Block of CESAR CHAVEZ ST,MISSION,NONE,14:29,-122.4119939375,37.7483218286482,2007-04-11 14:29:00,18,060750252001003
111208,DRUG/NARCOTIC,10/30/2007,Tuesday,POSSESSION OF BASE/ROCK COCAINE,71113533,2000 Block of MISSION ST,MISSION,"ARREST, BOOKED",14:09,-122.41964655279499,37.7643487573176,2007-10-30 14:09:00,19,060750201004002
52685,NON-CRIMINAL,05/25/2007,Friday,"AIDED CASE, DOG BITE",70535388,CLEMENT ST / 8TH AV,RICHMOND,NONE,15:00,-122.466565488599,37.782849155152995,2007-05-25 15:00:00,20,060750402003000
64538,DRUG/NARCOTIC,06/27/2007,Wednesday,SALE OF BASE/ROCK COCAINE,70649547,1100 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",19:00,-122.41257414501301,37.780384546750895,2007-06-27 19:00:00,21,060750176013000
13001,WARRANTS,02/05/2007,Monday,ENROUTE TO PAROLE OFFICER,70130643,100 Block of STOCKTON ST,TENDERLOIN,"ARREST, BOOKED",14:17,-122.40645714931802,37.7871053771774,2007-02-05 14:17:00,22,060750117002024
53474,SUSPICIOUS OCC,05/27/2007,Sunday,SUSPICIOUS OCCURRENCE,70539089,400 Block of 8TH AV,RICHMOND,NONE,19:30,-122.466193264712,37.779576386932995,2007-05-27 19:30:00,23,060750452001002
