,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
88644,OTHER OFFENSES,08/31/2007,Friday,LOST/STOLEN LICENSE PLATE,70894463,100 Block of LEAVENWORTH ST,TENDERLOIN,NONE,18:00,-122.413830770599,37.7818814149906,2007-08-31 18:00:00,0,060750125011002
114218,DRUG/NARCOTIC,11/07/2007,Wednesday,POSSESSION OF NARCOTICS PARAPHERNALIA,71144293,3600 Block of MISSION ST,INGLESIDE,"ARREST, CITED",14:25,-122.423971853577,37.7378519370815,2007-11-07 14:25:00,1,060750254011006
26928,ROBBERY,03/15/2007,Thursday,CARJACKING WITH A GUN,70268573,0 Block of YOUNG CT,BAYVIEW,"ARREST, BOOKED",03:39,-122.38586515928101,37.736193548284895,2007-03-15 03:39:00,2,060750231021011
83150,BURGLARY,08/17/2007,Friday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",70838518,900 Block of KANSAS ST,BAYVIEW,NONE,08:45,-122.403050724414,37.7581884864405,2007-08-17 08:45:00,3,060750227042011
35406,LARCENY/THEFT,04/07/2007,Saturday,GRAND THEFT PICKPOCKET,70358992,1600 Block of THE EMBARCADERONORTH ST,CENTRAL,NONE,15:00,-122.404864532748,37.806416458209,2007-04-07 15:00:00,4,060750101001001
69426,WARRANTS,07/11/2007,Wednesday,ENROUTE TO OUTSIDE JURISDICTION,70696394,VANNESS AV / EDDY ST,NORTHERN,"ARREST, BOOKED",08:08,-122.420818330445,37.782894645091204,2007-07-11 08:08:00,5,060750124023002
42995,BURGLARY,04/28/2007,Saturday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",70465575,600 Block of ELLIS ST,TENDERLOIN,NONE,12:00,-122.417174039773,37.784340211920096,2007-04-28 12:00:00,6,060750122012001
65160,BURGLARY,06/29/2007,Friday,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",70664476,0 Block of OSCEOLA LN,BAYVIEW,NONE,14:30,-122.382268764996,37.731466829225,2007-06-29 14:30:00,7,060750231022005
73703,ASSAULT,07/22/2007,Sunday,BATTERY,70738996,300 Block of ELLIS ST,TENDERLOIN,NONE,08:15,-122.411173231484,37.7851035634815,2007-07-22 08:15:00,8,060750123011005
68032,LARCENY/THEFT,07/07/2007,Saturday,GRAND THEFT SHOPLIFTING,70686442,800 Block of MARKET ST,SOUTHERN,NONE,12:28,-122.40665951743401,37.7850491022697,2007-07-07 12:28:00,9,060750176011000
87125,LOITERING,08/27/2007,Monday,BEGGING,70875689,MISSION ST / 13TH ST,SOUTHERN,"ARREST, CITED",18:00,-122.420010175609,37.7701099298175,2007-08-27 18:00:00,10,060750201001015
36586,WARRANTS,04/10/2007,Tuesday,ENROUTE TO PAROLE OFFICER,70368117,100 Block of JONES ST,TENDERLOIN,"ARREST, BOOKED",18:37,-122.41236270773199,37.7825420407874,2007-04-10 18:37:00,11,060750125011002
