,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
109507,DRUG/NARCOTIC,04/19/2009,Sunday,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,90408765,1400 Block of 42ND AV,TARAVAL,"ARREST, BOOKED",14:30,-122.48012304952101,37.7609764014018,2009-04-19 14:30:00,0,060750326013002
71163,DRUG/NARCOTIC,10/04/2009,Sunday,POSSESSION OF MARIJUANA FOR SALES,91025645,600 Block of SILLIMAN ST,BAYVIEW,"ARREST, BOOKED",17:45,-122.41104244719101,37.7297148182296,2009-10-04 17:45:00,1,060750257013003
6402,LARCENY/THEFT,01/17/2009,Saturday,GRAND THEFT OF PROPERTY,96004569,200 Block of POWELL ST,TENDERLOIN,NONE,21:00,-122.408122707585,37.7866063917926,2009-01-17 21:00:00,2,060750123011000
73329,LARCENY/THEFT,10/10/2009,Saturday,GRAND THEFT FROM PERSON,91089005,16TH ST / BRYANT ST,MISSION,NONE,14:00,-122.410488829308,37.765605863870505,2009-10-10 14:00:00,3,060750177001049
2659,VEHICLE THEFT,01/07/2009,Wednesday,STOLEN AUTOMOBILE,90026000,2600 Block of ELCAMINODELMAR ST,RICHMOND,"ARREST, BOOKED",23:15,-122.509992226464,37.780555404127895,2009-01-07 23:15:00,4,060750479012007
69940,OTHER OFFENSES,10/01/2009,Thursday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",91013800,MISSION ST / 6TH ST,SOUTHERN,"ARREST, CITED",15:36,-122.40871060666299,37.78097067220529,2009-10-01 15:36:00,5,060750176012002
8911,WEAPON LAWS,01/24/2009,Saturday,DISCHARGE FIREARM AT AN INHABITED DWELLING,90088210,1500 Block of SUNNYDALE AV,INGLESIDE,NONE,19:43,-122.416176899053,37.7120738158466,2009-01-24 19:43:00,6,060750605021000
36777,BURGLARY,07/08/2009,Wednesday,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",90712851,200 Block of INTERSTATE80 HY,SOUTHERN,NONE,13:00,-122.37074092694799,37.8170463264224,2009-07-08 13:00:00,7,060750179021001
134661,LARCENY/THEFT,06/07/2009,Sunday,GRAND THEFT FROM LOCKED AUTO,96041969,2000 Block of MARKET ST,MISSION,NONE,08:00,-122.42722078882,37.7688115185254,2009-06-07 08:00:00,8,060750203001000
104622,OTHER OFFENSES,04/06/2009,Monday,VIOLATION OF MUNICIPAL POLICE CODE,90359754,2400 Block of MISSION ST,MISSION,"ARREST, CITED",13:41,-122.41915917588601,37.758283945224704,2009-04-06 13:41:00,9,060750208004002
112220,LARCENY/THEFT,04/26/2009,Sunday,PETTY THEFT SHOPLIFTING,90435605,1700 Block of CALIFORNIA ST,NORTHERN,"ARREST, CITED",13:00,-122.423390913226,37.790201047605,2009-04-26 13:00:00,10,060750151001000
30928,DRUG/NARCOTIC,03/23/2009,Monday,POSSESSION OF BASE/ROCK COCAINE FOR SALE,90306608,400 Block of JONES ST,TENDERLOIN,NONE,22:20,-122.41278401174999,37.7850754632056,2009-03-23 22:20:00,11,060750123011005
24740,NON-CRIMINAL,03/08/2009,Sunday,IMPOUNDED VEHICLE,90244428,2600 Block of MISSION ST,MISSION,"ARREST, BOOKED",00:25,-122.418662235748,37.754972133515395,2009-03-08 00:25:00,12,060750209001001
122667,WARRANTS,05/27/2009,Wednesday,WARRANT ARREST,90547216,0 Block of UNITEDNATIONS PZ,TENDERLOIN,"ARREST, BOOKED",11:44,-122.415103667905,37.7797530605977,2009-05-27 11:44:00,13,060750124021004
101961,LARCENY/THEFT,12/30/2009,Wednesday,GRAND THEFT FROM LOCKED AUTO,106000580,1500 Block of 22ND AV,TARAVAL,NONE,22:30,-122.480161898808,37.7589464964937,2009-12-30 22:30:00,14,060750326022004
114342,DRUNKENNESS,05/02/2009,Saturday,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,90457411,JONES ST / OFARRELL ST,TENDERLOIN,NONE,04:44,-122.412970537591,37.78578837668879,2009-05-02 04:44:00,15,060750123012000
108324,ASSAULT,04/16/2009,Thursday,BATTERY,90411592,MISSION ST / 22ND ST,MISSION,NONE,14:00,-122.418748733523,37.755437187509706,2009-04-16 14:00:00,16,060750208004003
16059,OTHER OFFENSES,02/13/2009,Friday,LOST/STOLEN LICENSE PLATE,90174819,MADERA ST / WISCONSIN ST,BAYVIEW,NONE,17:00,-122.398803131143,37.7558398867661,2009-02-13 17:00:00,17,060750614003001
21343,DRUG/NARCOTIC,02/27/2009,Friday,POSSESSION OF BASE/ROCK COCAINE FOR SALE,90213586,0 Block of TURK ST,TENDERLOIN,"ARREST, BOOKED",16:30,-122.410303507598,37.7832668492725,2009-02-27 16:30:00,18,060750125011000
125163,OTHER OFFENSES,06/02/2009,Tuesday,PROBATION VIOLATION,90569339,800 Block of OFARRELL ST,NORTHERN,"ARREST, BOOKED",21:36,-122.41815028221201,37.7851020431846,2009-06-02 21:36:00,19,060750122021009
63343,NON-CRIMINAL,09/15/2009,Tuesday,AIDED CASE,90949731,600 Block of 22ND AV,RICHMOND,PSYCHOPATHIC CASE,03:30,-122.481060742623,37.7757892250442,2009-09-15 03:30:00,20,060750477022001
129182,NON-CRIMINAL,06/16/2009,Tuesday,"AIDED CASE, MENTAL DISTURBED",90616009,5800 Block of MISSION ST,INGLESIDE,PSYCHOPATHIC CASE,01:46,-122.45127799226002,37.7093135255544,2009-06-16 01:46:00,21,060750262003011
88314,ASSAULT,11/19/2009,Thursday,BATTERY,91193189,0 Block of 6TH ST,SOUTHERN,NONE,19:10,-122.40911634668998,37.78124660927379,2009-11-19 19:10:00,22,060750176012002
41947,OTHER OFFENSES,07/22/2009,Wednesday,VIOLATION OF RESTRAINING ORDER,90748715,1500 Block of 28TH AV,TARAVAL,NONE,20:00,-122.486622998794,37.759020459843505,2009-07-22 20:00:00,23,060750327004000
28600,FORGERY/COUNTERFEITING,03/18/2009,Wednesday,"COUNTERFEITING, COINS OR NOTES",90289004,0 Block of BEVERLY ST,TARAVAL,NONE,04:00,-122.47144396218701,37.716456510399,2009-03-18 04:00:00,24,060750313012009
64629,NON-CRIMINAL,09/18/2009,Friday,LOST PROPERTY,96088507,TURK ST / BRODERICK ST,PARK,NONE,02:20,-122.44039716770399,37.7794370481962,2009-09-18 02:20:00,25,060750158021004
10,LARCENY/THEFT,01/01/2009,Thursday,GRAND THEFT OF PROPERTY,90004448,100 Block of MINNA ST,SOUTHERN,NONE,01:00,-122.39945762010099,37.7873742878304,2009-01-01 01:00:00,26,060750615001047
38945,VANDALISM,07/14/2009,Tuesday,MALICIOUS MISCHIEF,90717958,400 Block of 24TH AV,RICHMOND,"ARREST, BOOKED",19:43,-122.483783527885,37.781200755221,2009-07-14 19:43:00,27,060750427002000
28478,LARCENY/THEFT,03/17/2009,Tuesday,GRAND THEFT FROM LOCKED AUTO,90282161,1700 Block of FOLSOM ST,MISSION,"ARREST, BOOKED",20:42,-122.415656878229,37.7690040822941,2009-03-17 20:42:00,28,060750177002036
95474,STOLEN PROPERTY,12/11/2009,Friday,RECEIVING STOLEN PROPERTY,91263782,600 Block of GUERRERO ST,MISSION,"ARREST, BOOKED",03:36,-122.42378972040301,37.7600367207377,2009-12-11 03:36:00,29,060750207001007
42829,OTHER OFFENSES,07/25/2009,Saturday,RESISTING ARREST,90755431,HARRISON ST / 24TH ST,MISSION,"ARREST, CITED",11:40,-122.41190223263,37.7526284767606,2009-07-25 11:40:00,30,060750229012000
130759,LARCENY/THEFT,06/16/2009,Tuesday,PETTY THEFT FROM LOCKED AUTO,90633166,HARRISON ST / SPEAR ST,SOUTHERN,NONE,18:00,-122.389432577161,37.7888379056123,2009-06-16 18:00:00,31,060750615003008
50037,BURGLARY,08/13/2009,Thursday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",90825197,2500 Block of CLEMENT ST,RICHMOND,NONE,13:24,-122.48606990472601,37.7819997743358,2009-08-13 13:24:00,32,060750427001003
44896,DRUG/NARCOTIC,07/31/2009,Friday,TRANSPORTATION OF COCAINE,90776669,6TH ST / MARKET ST,SOUTHERN,"ARREST, BOOKED",00:01,-122.41029351969,37.7822305870036,2009-07-31 00:01:00,33,060750125011004
23456,OTHER OFFENSES,03/04/2009,Wednesday,PROBATION VIOLATION,90233001,0 Block of UNITEDNATIONS PZ,TENDERLOIN,"ARREST, BOOKED",21:22,-122.415103667905,37.7797530605977,2009-03-04 21:22:00,34,060750124021004
69188,OTHER OFFENSES,09/29/2009,Tuesday,TRAFFIC VIOLATION,91006388,SCHWERIN ST / GARRISON AV,INGLESIDE,"ARREST, CITED",16:30,-122.411968127281,37.7092121482901,2009-09-29 16:30:00,35,060750264042000
122094,VANDALISM,05/25/2009,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",90549290,0 Block of 30TH ST,INGLESIDE,NONE,09:30,-122.422690779386,37.742298340459,2009-05-25 09:30:00,36,060750253003004
104659,NON-CRIMINAL,04/06/2009,Monday,LOST PROPERTY,90375142,GOLDEN GATE AV / FRANKLIN ST,NORTHERN,NONE,16:00,-122.422090267887,37.7808219708328,2009-04-06 16:00:00,37,060750160001013
94139,LARCENY/THEFT,12/06/2009,Sunday,GRAND THEFT FROM LOCKED AUTO,106015987,100 Block of OFARRELL ST,TENDERLOIN,NONE,19:00,-122.406775763713,37.786533757694,2009-12-06 19:00:00,38,060750117002027
122081,DRUG/NARCOTIC,05/25/2009,Monday,POSSESSION OF CONTROLLED SUBSTANCE,90539887,0 Block of MASON ST,TENDERLOIN,"ARREST, BOOKED",08:26,-122.40919188182501,37.7838615971991,2009-05-25 08:26:00,39,060750125012004
125332,VEHICLE THEFT,06/02/2009,Tuesday,STOLEN AUTOMOBILE,90570778,500 Block of DIAMOND ST,MISSION,NONE,22:00,-122.436626502677,37.7531099346679,2009-06-02 22:00:00,40,060750212001003
135860,OTHER OFFENSES,12/13/2009,Sunday,PAROLE VIOLATION,91271008,JONES ST / TURK ST,TENDERLOIN,"ARREST, BOOKED",16:20,-122.41241426358101,37.7830037964534,2009-12-13 16:20:00,41,060750125022001
9981,ASSAULT,01/27/2009,Tuesday,AGGRAVATED ASSAULT WITH BODILY FORCE,90099687,100 Block of POLK ST,NORTHERN,NONE,19:00,-122.41800525412201,37.777524190830604,2009-01-27 19:00:00,42,060750124022010
124571,NON-CRIMINAL,06/01/2009,Monday,"AIDED CASE, MENTAL DISTURBED",90563068,IVY ST / OCTAVIA ST,NORTHERN,NONE,01:10,-122.424718600389,37.777139425655605,2009-06-01 01:10:00,43,060750162003003
52063,LARCENY/THEFT,08/18/2009,Tuesday,GRAND THEFT BICYCLE,90844545,3200 Block of 24TH ST,MISSION,NONE,15:00,-122.41651313387301,37.7522473099226,2009-08-18 15:00:00,44,060750209001004
110143,ASSAULT,04/21/2009,Tuesday,THREATS AGAINST LIFE,90414847,0 Block of NORTHRIDGE RD,BAYVIEW,"ARREST, BOOKED",06:15,-122.37631191553601,37.7310990997134,2009-04-21 06:15:00,45,060750231032006
85656,DRUG/NARCOTIC,11/12/2009,Thursday,POSSESSION OF NARCOTICS PARAPHERNALIA,91167350,200 Block of TURK ST,TENDERLOIN,"ARREST, BOOKED",16:40,-122.41397308982701,37.782837703576604,2009-11-12 16:40:00,46,060750125022001
84017,ASSAULT,11/08/2009,Sunday,BATTERY,91150565,BROADWAY ST / COLUMBUS AV,CENTRAL,NONE,00:45,-122.406669739951,37.7978641744394,2009-11-08 00:45:00,47,060750107003001
63024,OTHER OFFENSES,09/14/2009,Monday,OBSCENE PHONE CALLS(S),90948028,300 Block of TOWNSEND ST,SOUTHERN,NONE,10:30,-122.39581869789801,37.776586922412704,2009-09-14 10:30:00,48,060750180001033
104388,OTHER OFFENSES,04/06/2009,Monday,PROBATION VIOLATION,90357930,200 Block of LARCH ST,NORTHERN,"ARREST, BOOKED",00:14,-122.42111889769,37.7824886383866,2009-04-06 00:14:00,49,060750160001008
93548,SUSPICIOUS OCC,12/05/2009,Saturday,SUSPICIOUS OCCURRENCE,91251806,1500 Block of PINE ST,NORTHERN,NONE,00:01,-122.42150135375401,37.789380371205894,2009-12-05 00:01:00,50,060750111003003
22384,BURGLARY,03/02/2009,Monday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",90225650,100 Block of HARTFORD ST,MISSION,NONE,07:00,-122.43391528277999,37.759671783967704,2009-03-02 07:00:00,51,060750206004003
92012,LARCENY/THEFT,11/30/2009,Monday,PETTY THEFT OF PROPERTY,96132295,8300 Block of GEARY BL,RICHMOND,NONE,14:55,-122.508656666418,37.7790286832807,2009-11-30 14:55:00,52,060750479021006
114840,MISSING PERSON,05/03/2009,Sunday,MISSING JUVENILE,90462664,0 Block of JULES AV,TARAVAL,NONE,18:15,-122.46119063802,37.7196314990731,2009-05-03 18:15:00,53,060750312014004
102093,LARCENY/THEFT,12/31/2009,Thursday,PETTY THEFT FROM UNLOCKED AUTO,91328659,2200 Block of STOCKTON ST,CENTRAL,NONE,12:18,-122.41044125670601,37.806879774731,2009-12-31 12:18:00,54,060750101001017
77877,LARCENY/THEFT,10/23/2009,Friday,PETTY THEFT FROM LOCKED AUTO,91091743,500 Block of FLOOD AV,INGLESIDE,NONE,07:49,-122.453777401289,37.729725089207,2009-10-23 07:49:00,55,060750311004010
118922,OTHER OFFENSES,05/15/2009,Friday,RESISTING ARREST,90505264,300 Block of LEAVENWORTH ST,TENDERLOIN,"ARREST, BOOKED",11:45,-122.41429068706002,37.78416809595821,2009-05-15 11:45:00,56,060750125021001
79693,PROSTITUTION,10/27/2009,Tuesday,SOLICITS TO VISIT HOUSE OF PROSTITUTION,91108100,SHOTWELL ST / 19TH ST,MISSION,"ARREST, CITED",20:05,-122.415929849548,37.7604330003754,2009-10-27 20:05:00,57,060750228011008
92579,NON-CRIMINAL,12/02/2009,Wednesday,LOST PROPERTY,91237668,KEARNY ST / BUSH ST,CENTRAL,NONE,10:00,-122.404033177237,37.7907593489246,2009-12-02 10:00:00,58,060750117002005
130451,NON-CRIMINAL,06/18/2009,Thursday,"DEATH REPORT, CAUSE UNKNOWN",90629751,100 Block of URBANO DR,TARAVAL,NONE,22:00,-122.466190187381,37.7254001656685,2009-06-18 22:00:00,59,060750309003013
90912,LARCENY/THEFT,11/27/2009,Friday,GRAND THEFT PICKPOCKET,91217096,3200 Block of 20TH AV,TARAVAL,NONE,06:45,-122.476011600296,37.729091012553894,2009-11-27 06:45:00,60,060750332011010
93364,NON-CRIMINAL,12/04/2009,Friday,"AIDED CASE, MENTAL DISTURBED",91242338,SAN JOSE AV / BROOK ST,INGLESIDE,PSYCHOPATHIC CASE,15:00,-122.42394628036502,37.740645382527106,2009-12-04 15:00:00,61,060750253003010
119955,NON-CRIMINAL,05/18/2009,Monday,"AIDED CASE, MENTAL DISTURBED",90525030,300 Block of 24TH AV,RICHMOND,NONE,00:01,-122.483905536236,37.7829079026227,2009-05-18 00:01:00,62,060750427001005
48456,TRESPASS,08/09/2009,Sunday,TRESPASSING,90809301,500 Block of LEAVENWORTH ST,TENDERLOIN,"ARREST, CITED",08:24,-122.414675018379,37.7860656521776,2009-08-09 08:24:00,63,060750123021001
12909,LARCENY/THEFT,02/04/2009,Wednesday,GRAND THEFT FROM LOCKED AUTO,90128822,400 Block of MANSELL ST,BAYVIEW,NONE,17:35,-122.40503936889601,37.720538015075995,2009-02-04 17:35:00,64,060750259003005
117788,DRUG/NARCOTIC,05/12/2009,Tuesday,POSSESSION OF BASE/ROCK COCAINE,90492809,ELLIS ST / JONES ST,TENDERLOIN,"ARREST, BOOKED",09:40,-122.412784096502,37.784865693952604,2009-05-12 09:40:00,65,060750123012000
113984,WARRANTS,05/01/2009,Friday,ENROUTE TO OUTSIDE JURISDICTION,90453629,HAIGHT ST / CENTRAL AV,PARK,"ARREST, BOOKED",02:00,-122.44364992512399,37.7704257255242,2009-05-01 02:00:00,66,060750166001003
45314,FRAUD,08/01/2009,Saturday,FRAUDULENT CREDIT APPLICATION,90786016,1200 Block of REVERE AV,BAYVIEW,NONE,07:00,-122.38345397206899,37.7279949560198,2009-08-01 07:00:00,67,060750232002012
