,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
116804,OTHER OFFENSES,11/14/2007,Wednesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",71170470,600 Block of VALENCIA ST,MISSION,"ARREST, CITED",23:14,-122.42173770528099,37.762908094462205,2007-11-14 23:14:00,0,060750207001000
92383,LARCENY/THEFT,09/10/2007,Monday,GRAND THEFT FROM LOCKED AUTO,76067480,FREDERICK ST / COLE ST,PARK,NONE,16:00,-122.450148533156,37.766728145537705,2007-09-10 16:00:00,1,060750171023006
128819,ASSAULT,12/18/2007,Tuesday,BATTERY,71293135,200 Block of JONES ST,TENDERLOIN,"ARREST, CITED",15:25,-122.412393451073,37.7831147422119,2007-12-18 15:25:00,2,060750125022000
116000,LARCENY/THEFT,11/12/2007,Monday,PETTY THEFT FROM A BUILDING,71161899,800 Block of MARKET ST,SOUTHERN,NONE,15:10,-122.407036790381,37.784753283570005,2007-11-12 15:10:00,3,060750176011000
27426,STOLEN PROPERTY,03/16/2007,Friday,RECEIVING STOLEN PROPERTY,70274586,1100 Block of MARKET ST,SOUTHERN,NONE,11:15,-122.41364216677401,37.7795449227681,2007-03-16 11:15:00,4,060750176013000
7747,ROBBERY,01/22/2007,Monday,"ROBBERY ON THE STREET, STRONGARM",70078883,24TH ST / MISSION ST,MISSION,NONE,00:05,-122.418448186101,37.7522391652625,2007-01-22 00:05:00,5,060750209004003
33435,ASSAULT,04/01/2007,Sunday,BATTERY,70335514,0 Block of ARDATH CT,BAYVIEW,NONE,17:40,-122.38229164534799,37.73439605593771,2007-04-01 17:40:00,6,060750231031006
9598,OTHER OFFENSES,01/27/2007,Saturday,MISCELLANEOUS STATE MISDEMEANOR,70097059,BRYANT ST / 7TH ST,SOUTHERN,"ARREST, CITED",12:18,-122.404749273533,37.7742800977454,2007-01-27 12:18:00,7,060750180002015
122911,ASSAULT,11/30/2007,Friday,BATTERY,71229215,HAIGHT ST / CLAYTON ST,PARK,"ARREST, BOOKED",20:30,-122.44857848496599,37.769797716883104,2007-11-30 20:30:00,8,060750166002003
37958,OTHER OFFENSES,04/14/2007,Saturday,MISCELLANEOUS STATE MISDEMEANOR,70381636,2500 Block of MISSION ST,MISSION,NONE,17:37,-122.41880130568701,37.7564129355269,2007-04-14 17:37:00,9,060750208004004
105001,LARCENY/THEFT,10/13/2007,Saturday,GRAND THEFT FROM LOCKED AUTO,76076362,GOUGH ST / GEARY BL,NORTHERN,NONE,21:00,-122.424688703591,37.7853339640306,2007-10-13 21:00:00,10,060750159001000
95619,LARCENY/THEFT,09/18/2007,Tuesday,GRAND THEFT FROM LOCKED AUTO,70970273,MISSION ST / 16TH ST,MISSION,NONE,20:00,-122.419671780296,37.7650501214668,2007-09-18 20:00:00,11,060750201004002
56771,PROSTITUTION,06/06/2007,Wednesday,SOLICITS TO VISIT HOUSE OF PROSTITUTION,70571376,SACRAMENTO ST / LARKIN ST,CENTRAL,"ARREST, BOOKED",04:15,-122.419225511064,37.7917052017931,2007-06-06 04:15:00,12,060750111001002
30022,VANDALISM,03/23/2007,Friday,"MALICIOUS MISCHIEF, BREAKING WINDOWS WITH BB GUN",70309086,0 Block of RICE ST,INGLESIDE,NONE,18:00,-122.457031419233,37.708279266217296,2007-03-23 18:00:00,13,060750262004013
129945,DRUG/NARCOTIC,12/21/2007,Friday,POSSESSION OF COCAINE FOR SALES,71304613,QUESADA AV / 3RD ST,BAYVIEW,"ARREST, BOOKED",15:39,-122.391245623019,37.7332252032804,2007-12-21 15:39:00,14,060750612002016
128663,DRUG/NARCOTIC,12/18/2007,Tuesday,POSSESSION OF BASE/ROCK COCAINE,71291399,400 Block of JONES ST,TENDERLOIN,"ARREST, BOOKED",00:57,-122.412888359407,37.7851683216973,2007-12-18 00:57:00,15,060750123012000
17992,VEHICLE THEFT,02/18/2007,Sunday,STOLEN AUTOMOBILE,70179594,700 Block of VIENNA ST,INGLESIDE,NONE,14:30,-122.43287622855699,37.717262922281705,2007-02-18 14:30:00,16,060750260042007
106487,VEHICLE THEFT,10/17/2007,Wednesday,STOLEN TRUCK,71068063,1700 Block of BEACH ST,NORTHERN,NONE,20:00,-122.438315860194,37.8040867678519,2007-10-17 20:00:00,17,060750126011000
53730,LARCENY/THEFT,05/28/2007,Monday,GRAND THEFT OF PROPERTY,76036128,3900 Block of CESAR CHAVEZ ST,MISSION,NONE,15:00,-122.427849880449,37.7477578843107,2007-05-28 15:00:00,18,060750214002006
