,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
43969,MISSING PERSON,05/21/2010,Friday,FOUND PERSON,100475709,200 Block of FOOTE AV,INGLESIDE,LOCATED,07:30,-122.44804026723999,37.715221430303295,2010-05-21 07:30:00,0,060750262001002
99050,ASSAULT,11/05/2010,Friday,AGGRAVATED ASSAULT WITH BODILY FORCE,101028656,1300 Block of CALIFORNIA ST,CENTRAL,NONE,12:40,-122.41712067260201,37.791046761464706,2010-11-05 12:40:00,1,060750111002000
67576,LARCENY/THEFT,07/29/2010,Thursday,PETTY THEFT SHOPLIFTING,100694131,2300 Block of 16TH ST,MISSION,NONE,18:50,-122.409216071434,37.7657158874647,2010-07-29 18:50:00,2,060750177001039
10617,FORGERY/COUNTERFEITING,02/01/2010,Monday,"CHECKS, FORGERY (FELONY)",100142362,1300 Block of CLAY ST,CENTRAL,NONE,00:01,-122.41540157961,37.7930704525314,2010-02-01 00:01:00,3,060750112002003
117383,FRAUD,12/31/2010,Friday,"CREDIT CARD, THEFT BY USE OF",110033143,11TH ST / MARKET ST,SOUTHERN,NONE,13:00,-122.418698328939,37.7755894130051,2010-12-31 13:00:00,4,060750177002000
39957,DRUG/NARCOTIC,05/06/2010,Thursday,POSSESSION OF MARIJUANA FOR SALES,100419149,500 Block of JOHNFKENNEDY DR,RICHMOND,"ARREST, BOOKED",11:00,-122.465838183623,37.7724965522266,2010-05-06 11:00:00,5,060759803001041
63971,LARCENY/THEFT,07/20/2010,Tuesday,GRAND THEFT FROM LOCKED AUTO,106087873,10TH ST / FOLSOM ST,SOUTHERN,NONE,22:30,-122.41282664802401,37.772811562575,2010-07-20 22:30:00,6,060750178022009
40070,OTHER OFFENSES,05/06/2010,Thursday,VIOLATION OF PARK CODE,100420704,800 Block of BRYANT ST,SOUTHERN,"ARREST, BOOKED",18:00,-122.403742962696,37.7752316978114,2010-05-06 18:00:00,7,060750180002006
87567,VEHICLE THEFT,10/01/2010,Friday,STOLEN MOTORCYCLE,100911656,3400 Block of 18TH ST,MISSION,NONE,01:00,-122.428682672458,37.7645404096886,2010-10-01 01:00:00,8,060750203003002
16326,ASSAULT,02/17/2010,Wednesday,BATTERY,100159599,400 Block of RAYMOND AV,INGLESIDE,JUVENILE DIVERTED,11:30,-122.41246649240401,37.7147151701281,2010-02-17 11:30:00,9,060759805011010
98625,NON-CRIMINAL,11/04/2010,Thursday,"AIDED CASE, MENTAL DISTURBED",101025903,300 Block of CLEMENTINA ST,SOUTHERN,PSYCHOPATHIC CASE,14:00,-122.40221215788799,37.782095751233896,2010-11-04 14:00:00,10,060750178011002
40500,OTHER OFFENSES,05/08/2010,Saturday,TRAFFIC VIOLATION,100425334,STOCKTON ST / WASHINGTON ST,CENTRAL,"ARREST, CITED",01:04,-122.408083155369,37.7949405880283,2010-05-08 01:04:00,11,060750113002000
104878,OTHER OFFENSES,11/25/2010,Thursday,TRAFFIC VIOLATION,101092504,REVERE AV / KEITH ST,BAYVIEW,"ARREST, CITED",08:59,-122.38829455719,37.73060802717,2010-11-25 08:59:00,12,060750232003009
47517,VANDALISM,06/01/2010,Tuesday,"MALICIOUS MISCHIEF, GRAFFITI",100506172,100 Block of SOUTH VAN NESS AV,SOUTHERN,"ARREST, CITED",04:39,-122.417971532696,37.7708454973476,2010-06-01 04:39:00,13,060750177002015
