,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
47135,ROBBERY,06/04/2012,Monday,"ROBBERY, ARMED WITH A GUN",120441310,FILLMORE ST / TURK ST,NORTHERN,NONE,08:30,-122.432142776025,37.780495583709005,2012-06-04 08:30:00,0,060750161004004
77162,ROBBERY,09/12/2012,Wednesday,"ROBBERY ON THE STREET, STRONGARM",120732573,SAN BRUNO AV / WILDE AV,INGLESIDE,NONE,17:30,-122.399828442209,37.7166522512925,2012-09-12 17:30:00,1,060750258002026
57719,NON-CRIMINAL,07/05/2012,Thursday,LOST PROPERTY,126095533,3400 Block of CALIFORNIA ST,RICHMOND,NONE,12:40,-122.451174616054,37.786660910596,2012-07-05 12:40:00,2,060750154004000
50647,OTHER OFFENSES,06/19/2012,Tuesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",120480346,4TH ST / FOLSOM ST,SOUTHERN,"ARREST, CITED",00:30,-122.401161555602,37.7820238478975,2012-06-19 00:30:00,3,060750178011001
84882,OTHER OFFENSES,09/29/2012,Saturday,RESISTING ARREST,120780243,100 Block of WESTPOINT RD,BAYVIEW,"ARREST, BOOKED",02:35,-122.37942151413601,37.7352131140339,2012-09-29 02:35:00,4,060750231031006
99459,LARCENY/THEFT,11/16/2012,Friday,GRAND THEFT FROM LOCKED AUTO,120930147,2400 Block of CALIFORNIA ST,NORTHERN,NONE,17:30,-122.433914515699,37.78900835884129,2012-11-16 17:30:00,5,060750135002004
63106,ROBBERY,07/28/2012,Saturday,"ROBBERY, BODILY FORCE",120595020,GREENWICH ST / FILLMORE ST,NORTHERN,NONE,02:15,-122.435870220186,37.7989514142851,2012-07-28 02:15:00,6,060750128001010
110195,WARRANTS,12/18/2012,Tuesday,WARRANT ARREST,121017300,400 Block of MINNA ST,SOUTHERN,"ARREST, BOOKED",08:33,-122.407830981801,37.7808440225504,2012-12-18 08:33:00,7,060750176015006
67670,MISSING PERSON,08/11/2012,Saturday,FOUND PERSON,120637713,3700 Block of SACRAMENTO ST,RICHMOND,LOCATED,21:30,-122.45403500384899,37.7872527162626,2012-08-11 21:30:00,8,060750133003005
24252,WARRANTS,03/21/2012,Wednesday,WARRANT ARREST,120231008,2000 Block of MISSION ST,MISSION,"ARREST, BOOKED",16:52,-122.41956934219101,37.763546901659396,2012-03-21 16:52:00,9,060750201004002
48367,ROBBERY,06/10/2012,Sunday,ATTEMPTED ROBBERY WITH BODILY FORCE,120458666,3RD ST / THOMAS AV,BAYVIEW,NONE,22:30,-122.39207416787201,37.7308550434271,2012-06-10 22:30:00,10,060750230032004
16169,VEHICLE THEFT,02/14/2012,Tuesday,STOLEN TRUCK,120129328,1800 Block of STEINER ST,NORTHERN,NONE,22:00,-122.43502933149799,37.7866334491213,2012-02-14 22:00:00,11,060750152003007
42616,BURGLARY,05/20/2012,Sunday,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",120399264,3200 Block of FULTON ST,RICHMOND,NONE,03:37,-122.466127414382,37.7734963488208,2012-05-20 03:37:00,12,060750452002003
53853,NON-CRIMINAL,06/27/2012,Wednesday,"AIDED CASE, MENTAL DISTURBED",120505897,800 Block of BRYANT ST,SOUTHERN,NONE,11:35,-122.403742962696,37.7752316978114,2012-06-27 11:35:00,13,060750180002006
54204,VANDALISM,06/24/2012,Sunday,"MALICIOUS MISCHIEF, VANDALISM",126088099,5TH ST / HARRISON ST,SOUTHERN,NONE,00:01,-122.401846367522,37.7790324136251,2012-06-24 00:01:00,14,060750178021005
101647,VANDALISM,11/27/2012,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",120962598,500 Block of 3RD AV,RICHMOND,NONE,16:00,-122.482423918703,37.7772727035266,2012-11-27 16:00:00,15,060750477013000
31432,LARCENY/THEFT,04/12/2012,Thursday,PETTY THEFT OF PROPERTY,126049900,2100 Block of MISSION ST,MISSION,NONE,17:15,-122.419493190636,37.7627705461763,2012-04-12 17:15:00,16,060750208001003
17673,OTHER OFFENSES,03/02/2012,Friday,TRAFFIC VIOLATION ARREST,120176357,1500 Block of GENEVA AV,INGLESIDE,"ARREST, CITED",19:40,-122.43146043999701,37.7126380336614,2012-03-02 19:40:00,17,060750263023001
85156,WARRANTS,10/08/2012,Monday,ENROUTE TO OUTSIDE JURISDICTION,120809661,800 Block of BRYANT ST,SOUTHERN,"ARREST, BOOKED",22:35,-122.403742962696,37.7752316978114,2012-10-08 22:35:00,18,060750180002006
61686,DRUG/NARCOTIC,07/23/2012,Monday,SALE OF CONTROLLED SUBSTANCE,120581665,100 Block of LEAVENWORTH ST,TENDERLOIN,"ARREST, BOOKED",17:40,-122.41379225271601,37.7821752571811,2012-07-23 17:40:00,19,060750125011002
116071,ASSAULT,11/21/2012,Wednesday,AGGRAVATED ASSAULT WITH BODILY FORCE,120960730,1100 Block of LARKIN ST,NORTHERN,"ARREST, BOOKED",04:21,-122.418450590661,37.788090466273,2012-11-21 04:21:00,20,060750120001001
42690,ASSAULT,05/20/2012,Sunday,BATTERY,120400532,TOLEDO WY / MALLORCA WY,NORTHERN,NONE,16:10,-122.437482594984,37.8015729593944,2012-05-20 16:10:00,21,060750126011010
54400,WARRANTS,06/28/2012,Thursday,ENROUTE TO PAROLE OFFICER,120508330,OFARRELL ST / JONES ST,TENDERLOIN,"ARREST, BOOKED",01:53,-122.412970537591,37.78578837668879,2012-06-28 01:53:00,22,060750123012000
119411,TRESPASS,12/31/2012,Monday,TRESPASSING,121051988,3300 Block of VICENTE ST,TARAVAL,"ARREST, BOOKED",09:25,-122.5023179105,37.7381725716021,2012-12-31 09:25:00,23,060750354004007
2622,OTHER OFFENSES,01/12/2012,Thursday,LOST/STOLEN LICENSE PLATE,120038597,PACIFIC AV / GOUGH ST,NORTHERN,NONE,15:00,-122.426515938127,37.7943964025931,2012-01-12 15:00:00,24,060750131022004
9347,TRESPASS,02/02/2012,Thursday,TRESPASSING,120091614,400 Block of 30TH AV,RICHMOND,JUVENILE CITED,11:57,-122.490120403903,37.7807894503189,2012-02-02 11:57:00,25,060750427002005
59687,LARCENY/THEFT,07/10/2012,Tuesday,PETTY THEFT OF PROPERTY,126098220,0 Block of FREMONT ST,SOUTHERN,NONE,08:45,-122.397116746296,37.790641432578,2012-07-10 08:45:00,26,060750615001014
48407,VEHICLE THEFT,06/03/2012,Sunday,STOLEN TRUCK,120440390,3800 Block of QUINTARA ST,TARAVAL,NONE,17:30,-122.50631711327298,37.7473418193552,2012-06-03 17:30:00,27,060750354001001
25973,LARCENY/THEFT,03/23/2012,Friday,PETTY THEFT SHOPLIFTING,120237197,3200 Block of 20TH AV,TARAVAL,NONE,17:30,-122.476011600296,37.729091012553894,2012-03-23 17:30:00,28,060750332011010
101775,LARCENY/THEFT,11/22/2012,Thursday,GRAND THEFT FROM LOCKED AUTO,126188586,1200 Block of GRANT AV,CENTRAL,NONE,20:00,-122.407053976031,37.7982071333721,2012-11-22 20:00:00,29,060750106003010
5357,LARCENY/THEFT,01/21/2012,Saturday,PETTY THEFT SHOPLIFTING,120057246,800 Block of HOWARD ST,SOUTHERN,JUVENILE CITED,14:00,-122.40487938618601,37.7814949930668,2012-01-21 14:00:00,30,060750178011002
103465,WARRANTS,08/22/2012,Wednesday,ENROUTE TO OUTSIDE JURISDICTION,120670183,600 Block of VALENCIA ST,MISSION,"ARREST, BOOKED",21:15,-122.421833621035,37.762902186207704,2012-08-22 21:15:00,31,060750207001000
78754,LARCENY/THEFT,09/17/2012,Monday,PETTY THEFT FROM A BUILDING,120747613,800 Block of BRYANT ST,SOUTHERN,NONE,22:00,-122.403742962696,37.7752316978114,2012-09-17 22:00:00,32,060750180002006
13284,LARCENY/THEFT,02/01/2012,Wednesday,PETTY THEFT OF PROPERTY,126021328,3600 Block of LYON ST,NORTHERN,NONE,11:30,-122.448223929422,37.8040873634961,2012-02-01 11:30:00,33,060750127001017
63679,OTHER OFFENSES,07/29/2012,Sunday,VIOLATION OF MUNICIPAL CODE,120598541,20TH AV / FULTON ST,RICHMOND,"ARREST, BOOKED",10:35,-122.47883756626301,37.77281247731,2012-07-29 10:35:00,34,060759803001011
44900,LARCENY/THEFT,05/24/2012,Thursday,GRAND THEFT FROM LOCKED AUTO,126071793,800 Block of BRYANT ST,SOUTHERN,NONE,17:30,-122.403742962696,37.7752316978114,2012-05-24 17:30:00,35,060750180002006
20518,BURGLARY,03/12/2012,Monday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",120203847,2200 Block of BALBOA ST,RICHMOND,NONE,06:10,-122.482341646528,37.776288027147395,2012-03-12 06:10:00,36,060750477021000
89127,ASSAULT,10/19/2012,Friday,THREATS AGAINST LIFE,120843590,HARBOR RD / NORTHRIDGE RD,BAYVIEW,NONE,18:30,-122.377002079936,37.731010976896,2012-10-19 18:30:00,37,060750231032008
89802,VANDALISM,10/18/2012,Thursday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",126160722,200 Block of MULLEN AV,INGLESIDE,NONE,12:12,-122.40745784396401,37.746630532688705,2012-10-18 12:12:00,38,060750251001016
58947,LARCENY/THEFT,07/13/2012,Friday,PETTY THEFT FROM A BUILDING,120553250,100 Block of CHURCH ST,NORTHERN,NONE,18:40,-122.42916976984101,37.7694414474339,2012-07-13 18:40:00,39,060750169001001
70982,MISSING PERSON,08/24/2012,Friday,FOUND PERSON,120675672,19TH ST / DOLORES ST,MISSION,JUVENILE CITED,18:00,-122.425920487436,37.7598279172229,2012-08-24 18:00:00,40,060750206001010
59718,LARCENY/THEFT,05/31/2012,Thursday,GRAND THEFT FROM A BUILDING,120435125,600 Block of 5TH ST,SOUTHERN,NONE,18:00,-122.39724186519399,37.775407566392296,2012-05-31 18:00:00,41,060750180001033
7109,SUSPICIOUS OCC,01/02/2012,Monday,SUSPICIOUS OCCURRENCE,120071757,0 Block of PETERYORKE WY,NORTHERN,NONE,12:00,-122.42321126791401,37.7863610666417,2012-01-02 12:00:00,42,060750151002005
1936,OTHER OFFENSES,01/09/2012,Monday,POSSESSION OF BURGLARY TOOLS,120022108,FRANKLIN ST / GREENWICH ST,NORTHERN,"ARREST, BOOKED",01:15,-122.42600547206001,37.8002062126533,2012-01-09 01:15:00,43,060750129011005
117206,LARCENY/THEFT,12/21/2012,Friday,PETTY THEFT FROM LOCKED AUTO,121029292,400 Block of CALIFORNIA ST,CENTRAL,NONE,22:00,-122.401134984951,37.793024024312,2012-12-21 22:00:00,44,060750117001010
120919,VEHICLE THEFT,03/29/2012,Thursday,STOLEN AUTOMOBILE,130261562,COLINPKELLYJR ST / BRANNAN ST,SOUTHERN,NONE,12:00,-122.391312158302,37.7824542058193,2012-03-29 12:00:00,45,060750615006006
122320,OTHER OFFENSES,09/01/2012,Saturday,HARASSING PHONE CALLS,130136103,1700 Block of NORTHPOINT ST,NORTHERN,NONE,00:01,-122.43519236518298,37.8037857746034,2012-09-01 00:01:00,46,060750126022011
62724,OTHER OFFENSES,07/26/2012,Thursday,RESISTING ARREST,120590666,MARKET ST / 7TH ST,SOUTHERN,"ARREST, BOOKED",16:32,-122.41251534135598,37.78047774805079,2012-07-26 16:32:00,47,060750176013000
99980,VANDALISM,11/21/2012,Wednesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",120944427,300 Block of POST ST,CENTRAL,NONE,10:00,-122.40730975154699,37.7883971527512,2012-11-21 10:00:00,48,060750117002026
93637,WARRANTS,11/02/2012,Friday,WARRANT ARREST,120887093,TREAT AV / 17TH ST,MISSION,"ARREST, BOOKED",18:17,-122.41359169556101,37.7638222259421,2012-11-02 18:17:00,49,060750177002045
40965,ASSAULT,05/15/2012,Tuesday,BATTERY,120386114,SAN BRUNO AV / SILVER AV,BAYVIEW,JUVENILE CITED,15:40,-122.405610268222,37.732438864982,2012-05-15 15:40:00,50,060750257012040
77661,LARCENY/THEFT,08/16/2012,Thursday,GRAND THEFT OF PROPERTY,126134454,3300 Block of PIERCE ST,NORTHERN,NONE,08:00,-122.439600542799,37.8012236763134,2012-08-16 08:00:00,51,060750126011008
90562,DRIVING UNDER THE INFLUENCE,10/25/2012,Thursday,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,120861956,3800 Block of 20TH ST,MISSION,"ARREST, BOOKED",20:09,-122.42580566166201,37.75825754808329,2012-10-25 20:09:00,52,060750206001009
1313,NON-CRIMINAL,01/02/2012,Monday,FOUND PROPERTY,120012159,1700 Block of 39TH AV,TARAVAL,NONE,20:00,-122.487310854098,37.754975291735896,2012-01-02 20:00:00,53,060750329021001
58855,SUSPICIOUS OCC,06/27/2012,Wednesday,SUSPICIOUS OCCURRENCE,120548574,600 Block of 19TH AV,RICHMOND,NONE,11:30,-122.477770013249,37.774863026048,2012-06-27 11:30:00,54,060750476003005
81474,LARCENY/THEFT,09/01/2012,Saturday,GRAND THEFT FROM PERSON,120700257,LAGUNA ST / HAIGHT ST,NORTHERN,NONE,21:00,-122.425514575395,37.7727341031093,2012-09-01 21:00:00,55,060750168022004
114814,SUSPICIOUS OCC,09/28/2012,Friday,SUSPICIOUS OCCURRENCE,120786401,1000 Block of GILMAN AV,BAYVIEW,NONE,19:23,-122.388824926171,37.71858214347979,2012-09-28 19:23:00,56,060750234002018
46583,NON-CRIMINAL,05/26/2012,Saturday,LOST PROPERTY,120434092,GENEVA AV / SAN JOSE AV,INGLESIDE,NONE,20:00,-122.44660721495,37.7207231268789,2012-05-26 20:00:00,57,060750261003000
39233,NON-CRIMINAL,05/07/2012,Monday,FOUND PROPERTY,120369712,1100 Block of FILLMORE ST,NORTHERN,NONE,13:50,-122.432012066716,37.7796473911465,2012-05-07 13:50:00,58,060750161004005
4075,LARCENY/THEFT,01/05/2012,Thursday,PETTY THEFT OF PROPERTY,126007215,STOCKTON ST / SUTTER ST,CENTRAL,NONE,18:35,-122.406958660602,37.789434763003996,2012-01-05 18:35:00,59,060750117002009
1885,ASSAULT,01/07/2012,Saturday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,120018492,200 Block of LEAVENWORTH ST,TENDERLOIN,NONE,17:00,-122.414017429498,37.782812333847396,2012-01-07 17:00:00,60,060750125022001
34104,DRUG/NARCOTIC,04/19/2012,Thursday,POSSESSION OF HEROIN,120311688,1000 Block of DIVISADERO ST,PARK,NONE,20:30,-122.438484567358,37.7790736135112,2012-04-19 20:30:00,61,060750158021001
10628,LARCENY/THEFT,01/27/2012,Friday,GRAND THEFT FROM LOCKED AUTO,126017606,MARIPOSA ST / DEHARO ST,BAYVIEW,NONE,07:00,-122.401481437754,37.763562226801206,2012-01-27 07:00:00,62,060750227041002
59900,ASSAULT,07/16/2012,Monday,BATTERY,120562734,400 Block of MCALLISTER ST,NORTHERN,NONE,07:00,-122.41863165487801,37.7802911093546,2012-07-16 07:00:00,63,060750124022006
79646,LARCENY/THEFT,09/21/2012,Friday,ATTEMPTED THEFT FROM LOCKED VEHICLE,120760364,2200 Block of BAKER ST,RICHMOND,NONE,22:00,-122.444456055203,37.79129483134471,2012-09-21 22:00:00,64,060750132003016
4656,ASSAULT,01/17/2012,Tuesday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,120045467,ELLIS ST / LEAVENWORTH ST,TENDERLOIN,NONE,10:43,-122.414433155063,37.7846576329255,2012-01-17 10:43:00,65,060750122012000
31414,LARCENY/THEFT,02/09/2012,Thursday,GRAND THEFT FROM LOCKED AUTO,126049693,300 Block of TREAT AV,MISSION,NONE,16:15,-122.41325681445,37.76542451412521,2012-02-09 16:15:00,66,060750177002041
27965,TRESPASS,04/03/2012,Tuesday,TRESPASSING,120266340,400 Block of BAY ST,CENTRAL,NONE,19:15,-122.41362764425199,37.8055827598089,2012-04-03 19:15:00,67,060750101002006
46144,LARCENY/THEFT,05/29/2012,Tuesday,GRAND THEFT FROM LOCKED AUTO,120428346,CHESTNUT ST / PIERCE ST,NORTHERN,NONE,19:30,-122.439504944797,37.8004024933613,2012-05-29 19:30:00,68,060750128001002
110821,LARCENY/THEFT,12/20/2012,Thursday,GRAND THEFT FROM PERSON,121023733,26TH ST / CHURCH ST,MISSION,JUVENILE CITED,10:10,-122.427124703821,37.7484963739064,2012-12-20 10:10:00,69,060750214002003
61194,ASSAULT,07/21/2012,Saturday,BATTERY,120576252,FRANKLIN ST / LARCH ST,NORTHERN,NONE,15:00,-122.42237213905001,37.7822183013917,2012-07-21 15:00:00,70,060750160001009
86413,LARCENY/THEFT,10/09/2012,Tuesday,PETTY THEFT WITH PRIOR,120811036,100 Block of POWELL ST,TENDERLOIN,"ARREST, BOOKED",11:58,-122.40790750612,37.785965029646604,2012-10-09 11:58:00,71,060750117002027
87881,VANDALISM,10/10/2012,Wednesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",126157490,SHOTWELL ST / 16TH ST,MISSION,NONE,18:51,-122.416389710283,37.7652491154382,2012-10-10 18:51:00,72,060750177002038
90016,LARCENY/THEFT,10/23/2012,Tuesday,PETTY THEFT SHOPLIFTING,120854309,0 Block of OFARRELL ST,TENDERLOIN,"ARREST, BOOKED",12:05,-122.40579537967501,37.786724633169605,2012-10-23 12:05:00,73,060750117002024
122946,BURGLARY,10/25/2012,Thursday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",120869897,3900 Block of MISSION ST,INGLESIDE,"ARREST, BOOKED",10:30,-122.425413731943,37.7347123987256,2012-10-25 10:30:00,74,060750254031012
