,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
136091,FRAUD,08/31/2008,Sunday,"CREDIT CARD, THEFT BY USE OF",80920575,2000 Block of VANNESS AV,NORTHERN,NONE,08:35,-122.423136947904,37.7941518395388,2008-08-31 08:35:00,0,060750110002004
122412,DRUG/NARCOTIC,09/28/2008,Sunday,POSSESSION OF CONTROLLED SUBSTANCE,81037359,2900 Block of SACRAMENTO ST,RICHMOND,NONE,12:00,-122.44119994779301,37.7888105436206,2008-09-28 12:00:00,1,060750134002007
24798,LARCENY/THEFT,03/06/2008,Thursday,PETTY THEFT FROM LOCKED AUTO,80243941,FRANKLIN ST / SUTTER ST,NORTHERN,NONE,20:00,-122.423404604063,37.7873381901532,2008-03-06 20:00:00,2,060750151002001
124457,DRUG/NARCOTIC,07/23/2008,Wednesday,POSSESSION OF MARIJUANA FOR SALES,80774758,1500 Block of FULTON ST,PARK,NONE,16:30,-122.442157610644,37.776314503614394,2008-07-23 16:30:00,3,060750165001000
96803,TRESPASS,12/15/2008,Monday,TRESPASSING,81334133,1300 Block of MARKET ST,SOUTHERN,"ARREST, CITED",08:45,-122.41628227411002,37.7774556073884,2008-12-15 08:45:00,4,060750176014001
44973,ASSAULT,04/29/2008,Tuesday,AGGRAVATED ASSAULT WITH BODILY FORCE,80447892,400 Block of TURK ST,TENDERLOIN,"ARREST, BOOKED",11:45,-122.416638718715,37.7824314548396,2008-04-29 11:45:00,5,060750124011002
38672,NON-CRIMINAL,04/12/2008,Saturday,"AIDED CASE, MENTAL DISTURBED",80381240,300 Block of EDDY ST,TENDERLOIN,PSYCHOPATHIC CASE,09:45,-122.413954399375,37.7837266680113,2008-04-12 09:45:00,6,060750125022001
129763,"SEX OFFENSES, FORCIBLE",08/12/2008,Tuesday,ASSAULT TO RAPE WITH A DANGEROUS WEAPON,80850176,200 Block of ALABAMA ST,MISSION,NONE,23:10,-122.412463956784,37.7655061277445,2008-08-12 23:10:00,7,060750177001045
136866,LARCENY/THEFT,08/02/2008,Saturday,GRAND THEFT FROM UNLOCKED AUTO,81107491,700 Block of HARRISON ST,SOUTHERN,NONE,23:00,-122.397714916577,37.7822500184705,2008-08-02 23:00:00,8,060750180001000
111781,LARCENY/THEFT,09/01/2008,Monday,PETTY THEFT BICYCLE,81101841,2900 Block of WASHINGTON ST,RICHMOND,NONE,08:00,-122.441482220754,37.7907252261668,2008-09-01 08:00:00,9,060750134003001
106308,LARCENY/THEFT,07/11/2008,Friday,PETTY THEFT SHOPLIFTING,80726210,3500 Block of 20TH AV,TARAVAL,"ARREST, CITED",14:30,-122.41960918488998,37.7585646363026,2008-07-11 14:30:00,10,060750208004002
31513,ASSAULT,03/23/2008,Sunday,BATTERY,80307848,800 Block of BRYANT ST,SOUTHERN,"ARREST, BOOKED",23:40,-122.403742962696,37.7752316978114,2008-03-23 23:40:00,11,060750180002006
20459,OTHER OFFENSES,02/25/2008,Monday,PROBATION VIOLATION,80198299,0 Block of KEZAR DR,PARK,"ARREST, BOOKED",08:58,-122.45477111213499,37.7692880076818,2008-02-25 08:58:00,12,060759803001047
36417,OTHER OFFENSES,04/06/2008,Sunday,MISCELLANEOUS INVESTIGATION,80358142,100 Block of 6TH ST,SOUTHERN,NONE,05:25,-122.407729926701,37.7801449166033,2008-04-06 05:25:00,13,060750176012004
76335,OTHER OFFENSES,10/23/2008,Thursday,OBSTRUCTIONS ON STREETS/SIDEWALKS,81133032,700 Block of MARKET ST,SOUTHERN,NONE,08:45,-122.404636030972,37.7867405659119,2008-10-23 08:45:00,14,060750117002028
58807,OTHER OFFENSES,06/05/2008,Thursday,VIOLATION OF RESTRAINING ORDER,80591126,6TH ST / MISSION ST,SOUTHERN,"ARREST, BOOKED",20:02,-122.40871060666299,37.78097067220529,2008-06-05 20:02:00,15,060750176012002
126054,BURGLARY,07/31/2008,Thursday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",80807581,0 Block of BELGRAVE AV,PARK,NONE,17:30,-122.448172897887,37.7597064500034,2008-07-31 17:30:00,16,060750301023005
5465,DRUG/NARCOTIC,01/15/2008,Tuesday,POSSESSION OF BASE/ROCK COCAINE,80050702,200 Block of SHOTWELL ST,MISSION,"ARREST, BOOKED",11:03,-122.416282217129,37.7645882140327,2008-01-15 11:03:00,17,060750177002042
54395,LARCENY/THEFT,05/24/2008,Saturday,ATTEMPTED THEFT FROM LOCKED VEHICLE,80548597,BUSH ST / HYDE ST,CENTRAL,NONE,22:30,-122.417019320691,37.7891095538736,2008-05-24 22:30:00,18,060750111003001
98552,NON-CRIMINAL,12/20/2008,Saturday,"DEATH REPORT, CAUSE UNKNOWN",81353860,1300 Block of BRUSSELS ST,INGLESIDE,NONE,11:19,-122.400681192698,37.715647450309895,2008-12-20 11:19:00,19,060750264022013
78,SUSPICIOUS OCC,01/01/2008,Tuesday,SUSPICIOUS OCCURRENCE,100248534,1700 Block of TURK ST,PARK,NONE,00:01,-122.437966793025,37.7796439910771,2008-01-01 00:01:00,20,060750158021001
66661,NON-CRIMINAL,06/29/2008,Sunday,"AIDED CASE, MENTAL DISTURBED",80678332,SLOAT BL / 19TH AV,TARAVAL,PSYCHOPATHIC CASE,02:36,-122.475102006298,37.734623708357,2008-06-29 02:36:00,21,060750309006009
70661,MISSING PERSON,10/08/2008,Wednesday,MISSING JUVENILE,81076426,100 Block of EXCELSIOR AV,INGLESIDE,LOCATED,23:48,-122.432532615674,37.7256773765532,2008-10-08 23:48:00,22,060750260011005
54003,NON-CRIMINAL,05/23/2008,Friday,LOST PROPERTY,86040539,1500 Block of POWELL ST,CENTRAL,NONE,23:00,-122.410533602237,37.7989433621167,2008-05-23 23:00:00,23,060750107002001
113598,LARCENY/THEFT,09/05/2008,Friday,GRAND THEFT OF PROPERTY,86064448,3100 Block of 16TH ST,MISSION,NONE,22:00,-122.423105799335,37.7648097836165,2008-09-05 22:00:00,24,060750202003006
113128,ROBBERY,09/04/2008,Thursday,ROBBERY OF A BANK WITH A DANGEROUS WEAPON,80937053,2700 Block of VANNESS AV,NORTHERN,NONE,17:30,-122.424412504538,37.8008731423106,2008-09-04 17:30:00,25,060750102002008
114095,VANDALISM,09/06/2008,Saturday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",80947397,0 Block of BROOKDALE AV,INGLESIDE,NONE,23:45,-122.41911452004801,37.71191132355089,2008-09-06 23:45:00,26,060750605022001
71389,WARRANTS,10/10/2008,Friday,WARRANT ARREST,81084554,2300 Block of TAYLOR ST,CENTRAL,"ARREST, BOOKED",21:07,-122.414917383629,37.8039766301652,2008-10-10 21:07:00,27,060750101002017
83123,SUSPICIOUS OCC,11/09/2008,Sunday,SUSPICIOUS OCCURRENCE,81199664,600 Block of LAKEVIEW AV,TARAVAL,NONE,14:30,-122.457926275208,37.7183402633164,2008-11-09 14:30:00,28,060750312021004
90916,VEHICLE THEFT,11/29/2008,Saturday,STOLEN AND RECOVERED VEHICLE,81282372,MARIPOSA ST / ALABAMA ST,MISSION,NONE,12:00,-122.41217394626499,37.7629167766586,2008-11-29 12:00:00,29,060750228011003
55058,ASSAULT,05/26/2008,Monday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,80552770,100 Block of DWIGHT ST,BAYVIEW,"ARREST, BOOKED",19:44,-122.403146648649,37.723650701294,2008-05-26 19:44:00,30,060750258001004
132469,LOITERING,08/23/2008,Saturday,LOITERING,80880565,HYDE ST / ELLIS ST,TENDERLOIN,"ARREST, CITED",23:00,-122.41607528505101,37.784449661279105,2008-08-23 23:00:00,31,060750122012001
24664,OTHER OFFENSES,03/06/2008,Thursday,RESISTING ARREST,80241008,PAGE ST / SHRADER ST,PARK,"ARREST, BOOKED",14:45,-122.45205590938299,37.770311544715,2008-03-06 14:45:00,32,060750166003002
17617,LARCENY/THEFT,02/17/2008,Sunday,GRAND THEFT SHOPLIFTING,80170758,200 Block of STOCKTON ST,CENTRAL,"ARREST, BOOKED",13:30,-122.406552041902,37.7875796351429,2008-02-17 13:30:00,33,060750117002020
29562,LARCENY/THEFT,03/18/2008,Tuesday,GRAND THEFT FROM A BUILDING,80289092,2200 Block of CHESTNUT ST,NORTHERN,NONE,16:17,-122.440306849951,37.800335899660894,2008-03-18 16:17:00,34,060750126011011
117952,LARCENY/THEFT,09/17/2008,Wednesday,GRAND THEFT FROM A BUILDING,81006439,600 Block of ILLINOIS ST,BAYVIEW,NONE,08:00,-122.387864666756,37.7633523130145,2008-09-17 08:00:00,35,060750226001004
121626,VANDALISM,09/26/2008,Friday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",81025332,3500 Block of CALIFORNIA ST,RICHMOND,NONE,16:15,-122.452872126979,37.7865925223091,2008-09-26 16:15:00,36,060750133003004
90197,WARRANTS,11/26/2008,Wednesday,ENROUTE TO OUTSIDE JURISDICTION,81268372,MISSION ST / 18TH ST,MISSION,"ARREST, BOOKED",20:36,-122.419360352761,37.7618358012376,2008-11-26 20:36:00,37,060750208001006
68718,LARCENY/THEFT,10/04/2008,Saturday,GRAND THEFT OF PROPERTY,86071211,FULTON ST / LARKIN ST,TENDERLOIN,NONE,15:30,-122.416769999704,37.7795845776674,2008-10-04 15:30:00,38,060750124022009
24895,PROSTITUTION,03/07/2008,Friday,SOLICITS TO VISIT HOUSE OF PROSTITUTION,80243082,PINE ST / LARKIN ST,CENTRAL,"ARREST, CITED",02:30,-122.418844748098,37.7898297669592,2008-03-07 02:30:00,39,060750111002004
99215,ASSAULT,12/22/2008,Monday,BATTERY,81359608,UNION ST / STOCKTON ST,CENTRAL,NONE,04:10,-122.40919390461599,37.800443875105294,2008-12-22 04:10:00,40,060750106003011
105547,OTHER OFFENSES,07/09/2008,Wednesday,VIOLATION OF RESTRAINING ORDER,80718154,600 Block of FRANCISCO ST,CENTRAL,NONE,16:35,-122.415746508384,37.8044269385486,2008-07-09 16:35:00,41,060750101002007
93936,ASSAULT,12/07/2008,Sunday,AGGRAVATED ASSAULT WITH BODILY FORCE,81305645,TAYLOR ST / ELLIS ST,TENDERLOIN,"ARREST, BOOKED",01:45,-122.411141948101,37.7850736197499,2008-12-07 01:45:00,42,060750125021000
71876,VEHICLE THEFT,10/11/2008,Saturday,STOLEN AUTOMOBILE,81089087,1500 Block of HARRISON ST,SOUTHERN,NONE,23:15,-122.41251879331399,37.7706492791775,2008-10-11 23:15:00,43,060750177002046
18067,WARRANTS,02/18/2008,Monday,WARRANT ARREST,80174625,100 Block of JONES ST,TENDERLOIN,"ARREST, BOOKED",17:14,-122.41226060649099,37.7824606480428,2008-02-18 17:14:00,44,060750125011001
110711,DISORDERLY CONDUCT,07/25/2008,Friday,"DISTURBING THE PEACE, SWEARING",80781151,1100 Block of VALLEJO ST,CENTRAL,NONE,09:19,-122.41620053074699,37.7976814415089,2008-07-25 09:19:00,45,060750108001002
102637,LARCENY/THEFT,07/01/2008,Tuesday,PETTY THEFT FROM LOCKED AUTO,80687571,800 Block of BRYANT ST,SOUTHERN,NONE,14:30,-122.403742962696,37.7752316978114,2008-07-01 14:30:00,46,060750180002006
74357,NON-CRIMINAL,10/17/2008,Friday,LOST PROPERTY,81179951,11TH ST / FOLSOM ST,SOUTHERN,NONE,23:45,-122.41402726268998,37.7718636177154,2008-10-17 23:45:00,47,060750178022012
59150,FORGERY/COUNTERFEITING,06/06/2008,Friday,"COUNTERFEITING, COINS OR NOTES",90174530,1600 Block of FILBERT ST,NORTHERN,NONE,18:00,-122.42730716302201,37.7991978910234,2008-06-06 18:00:00,48,060750129021001
71445,ARSON,10/10/2008,Friday,ARSON OF AN INHABITED DWELLING,81085320,2800 Block of BAKER ST,NORTHERN,"ARREST, BOOKED",23:15,-122.445502827227,37.7969724364342,2008-10-10 23:15:00,49,060750128003004
78823,LARCENY/THEFT,10/29/2008,Wednesday,GRAND THEFT FROM LOCKED AUTO,81162166,500 Block of CHESTNUT ST,CENTRAL,NONE,10:36,-122.412379919226,37.8038990645941,2008-10-29 10:36:00,50,060750101002010
101199,OTHER OFFENSES,12/28/2008,Sunday,PROBATION VIOLATION,81378874,0 Block of POWELL ST,TENDERLOIN,"ARREST, BOOKED",16:45,-122.407689460033,37.784756278763794,2008-12-28 16:45:00,51,060750117002029
44979,SUSPICIOUS OCC,04/29/2008,Tuesday,SUSPICIOUS OCCURRENCE,80459869,1000 Block of INGERSON AV,BAYVIEW,NONE,12:00,-122.393585159513,37.719321558248204,2008-04-29 12:00:00,52,060750234001029
35358,NON-CRIMINAL,04/03/2008,Thursday,LOST PROPERTY,80362949,MARKET ST / 8TH ST,TENDERLOIN,NONE,14:00,-122.414743835382,37.778719262789004,2008-04-03 14:00:00,53,060750124021006
64997,DRUG/NARCOTIC,06/24/2008,Tuesday,TRANSPORTATION OF METH-AMPHETAMINE,80660107,400 Block of GATES ST,INGLESIDE,"ARREST, BOOKED",13:32,-122.41419231463499,37.7376753131642,2008-06-24 13:32:00,54,060750254021005
96263,LARCENY/THEFT,12/13/2008,Saturday,GRAND THEFT FROM LOCKED AUTO,81329504,LISBON ST / AVALON AV,INGLESIDE,NONE,16:00,-122.430079307472,37.726664785814705,2008-12-13 16:00:00,55,060750260021004
88205,ASSAULT,11/21/2008,Friday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,81248352,500 Block of SHIELDS ST,TARAVAL,"ARREST, BOOKED",19:48,-122.46728289513901,37.7177961085174,2008-11-21 19:48:00,56,060750313021003
92590,MISSING PERSON,12/03/2008,Wednesday,MISSING JUVENILE,81292321,1800 Block of VICENTE ST,TARAVAL,NONE,18:15,-122.486155254553,37.738818362902606,2008-12-03 18:15:00,57,060750330003006
27977,NON-CRIMINAL,03/14/2008,Friday,LOST PROPERTY,80481179,200 Block of BATTERY ST,CENTRAL,NONE,17:00,-122.400161936682,37.7939717555051,2008-03-14 17:00:00,58,060750117001003
73619,NON-CRIMINAL,10/16/2008,Thursday,FOUND PROPERTY,81105150,700 Block of VALLEJO ST,CENTRAL,NONE,07:00,-122.40963557251601,37.7985044619976,2008-10-16 07:00:00,59,060750107002001
6561,ASSAULT,01/18/2008,Friday,INFLICT INJURY ON COHABITEE,80061674,2600 Block of 24TH ST,MISSION,"ARREST, BOOKED",02:30,-122.405524522108,37.7530194562935,2008-01-18 02:30:00,60,060750229032004
86488,VANDALISM,11/17/2008,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",81235525,3600 Block of RIVERA ST,TARAVAL,NONE,16:00,-122.505217838482,37.7453696788967,2008-11-17 16:00:00,61,060750354001011
10148,ASSAULT,01/28/2008,Monday,BATTERY,80095758,600 Block of VANNESS AV,NORTHERN,NONE,07:31,-122.42048440053499,37.781031641986395,2008-01-28 07:31:00,62,060750160001011
47895,ASSAULT,05/06/2008,Tuesday,BATTERY,80478518,0 Block of LOCKSLEY AV,PARK,DISTRICT ATTORNEY REFUSES TO PROSECUTE,22:00,-122.46292984775299,37.759617499718,2008-05-06 22:00:00,63,060750301021008
135119,ASSAULT,08/28/2008,Thursday,BATTERY,80909927,400 Block of GRAFTON AV,TARAVAL,NONE,09:40,-122.45761687272801,37.7200611793105,2008-08-28 09:40:00,64,060750312011010
84621,DRUG/NARCOTIC,11/13/2008,Thursday,POSSESSION OF NARCOTICS PARAPHERNALIA,81213662,0 Block of GLADSTONE DR,INGLESIDE,"ARREST, CITED",05:03,-122.420238645748,37.7311908965467,2008-11-13 05:03:00,65,060750256001001
42937,OTHER OFFENSES,04/23/2008,Wednesday,TRAFFIC VIOLATION,80425882,300 Block of WALLER ST,NORTHERN,"ARREST, CITED",19:54,-122.42977463555201,37.7712017586781,2008-04-23 19:54:00,66,060750168012000
