,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
126962,LARCENY/THEFT,09/20/2013,Friday,PETTY THEFT FROM A BUILDING,130794165,1700 Block of TURK ST,PARK,COMPLAINANT REFUSES TO PROSECUTE,12:00,-122.43839368132099,37.7797362594682,2013-09-20 12:00:00,0,060750158012019
30289,DRUG/NARCOTIC,04/27/2013,Saturday,POSSESSION OF MARIJUANA,130344328,1000 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",12:34,-122.41155053150699,37.781288652446705,2013-04-27 12:34:00,1,060750176012000
79514,DRUNKENNESS,07/25/2013,Thursday,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,130611741,POWELL ST / MARKET ST,SOUTHERN,NONE,09:04,-122.40754585593099,37.784401179486,2013-07-25 09:04:00,2,060750176011002
99546,LARCENY/THEFT,10/10/2013,Thursday,PETTY THEFT SHOPLIFTING,130858062,200 Block of SUTTER ST,CENTRAL,"ARREST, CITED",14:43,-122.40432130529,37.7898038982479,2013-10-10 14:43:00,3,060750117002006
49402,ASSAULT,06/06/2013,Thursday,BATTERY,130466881,2000 Block of MARKET ST,MISSION,NONE,08:30,-122.42689311401199,37.7691618401946,2013-06-06 08:30:00,4,060750202001015
29213,NON-CRIMINAL,04/17/2013,Wednesday,"AIDED CASE, INJURED PERSON",130331319,LEAVENWORTH ST / TURK ST,TENDERLOIN,NONE,07:00,-122.414056291891,37.7827931071006,2013-04-17 07:00:00,5,060750124012002
18254,WARRANTS,03/12/2013,Tuesday,WARRANT ARREST,130206110,6TH ST / MINNA ST,SOUTHERN,"ARREST, BOOKED",05:35,-122.408162953857,37.780534538527796,2013-03-12 05:35:00,6,060750176012003
80910,VEHICLE THEFT,08/24/2013,Saturday,STOLEN AUTOMOBILE,130707992,3400 Block of CABRILLO ST,RICHMOND,NONE,20:30,-122.49543578153799,37.7738934284808,2013-08-24 20:30:00,7,060750478022005
23496,WARRANTS,03/31/2013,Sunday,WARRANT ARREST,130265746,3RD ST / LASALLE AV,BAYVIEW,"ARREST, BOOKED",23:39,-122.389865610332,37.73716994462029,2013-03-31 23:39:00,8,060750612002012
100043,FRAUD,10/11/2013,Friday,"CREDIT CARD, THEFT BY USE OF",130861162,3000 Block of 23RD ST,MISSION,NONE,00:01,-122.412070203212,37.7542626910623,2013-10-11 00:01:00,9,060750228031007
27837,FRAUD,04/12/2013,Friday,"CREDIT CARD, THEFT BY USE OF",130315006,800 Block of BRYANT ST,SOUTHERN,NONE,23:00,-122.403742962696,37.7752316978114,2013-04-12 23:00:00,10,060750180002006
6815,SUSPICIOUS OCC,01/28/2013,Monday,SUSPICIOUS OCCURRENCE,130079393,2000 Block of REVERE AV,BAYVIEW,PROSECUTED BY OUTSIDE AGENCY,15:15,-122.398853483057,37.7366411244871,2013-01-28 15:15:00,11,060750230011030
39202,OTHER OFFENSES,05/07/2013,Tuesday,LOST/STOLEN LICENSE PLATE,130378872,0 Block of PUTNAM ST,INGLESIDE,NONE,22:00,-122.410919455075,37.7381819298769,2013-05-07 22:00:00,12,060750254023001
69609,ROBBERY,08/08/2013,Thursday,"ROBBERY ON THE STREET, STRONGARM",130653389,GEARY ST / LEAVENWORTH ST,CENTRAL,NONE,00:20,-122.414809966357,37.7865194111614,2013-08-08 00:20:00,13,060750122011003
63645,LARCENY/THEFT,06/03/2013,Monday,PETTY THEFT OF PROPERTY,136126441,200 Block of 13TH ST,MISSION,NONE,01:51,-122.416755532165,37.7716975465666,2013-06-03 01:51:00,14,060750177002008
40320,MISSING PERSON,05/04/2013,Saturday,MISSING ADULT,130373242,500 Block of CALIFORNIA ST,CENTRAL,LOCATED,19:00,-122.402794027232,37.7928819034396,2013-05-04 19:00:00,15,060750117001006
60717,VANDALISM,05/13/2013,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",130392612,JONES ST / TURK ST,TENDERLOIN,"ARREST, BOOKED",12:15,-122.41241426358101,37.7830037964534,2013-05-13 12:15:00,16,060750125022001
109377,LARCENY/THEFT,11/06/2013,Wednesday,PETTY THEFT FROM UNLOCKED AUTO,130947386,0 Block of BEMIS ST,INGLESIDE,NONE,20:00,-122.42963326060101,37.7376923183645,2013-11-06 20:00:00,17,060750218003000
