,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
103327,WARRANTS,07/03/2008,Thursday,WARRANT ARREST,80695223,3200 Block of 26TH ST,MISSION,"ARREST, BOOKED",12:30,-122.415193679098,37.7491846952718,2008-07-03 12:30:00,0,060750229013004
1832,MISSING PERSON,01/05/2008,Saturday,MISSING ADULT,80019441,0 Block of BIRD ST,MISSION,NONE,16:45,-122.42245781763799,37.762370813888005,2008-01-05 16:45:00,1,060750207001000
57114,BURGLARY,06/01/2008,Sunday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",80613479,700 Block of 14TH ST,NORTHERN,NONE,06:00,-122.429874476061,37.767667398110795,2008-06-01 06:00:00,2,060750169001006
69893,NON-CRIMINAL,10/07/2008,Tuesday,LOST PROPERTY,81069619,BATTERY ST / WASHINGTON ST,CENTRAL,NONE,11:30,-122.400488130754,37.7958763223097,2008-10-07 11:30:00,3,060750611001011
128888,DRUG/NARCOTIC,08/10/2008,Sunday,POSSESSION OF MARIJUANA,80841040,2000 Block of MARKET ST,MISSION,"ARREST, BOOKED",14:22,-122.42689311401199,37.7691618401946,2008-08-10 14:22:00,4,060750202001015
37858,WEAPON LAWS,04/10/2008,Thursday,POSS OF LOADED FIREARM,80373065,2800 Block of FOLSOM ST,MISSION,"ARREST, BOOKED",06:30,-122.413799847416,37.75102181952521,2008-04-10 06:30:00,5,060750229012003
56815,WARRANTS,05/31/2008,Saturday,WARRANT ARREST,80571479,300 Block of EDDY ST,TENDERLOIN,"ARREST, BOOKED",14:16,-122.412601261914,37.783897637403996,2008-05-31 14:16:00,6,060750125022001
45463,OTHER OFFENSES,04/30/2008,Wednesday,TRAFFIC VIOLATION,80453742,FOLSOM ST / 18TH ST,MISSION,"ARREST, CITED",18:36,-122.415000536786,37.7620990020681,2008-04-30 18:36:00,7,060750228011006
8424,LARCENY/THEFT,01/22/2008,Tuesday,GRAND THEFT FROM LOCKED AUTO,86006581,100 Block of TARAVAL ST,TARAVAL,NONE,22:00,-122.467486093838,37.743467252810895,2008-01-22 22:00:00,8,060750304002011
16847,NON-CRIMINAL,02/15/2008,Friday,LOST PROPERTY,80721486,1300 Block of 9TH AV,TARAVAL,NONE,13:00,-122.466319218959,37.763564321509996,2008-02-15 13:00:00,9,060750302022002
103756,NON-CRIMINAL,07/04/2008,Friday,LOST PROPERTY,86049064,400 Block of POWELL ST,CENTRAL,NONE,17:00,-122.40846087087499,37.7887732760233,2008-07-04 17:00:00,10,060750117002010
95080,FRAUD,12/10/2008,Wednesday,FRAUDULENT CREDIT APPLICATION,81320740,600 Block of CASTRO ST,MISSION,NONE,09:00,-122.434942376439,37.7587713931769,2008-12-10 09:00:00,11,060750205002005
127345,DRUG/NARCOTIC,08/05/2008,Tuesday,SALE OF BASE/ROCK COCAINE,80824905,100 Block of FULTON ST,TENDERLOIN,"ARREST, BOOKED",21:00,-122.415971330581,37.779716951377104,2008-08-05 21:00:00,12,060750124021002
82473,VEHICLE THEFT,11/07/2008,Friday,STOLEN MOTORCYCLE,81199294,18TH ST / MISSOURI ST,BAYVIEW,NONE,19:30,-122.396529108098,37.7625789619554,2008-11-07 19:30:00,13,060750227022005
46724,LARCENY/THEFT,05/03/2008,Saturday,GRAND THEFT FROM LOCKED AUTO,80465208,NORTHPOINT ST / GRANT AV,CENTRAL,NONE,18:30,-122.408899279016,37.8071620563288,2008-05-03 18:30:00,14,060750101001017
85897,LARCENY/THEFT,11/15/2008,Saturday,GRAND THEFT FROM LOCKED AUTO,86084474,MISSION ST / BEALE ST,SOUTHERN,NONE,23:55,-122.395815475491,37.7911527166535,2008-11-15 23:55:00,15,060750615001012
80609,OTHER OFFENSES,11/02/2008,Sunday,PROBATION VIOLATION,81174230,JESSIE ST / 6TH ST,SOUTHERN,"ARREST, BOOKED",17:07,-122.40924767554701,37.7813987340892,2008-11-02 17:07:00,16,060750176012002
57308,MISSING PERSON,06/01/2008,Sunday,FOUND PERSON,80575073,MARKET ST / JONES ST,SOUTHERN,PSYCHOPATHIC CASE,16:07,-122.411979487494,37.7809039696758,2008-06-01 16:07:00,17,060750176012000
100738,FORGERY/COUNTERFEITING,12/27/2008,Saturday,"CHECKS, FORGERY (FELONY)",90134681,0 Block of KEARNY ST,CENTRAL,NONE,12:00,-122.40349542398899,37.7877417525712,2008-12-27 12:00:00,18,060750117002022
92796,OTHER OFFENSES,12/04/2008,Thursday,TRAFFIC VIOLATION,81294264,DOLORES ST / 20TH ST,MISSION,"ARREST, CITED",10:21,-122.42576824687299,37.7582261992584,2008-12-04 10:21:00,19,060750206002000
85199,DRUG/NARCOTIC,11/14/2008,Friday,POSSESSION OF HEROIN FOR SALES,81219585,200 Block of LEAVENWORTH ST,TENDERLOIN,"ARREST, BOOKED",12:55,-122.413925199402,37.7828382993428,2008-11-14 12:55:00,20,060750125022001
32972,LARCENY/THEFT,03/27/2008,Thursday,PETTY THEFT FROM LOCKED AUTO,80336916,SANTAROSA AV / MISSION ST,INGLESIDE,NONE,20:00,-122.433984625143,37.7257629202499,2008-03-27 20:00:00,21,060750255004002
99362,ASSAULT,12/22/2008,Monday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,90017758,LARKIN ST / FULTON ST,TENDERLOIN,NONE,13:45,-122.416769999704,37.7795845776674,2008-12-22 13:45:00,22,060750124022009
31236,DRUG/NARCOTIC,03/23/2008,Sunday,POSSESSION OF MARIJUANA FOR SALES,80305604,1300 Block of LA PLAYA ST,TARAVAL,NONE,07:00,-122.50912203735099,37.7606414576993,2008-03-23 07:00:00,23,060750352022005
19776,DRUG/NARCOTIC,02/23/2008,Saturday,POSSESSION OF NARCOTICS PARAPHERNALIA,80192508,6200 Block of 3RD ST,BAYVIEW,"ARREST, BOOKED",10:18,-122.39568006566499,37.7224049994211,2008-02-23 10:18:00,24,060750233001020
51774,FRAUD,05/17/2008,Saturday,DEFRAUDING AN INNKEEPER,80518540,2500 Block of SUTTER ST,RICHMOND,NONE,20:45,-122.442435868552,37.784888147531206,2008-05-17 20:45:00,25,060750155003003
35059,LARCENY/THEFT,04/02/2008,Wednesday,PETTY THEFT OF PROPERTY,80350706,9TH AV / IRVING ST,TARAVAL,UNFOUNDED,14:30,-122.466309668238,37.7640368477305,2008-04-02 14:30:00,26,060750302022001
109700,DRUG/NARCOTIC,07/21/2008,Monday,POSSESSION OF BASE/ROCK COCAINE FOR SALE,80767026,400 Block of JONES ST,TENDERLOIN,"ARREST, BOOKED",18:00,-122.412743935922,37.7848783360708,2008-07-21 18:00:00,27,060750123011005
134859,OTHER OFFENSES,08/27/2008,Wednesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",80906882,MCALLISTER ST / LEAVENWORTH ST,TENDERLOIN,"ARREST, CITED",18:00,-122.41367937688801,37.7809258336852,2008-08-27 18:00:00,28,060750124021003
63431,FRAUD,06/20/2008,Friday,FRAUDULENT USE OF AUTOMATED TELLER CARD,80691550,700 Block of DUNCAN ST,INGLESIDE,NONE,00:01,-122.437713278937,37.7455567152271,2008-06-20 00:01:00,29,060750216001003
74634,LARCENY/THEFT,10/18/2008,Saturday,GRAND THEFT PICKPOCKET,81117406,500 Block of JOHNFKENNEDY DR,RICHMOND,NONE,17:00,-122.465838183623,37.7724965522266,2008-10-18 17:00:00,30,060759803001041
103811,NON-CRIMINAL,07/04/2008,Friday,"AIDED CASE, INJURED PERSON",80700098,DRUMM ST / CALIFORNIA ST,CENTRAL,NONE,19:05,-122.396305356237,37.7932572003309,2008-07-04 19:05:00,31,060750117001016
120872,DRUG/NARCOTIC,09/24/2008,Wednesday,SALE OF BASE/ROCK COCAINE,81017022,HYDE ST / OFARRELL ST,TENDERLOIN,NONE,17:45,-122.416261836834,37.78537508463761,2008-09-24 17:45:00,32,060750122012001
49940,NON-CRIMINAL,05/12/2008,Monday,"AIDED CASE, MENTAL DISTURBED",80498033,1300 Block of CALIFORNIA ST,CENTRAL,PSYCHOPATHIC CASE,16:30,-122.41712067260201,37.791046761464706,2008-05-12 16:30:00,33,060750111002000
60943,LARCENY/THEFT,06/12/2008,Thursday,GRAND THEFT FROM PERSON,90394164,800 Block of BRYANT ST,SOUTHERN,NONE,00:01,-122.403742962696,37.7752316978114,2008-06-12 00:01:00,34,060750180002006
9510,FORGERY/COUNTERFEITING,01/26/2008,Saturday,"CHECKS, FORGERY (FELONY)",80089682,1100 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",02:05,-122.412499579078,37.78044303485579,2008-01-26 02:05:00,35,060750176013001
60097,DRUG/NARCOTIC,06/09/2008,Monday,POSSESSION OF NARCOTICS PARAPHERNALIA,80604070,2200 Block of MARKET ST,MISSION,"ARREST, BOOKED",14:20,-122.43153432548999,37.7655018543752,2008-06-09 14:20:00,36,060750203003005
56332,OTHER OFFENSES,05/30/2008,Friday,TRAFFIC VIOLATION,80566254,YERBABUENA AV / PLYMOUTH AV,INGLESIDE,"ARREST, CITED",09:48,-122.45861421471399,37.732542059811294,2008-05-30 09:48:00,37,060750310001006
