,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
34799,OTHER OFFENSES,04/29/2011,Friday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",110346946,NEWHALL ST / EVANS AV,BAYVIEW,"ARREST, CITED",10:10,-122.38655575027,37.741950423835796,2011-04-29 10:10:00,0,060750612001000
12283,SUSPICIOUS OCC,02/12/2011,Saturday,SUSPICIOUS OCCURRENCE,110131236,800 Block of MARKET ST,SOUTHERN,NONE,18:03,-122.40754980890699,37.7844451473035,2011-02-12 18:03:00,1,060750176011002
56327,LARCENY/THEFT,07/05/2011,Tuesday,PETTY THEFT FROM A BUILDING,110541497,600 Block of GEARY ST,CENTRAL,NONE,22:30,-122.41435861999399,37.786540619372,2011-07-05 22:30:00,2,060750123021001
37844,NON-CRIMINAL,05/08/2011,Sunday,LOST PROPERTY,110375014,200 Block of GEARY ST,CENTRAL,NONE,08:00,-122.40744938556801,37.787569862282794,2011-05-08 08:00:00,3,060750117002026
36546,NON-CRIMINAL,04/29/2011,Friday,FOUND PROPERTY,110348378,2000 Block of MISSION ST,MISSION,NONE,16:45,-122.419587262894,37.7646117104526,2011-04-29 16:45:00,4,060750201004001
107594,VANDALISM,12/13/2011,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",110998064,100 Block of KING ST,SOUTHERN,NONE,19:00,-122.39127022037901,37.778721993508206,2011-12-13 19:00:00,5,060750607003001
64059,VANDALISM,07/29/2011,Friday,"MALICIOUS MISCHIEF, VANDALISM",110608100,400 Block of OFARRELL ST,TENDERLOIN,NONE,19:30,-122.41206439016199,37.7858692089144,2011-07-29 19:30:00,6,060750123011005
84265,NON-CRIMINAL,10/02/2011,Sunday,FIRE REPORT,110795199,900 Block of SANCHEZ ST,MISSION,NONE,16:47,-122.42977650982701,37.7542716795465,2011-10-02 16:47:00,7,060750211001009
17114,VANDALISM,03/01/2011,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",116027756,500 Block of CHENERY ST,INGLESIDE,NONE,17:00,-122.431745757587,37.7345225276843,2011-03-01 17:00:00,8,060750218004007
10345,LARCENY/THEFT,02/03/2011,Thursday,GRAND THEFT FROM LOCKED AUTO,116017939,DEHARO ST / 16TH ST,BAYVIEW,NONE,18:00,-122.401723696512,37.766132173143504,2011-02-03 18:00:00,9,060750607002016
77293,LARCENY/THEFT,09/11/2011,Sunday,GRAND THEFT FROM PERSON,110729643,1300 Block of GRANT AV,CENTRAL,NONE,00:01,-122.40732109059601,37.799114620339296,2011-09-11 00:01:00,10,060750106003007
79148,NON-CRIMINAL,08/01/2011,Monday,LOST PROPERTY,110749180,MARKET ST / 7TH ST,SOUTHERN,NONE,12:00,-122.41251534135598,37.78047774805079,2011-08-01 12:00:00,11,060750176013000
62557,LARCENY/THEFT,07/24/2011,Sunday,GRAND THEFT FROM LOCKED AUTO,116093810,2ND ST / BRANNAN ST,SOUTHERN,NONE,19:30,-122.39208230532101,37.78184577225729,2011-07-24 19:30:00,12,060750615005006
62615,DRUG/NARCOTIC,07/24/2011,Sunday,POSSESSION OF MARIJUANA,110592105,1400 Block of 18TH ST,BAYVIEW,"ARREST, CITED",18:00,-122.39684669725,37.7626704776709,2011-07-24 18:00:00,13,060750227021006
42910,NON-CRIMINAL,05/23/2011,Monday,FOUND PROPERTY,110415911,1300 Block of WEBSTER ST,NORTHERN,NONE,10:53,-122.430908286149,37.78289330391821,2011-05-23 10:53:00,14,060750159001012
5959,MISSING PERSON,01/14/2011,Friday,FOUND PERSON,110043562,400 Block of 28TH AV,RICHMOND,LOCATED,14:00,-122.488100028733,37.7814978433029,2011-01-14 14:00:00,15,060750427002004
7587,VANDALISM,01/25/2011,Tuesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",110081700,700 Block of SHOTWELL ST,MISSION,NONE,20:30,-122.415669050383,37.7572056673001,2011-01-25 20:30:00,16,060750228031003
9617,OTHER OFFENSES,02/03/2011,Thursday,FALSE EVIDENCE OF VEHICLE REGISTRATION,110104738,INGALLS ST / LASALLE AV,BAYVIEW,"ARREST, CITED",18:28,-122.38144246566002,37.73058305167179,2011-02-03 18:28:00,17,060750231022004
92596,LARCENY/THEFT,10/27/2011,Thursday,GRAND THEFT OF PROPERTY,116136658,1600 Block of NORTHPOINT ST,NORTHERN,NONE,20:00,-122.43507637607401,37.8038006444321,2011-10-27 20:00:00,18,060750126022012
56282,BURGLARY,07/05/2011,Tuesday,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",110540386,2600 Block of BAY SHORE BL,BAYVIEW,NONE,06:56,-122.405011333637,37.7087494403655,2011-07-05 06:56:00,19,060750610002024
36689,ASSAULT,05/01/2011,Sunday,THREATS AGAINST LIFE,110359080,2700 Block of MISSION ST,MISSION,NONE,19:00,-122.41840835500601,37.7522656112783,2011-05-01 19:00:00,20,060750209001002
16891,LARCENY/THEFT,03/01/2011,Tuesday,PETTY THEFT WITH PRIOR,110175648,2400 Block of MISSION ST,MISSION,"ARREST, CITED",10:10,-122.41886365727,37.7570547548979,2011-03-01 10:10:00,21,060750208004001
94888,WARRANTS,11/04/2011,Friday,WARRANT ARREST,110892535,0 Block of TURK ST,TENDERLOIN,NONE,18:02,-122.409717194494,37.7832905430474,2011-11-04 18:02:00,22,060750125011000
85635,OTHER OFFENSES,10/06/2011,Thursday,PAROLE VIOLATION,110806821,100 Block of HYDE ST,TENDERLOIN,"ARREST, BOOKED",17:23,-122.415552708706,37.781662982547296,2011-10-06 17:23:00,23,060750124011002
117569,RECOVERED VEHICLE,12/30/2011,Friday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,111043280,800 Block of POST ST,CENTRAL,NONE,23:45,-122.415991696283,37.7872933921914,2011-12-30 23:45:00,24,060750122011000
8908,OTHER OFFENSES,02/01/2011,Tuesday,PROBATION VIOLATION,110097650,1000 Block of CONNECTICUT ST,BAYVIEW,NONE,13:35,-122.397170538563,37.753534809175704,2011-02-01 13:35:00,25,060750614001018
48224,LARCENY/THEFT,05/28/2011,Saturday,GRAND THEFT FROM LOCKED AUTO,116072278,SAN JOSE AV / 30TH ST,INGLESIDE,NONE,18:30,-122.42328681099801,37.742296068157295,2011-05-28 18:30:00,26,060750215003005
46402,DRUG/NARCOTIC,06/01/2011,Wednesday,POSSESSION OF BASE/ROCK COCAINE FOR SALE,110444330,800 Block of BRYANT ST,SOUTHERN,"ARREST, BOOKED",21:59,-122.403742962696,37.7752316978114,2011-06-01 21:59:00,27,060750180002006
14797,ASSAULT,02/22/2011,Tuesday,THREATS AGAINST LIFE,110156080,200 Block of 6TH ST,SOUTHERN,"ARREST, BOOKED",10:10,-122.406536533864,37.779287913546796,2011-02-22 10:10:00,28,060750178021001
28768,OTHER OFFENSES,04/08/2011,Friday,PROBATION VIOLATION,110286524,GRAFTON AV / LEE AV,TARAVAL,"ARREST, BOOKED",14:09,-122.454093465396,37.7200387986737,2011-04-08 14:09:00,29,060750312011006
67317,NON-CRIMINAL,08/12/2011,Friday,"DEATH REPORT, CAUSE UNKNOWN",110645196,100 Block of ELLIS ST,TENDERLOIN,NONE,07:00,-122.409090707805,37.7853693978155,2011-08-12 07:00:00,30,060750123011002
102752,FRAUD,11/28/2011,Monday,"CREDIT CARD, THEFT BY USE OF",110959323,GEARY BL / 25TH AV,RICHMOND,NONE,08:00,-122.484731728932,37.780091707804,2011-11-28 08:00:00,31,060750477011004
6352,ROBBERY,01/23/2011,Sunday,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,110069405,PALOU AV / SILVER AV,BAYVIEW,NONE,02:19,-122.39651672691299,37.737156471333705,2011-01-23 02:19:00,32,060750230012000
82013,NON-CRIMINAL,09/23/2011,Friday,LOST PROPERTY,110768011,800 Block of BRYANT ST,SOUTHERN,NONE,11:00,-122.403742962696,37.7752316978114,2011-09-23 11:00:00,33,060750180002006
58451,LARCENY/THEFT,07/12/2011,Tuesday,GRAND THEFT OF PROPERTY,110560027,600 Block of POST ST,CENTRAL,NONE,11:30,-122.41183599340201,37.7878887797644,2011-07-12 11:30:00,34,060750121001004
63213,ROBBERY,07/27/2011,Wednesday,"ROBBERY, BODILY FORCE",110601922,SCOTT ST / VALLEJO ST,NORTHERN,NONE,23:00,-122.440045640427,37.7945976041942,2011-07-27 23:00:00,35,060750132003001
22897,LARCENY/THEFT,03/18/2011,Friday,PETTY THEFT FROM LOCKED AUTO,110227227,KIRKHAM ST / 34TH AV,TARAVAL,NONE,22:00,-122.49293560449101,37.759120337777,2011-03-18 22:00:00,36,060750327004005
64892,LARCENY/THEFT,08/03/2011,Wednesday,PETTY THEFT OF PROPERTY,110620461,700 Block of HOWARD ST,SOUTHERN,NONE,16:25,-122.401644581024,37.7841509241481,2011-08-03 16:25:00,37,060750615001040
