,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
61750,NON-CRIMINAL,06/20/2007,Wednesday,"AIDED CASE, MENTAL DISTURBED",70620393,1600 Block of 35TH AV,TARAVAL,NONE,00:01,-122.49391256682101,37.7556840969414,2007-06-20 00:01:00,0,060750327006005
77287,LARCENY/THEFT,08/01/2007,Wednesday,PETTY THEFT FROM A BUILDING,90947086,1600 Block of THE EMBARCADERONORTH ST,CENTRAL,NONE,00:01,-122.404864532748,37.806416458209,2007-08-01 00:01:00,1,060750101001001
82378,OTHER OFFENSES,08/15/2007,Wednesday,PROBATION VIOLATION,70827254,600 Block of MINNA ST,SOUTHERN,"ARREST, BOOKED",00:11,-122.41114706214199,37.778147805598,2007-08-15 00:11:00,2,060750176013003
21045,LARCENY/THEFT,02/27/2007,Tuesday,PETTY THEFT FROM LOCKED AUTO,70210057,BRODERICK ST / WASHINGTON ST,RICHMOND,NONE,15:30,-122.442656809369,37.790538615904296,2007-02-27 15:30:00,3,060750134003002
65537,ASSAULT,06/30/2007,Saturday,ASSAULT WITH CAUSTIC CHEMICALS,70658764,OFARRELL ST / VANNESS AV,NORTHERN,NONE,14:44,-122.421195221815,37.7847536577561,2007-06-30 14:44:00,4,060750151002008
17266,VEHICLE THEFT,02/16/2007,Friday,STOLEN AUTOMOBILE,70173104,INDUSTRIAL ST / PALOU AV,BAYVIEW,NONE,16:00,-122.40090092745001,37.7396596876089,2007-02-16 16:00:00,5,060759809001114
69873,SUSPICIOUS OCC,07/12/2007,Thursday,SUSPICIOUS OCCURRENCE,70703911,0 Block of ALPHA ST,INGLESIDE,NONE,11:30,-122.403247223118,37.714876396708,2007-07-12 11:30:00,6,060750264023010
13578,WARRANTS,02/06/2007,Tuesday,WARRANT ARREST,70136174,16TH ST / FOLSOM ST,MISSION,"ARREST, BOOKED",21:11,-122.415308388816,37.765316135635,2007-02-06 21:11:00,7,060750177002040
60433,BURGLARY,06/16/2007,Saturday,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",70608640,1100 Block of STOCKTON ST,CENTRAL,NONE,02:32,-122.40847200872601,37.7962034199585,2007-06-16 02:32:00,8,060750113001000
115132,OTHER OFFENSES,11/09/2007,Friday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",71152848,BAY SHORE BL / JERROLD AV,BAYVIEW,"ARREST, CITED",21:11,-122.403564371001,37.7477613103514,2007-11-09 21:11:00,9,060750251003016
56662,LARCENY/THEFT,06/05/2007,Tuesday,GRAND THEFT FROM LOCKED AUTO,76038378,FELL ST / FRANKLIN ST,NORTHERN,NONE,20:00,-122.421149407714,37.7761593097668,2007-06-05 20:00:00,10,060750162002004
60989,NON-CRIMINAL,06/17/2007,Sunday,"AIDED CASE, MENTAL DISTURBED",70612839,3200 Block of VICENTE ST,TARAVAL,NONE,18:22,-122.501282120222,37.7382933884006,2007-06-17 18:22:00,11,060750354004006
115868,LARCENY/THEFT,11/12/2007,Monday,GRAND THEFT FROM LOCKED AUTO,76084785,0 Block of GUY PL,SOUTHERN,NONE,04:45,-122.394150249406,37.7867196886886,2007-11-12 04:45:00,12,060750615002014
70787,OTHER OFFENSES,07/14/2007,Saturday,VIOLATION OF RESTRAINING ORDER,70710455,500 Block of BROADWAY ST,CENTRAL,"ARREST, BOOKED",18:45,-122.406115420942,37.798047276401796,2007-07-14 18:45:00,13,060750106002004
80099,ASSAULT,08/09/2007,Thursday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,70805620,19TH ST / MISSION ST,MISSION,NONE,03:00,-122.41920824950701,37.7602340753605,2007-08-09 03:00:00,14,060750208003001
35227,BURGLARY,04/07/2007,Saturday,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",70355885,2000 Block of VANNESS AV,NORTHERN,NONE,00:51,-122.42301037944401,37.793952484831,2007-04-07 00:51:00,15,060750110002003
26311,PROSTITUTION,03/13/2007,Tuesday,SOLICITS FOR ACT OF PROSTITUTION,70261771,19TH ST / SHOTWELL ST,MISSION,"ARREST, CITED",14:10,-122.415929849548,37.7604330003754,2007-03-13 14:10:00,16,060750228011008
56975,DRUG/NARCOTIC,06/06/2007,Wednesday,POSSESSION OF BASE/ROCK COCAINE FOR SALE,70573811,900 Block of MARKET ST,SOUTHERN,NONE,18:03,-122.407583334883,37.7844188616862,2007-06-06 18:03:00,17,060750176011002
54085,OTHER OFFENSES,05/29/2007,Tuesday,LOST/STOLEN LICENSE PLATE,70547208,300 Block of TURK ST,TENDERLOIN,NONE,15:30,-122.41489816525801,37.7827201971901,2007-05-29 15:30:00,18,060750124012001
