,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
14870,ASSAULT,02/10/2008,Sunday,BATTERY,80142456,0 Block of DANIELBURNHAM CT,NORTHERN,NONE,01:00,-122.42168175796301,37.7870392193458,2008-02-10 01:00:00,0,060750120002004
40379,VEHICLE THEFT,04/16/2008,Wednesday,STOLEN AUTOMOBILE,80399447,300 Block of GUERRERO ST,MISSION,"ARREST, BOOKED",21:37,-122.424207521589,37.765415689232,2008-04-16 21:37:00,1,060750202003002
130168,OTHER OFFENSES,08/13/2008,Wednesday,VIOLATION OF RESTRAINING ORDER,80854576,MISSION ST / 16TH ST,MISSION,"ARREST, CITED",08:20,-122.419671780296,37.7650501214668,2008-08-13 08:20:00,2,060750201004002
50584,MISSING PERSON,05/14/2008,Wednesday,MISSING ADULT,80506181,100 Block of GOUGH ST,NORTHERN,NONE,16:30,-122.422450386913,37.7740858014052,2008-05-14 16:30:00,3,060750168021005
66804,NON-CRIMINAL,06/29/2008,Sunday,LOST PROPERTY,80679625,0 Block of UNITEDNATIONS PZ,TENDERLOIN,NONE,14:40,-122.415103667905,37.7797530605977,2008-06-29 14:40:00,4,060750124021004
34546,ASSAULT,04/01/2008,Tuesday,INFLICT INJURY ON COHABITEE,80338116,500 Block of NAPLES ST,INGLESIDE,"ARREST, BOOKED",00:20,-122.431279936761,37.720543233347605,2008-04-01 00:20:00,5,060750260032000
76979,OTHER OFFENSES,10/24/2008,Friday,VIOLATION OF RESTRAINING ORDER,81140128,100 Block of LEAVENWORTH ST,TENDERLOIN,"ARREST, BOOKED",19:35,-122.41392310704799,37.7823419389256,2008-10-24 19:35:00,6,060750125011002
119637,ASSAULT,09/21/2008,Sunday,INFLICT INJURY ON COHABITEE,81003980,2000 Block of 36TH AV,TARAVAL,"ARREST, BOOKED",16:00,-122.505077580681,37.748873819888296,2008-09-21 16:00:00,7,060750354002002
13394,ASSAULT,02/06/2008,Wednesday,THREATS AGAINST LIFE,80163593,0 Block of BEALE ST,SOUTHERN,NONE,08:00,-122.396631517968,37.7917550873099,2008-02-06 08:00:00,8,060750615001012
49467,VANDALISM,05/11/2008,Sunday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",80492483,23RD ST / MINNESOTA ST,BAYVIEW,NONE,04:46,-122.38999044613199,37.755270091770704,2008-05-11 04:46:00,9,060750226002019
12484,OTHER OFFENSES,02/03/2008,Sunday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",80118833,HAHN ST / SUNNYDALE AV,INGLESIDE,"ARREST, CITED",17:25,-122.416000227907,37.7119155437753,2008-02-03 17:25:00,10,060750605021000
27460,BURGLARY,03/13/2008,Thursday,"BURGLARY, UNLAWFUL ENTRY",80268466,800 Block of MARKET ST,SOUTHERN,"ARREST, BOOKED",10:47,-122.407036790381,37.784753283570005,2008-03-13 10:47:00,11,060750176011000
15618,ASSAULT,02/12/2008,Tuesday,BATTERY,80149399,3300 Block of MISSION ST,INGLESIDE,NONE,00:30,-122.421607115588,37.7430114795183,2008-02-12 00:30:00,12,060750253003000
96408,ASSAULT,12/13/2008,Saturday,BATTERY,81330448,MISSION ST / RICHLAND AV,INGLESIDE,NONE,22:15,-122.424467467671,37.7360604757326,2008-12-13 22:15:00,13,060750254031001
23344,SUSPICIOUS OCC,03/03/2008,Monday,"SUSPICIOUS AUTO, POSSIBLY SEX",80227569,800 Block of BRYANT ST,SOUTHERN,NONE,09:32,-122.403742962696,37.7752316978114,2008-03-03 09:32:00,14,060750180002006
107230,OTHER OFFENSES,07/13/2008,Sunday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",80735368,MISSION ST / 24TH ST,MISSION,"ARREST, BOOKED",23:39,-122.418448186101,37.7522391652625,2008-07-13 23:39:00,15,060750209004003
31206,LARCENY/THEFT,03/23/2008,Sunday,GRAND THEFT FROM LOCKED AUTO,86021987,2900 Block of 22ND ST,MISSION,NONE,03:00,-122.41411132688101,37.755750349635896,2008-03-23 03:00:00,16,060750228031001
50207,VEHICLE THEFT,05/13/2008,Tuesday,STOLEN AUTOMOBILE,80502242,BRANNAN ST / 6TH ST,SOUTHERN,NONE,15:00,-122.400983769855,37.7748078532865,2008-05-13 15:00:00,17,060750180002011
131130,VANDALISM,08/16/2008,Saturday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",80866010,2200 Block of HYDE ST,CENTRAL,NONE,18:00,-122.41961107451401,37.8012704335991,2008-08-16 18:00:00,18,060750102001019
101212,OTHER OFFENSES,12/28/2008,Sunday,HARASSING PHONE CALLS,81380891,400 Block of BAY ST,CENTRAL,NONE,17:00,-122.414501928254,37.8054746065875,2008-12-28 17:00:00,19,060750101002006
55784,LARCENY/THEFT,05/28/2008,Wednesday,PETTY THEFT BICYCLE,86041032,2300 Block of FOLSOM ST,MISSION,NONE,18:30,-122.41496397076,37.760289796353,2008-05-28 18:30:00,20,060750228013002
84979,LARCENY/THEFT,11/13/2008,Thursday,GRAND THEFT BICYCLE,81219701,2600 Block of FRANKLIN ST,NORTHERN,NONE,21:15,-122.425586763428,37.798834741244605,2008-11-13 21:15:00,21,060750130001000
