,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
123638,RECOVERED VEHICLE,11/14/2012,Wednesday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,120921914,0 Block of ORA WY,INGLESIDE,NONE,09:48,-122.43757808317801,37.7404066251818,2012-11-14 09:48:00,0,060750217001010
29004,LARCENY/THEFT,04/05/2012,Thursday,GRAND THEFT PICKPOCKET,120272159,19TH AV / LINCOLN WY,RICHMOND,NONE,17:10,-122.47730912060301,37.765446071582495,2012-04-05 17:10:00,1,060750326011000
9405,BURGLARY,02/02/2012,Thursday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",120092797,700 Block of TAYLOR ST,CENTRAL,NONE,12:00,-122.41184999657699,37.788827614652796,2012-02-02 12:00:00,2,060750121002001
111316,LARCENY/THEFT,05/20/2012,Sunday,GRAND THEFT FROM A BUILDING,120512256,2900 Block of BROADWAY ST,NORTHERN,NONE,18:00,-122.445836624681,37.7929992716074,2012-05-20 18:00:00,3,060750132003005
12320,NON-CRIMINAL,02/12/2012,Sunday,"AIDED CASE, MENTAL DISTURBED",120121857,600 Block of POST ST,CENTRAL,NONE,20:45,-122.41183599340201,37.7878887797644,2012-02-12 20:45:00,4,060750121001004
70187,OTHER OFFENSES,08/20/2012,Monday,TRAFFIC VIOLATION,120662237,INDUSTRIAL ST / OAKDALE AV,BAYVIEW,"ARREST, CITED",10:29,-122.399686082806,37.739901780585,2012-08-20 10:29:00,5,060750230011002
7671,OTHER OFFENSES,01/28/2012,Saturday,VIOLATION OF MUNICIPAL POLICE CODE,120077125,1200 Block of MARKET ST,SOUTHERN,"ARREST, CITED",06:35,-122.415808709601,37.777924532441205,2012-01-28 06:35:00,6,060750176013009
13511,NON-CRIMINAL,02/16/2012,Thursday,"AIDED CASE, MENTAL DISTURBED",120131107,200 Block of 9TH ST,SOUTHERN,PSYCHOPATHIC CASE,00:49,-122.41264430721901,37.774623995558706,2012-02-16 00:49:00,7,060750178022000
118622,ROBBERY,12/28/2012,Friday,"ROBBERY, BODILY FORCE",121044096,MISSION ST / 4TH ST,SOUTHERN,"ARREST, BOOKED",14:50,-122.404270179486,37.784478853874504,2012-12-28 14:50:00,8,060750176011003
10556,VANDALISM,02/02/2012,Thursday,"MALICIOUS MISCHIEF, VANDALISM",126016614,0 Block of KEYSTONE WY,TARAVAL,NONE,17:00,-122.462516526451,37.7272878828006,2012-02-02 17:00:00,9,060750310003015
62237,NON-CRIMINAL,07/24/2012,Tuesday,FOUND PROPERTY,120583928,19TH AV / IRVING ST,TARAVAL,NONE,12:30,-122.477172370751,37.763558459678,2012-07-24 12:30:00,10,060750302012005
120903,OTHER OFFENSES,12/15/2012,Saturday,HARASSING PHONE CALLS,130231957,2000 Block of LEAVENWORTH ST,CENTRAL,NONE,01:00,-122.417535384261,37.799892351581,2012-12-15 01:00:00,11,060750109001000
94437,LARCENY/THEFT,11/02/2012,Friday,PETTY THEFT FROM LOCKED AUTO,120886299,UNION ST / KEARNY ST,CENTRAL,NONE,13:45,-122.406025910026,37.80083298927371,2012-11-02 13:45:00,12,060750106001005
21727,ASSAULT,03/12/2012,Monday,THREATS AGAINST LIFE,120206396,0 Block of JULES AV,TARAVAL,NONE,21:00,-122.461092886095,37.7191252076373,2012-03-12 21:00:00,13,060750312014004
56243,LARCENY/THEFT,04/17/2012,Tuesday,PETTY THEFT FROM A BUILDING,120524734,0 Block of DUBLIN ST,INGLESIDE,NONE,12:00,-122.425872923911,37.719309972848,2012-04-17 12:00:00,14,060750260031006
86753,VANDALISM,09/22/2012,Saturday,"MALICIOUS MISCHIEF, VANDALISM",126151351,16TH ST / FOLSOM ST,MISSION,NONE,01:40,-122.415308388816,37.765316135635,2012-09-22 01:40:00,15,060750177002040
120534,"SEX OFFENSES, FORCIBLE",12/31/2012,Monday,"FORCIBLE RAPE, BODILY FORCE",130039842,400 Block of GEARY ST,CENTRAL,NONE,23:00,-122.410557823285,37.7870964777327,2012-12-31 23:00:00,16,060750123022001
63171,DRUNKENNESS,07/28/2012,Saturday,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,120595478,1100 Block of NEWHALL ST,BAYVIEW,"ARREST, BOOKED",08:47,-122.391186044054,37.736991247877604,2012-07-28 08:47:00,17,060750612002002
56113,NON-CRIMINAL,07/04/2012,Wednesday,"AIDED CASE, MENTAL DISTURBED",120527368,100 Block of FOOTE AV,INGLESIDE,PSYCHOPATHIC CASE,12:55,-122.44630907375601,37.7139279567353,2012-07-04 12:55:00,18,060750262001009
73470,LARCENY/THEFT,08/31/2012,Friday,PETTY THEFT FROM LOCKED AUTO,120697927,TURK ST / SCOTT ST,PARK,NONE,20:30,-122.437075560735,37.779868000391296,2012-08-31 20:30:00,19,060750158012019
23525,BURGLARY,03/20/2012,Tuesday,"BURGLARY OF STORE, UNLAWFUL ENTRY",120226918,600 Block of BRANNAN ST,SOUTHERN,"ARREST, BOOKED",12:11,-122.39951116861602,37.7759259426455,2012-03-20 12:11:00,20,060750607001066
36942,VEHICLE THEFT,04/19/2012,Thursday,STOLEN AUTOMOBILE,120315840,400 Block of CHESTNUT ST,CENTRAL,NONE,18:30,-122.411111822908,37.8040554388187,2012-04-19 18:30:00,21,060750101002011
17481,OTHER OFFENSES,01/25/2012,Wednesday,HARASSING PHONE CALLS,120171921,3800 Block of 18TH ST,MISSION,NONE,11:00,-122.42858416094101,37.761137130935296,2012-01-25 11:00:00,22,060750206001003
111454,LARCENY/THEFT,12/15/2012,Saturday,PETTY THEFT OF PROPERTY,126200867,1100 Block of POLK ST,NORTHERN,NONE,22:40,-122.42006458709801,37.787282409057795,2012-12-15 22:40:00,23,060750120002003
114503,NON-CRIMINAL,09/23/2012,Sunday,FOUND PROPERTY,120763932,1100 Block of MARKET ST,SOUTHERN,NONE,15:45,-122.41345722051001,37.779785984192294,2012-09-23 15:45:00,24,060750176013000
45653,DRUG/NARCOTIC,03/07/2012,Wednesday,SALE OF CONTROLLED SUBSTANCE,120190266,1300 Block of HAIGHT ST,PARK,"ARREST, BOOKED",17:00,-122.444992425105,37.770364902595205,2012-03-07 17:00:00,25,060750166001003
76481,NON-CRIMINAL,09/08/2012,Saturday,LOST PROPERTY,126131955,100 Block of 7TH ST,SOUTHERN,NONE,18:30,-122.410739143245,37.7790041432646,2012-09-08 18:30:00,26,060750176013002
27692,FRAUD,04/02/2012,Monday,"CREDIT CARD, THEFT BY USE OF",120262871,2700 Block of GOUGH ST,NORTHERN,NONE,11:15,-122.427273208487,37.7983558067027,2012-04-02 11:15:00,27,060750130001001
49891,LARCENY/THEFT,06/12/2012,Tuesday,PETTY THEFT SHOPLIFTING,120464895,200 Block of GEARY ST,CENTRAL,NONE,15:05,-122.40712999082399,37.7874652102335,2012-06-12 15:05:00,28,060750117002025
53287,BURGLARY,06/25/2012,Monday,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",120499767,1400 Block of NEWCOMB AV,BAYVIEW,NONE,12:00,-122.386972849112,37.7336758593692,2012-06-25 12:00:00,29,060750231022001
123155,RECOVERED VEHICLE,02/29/2012,Wednesday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,120168774,1900 Block of BURROWS ST,INGLESIDE,NONE,11:52,-122.42216709032199,37.7241512114775,2012-02-29 11:52:00,30,060750260022005
99059,DRIVING UNDER THE INFLUENCE,11/19/2012,Monday,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,120938828,2700 Block of BUSH ST,RICHMOND,"ARREST, BOOKED",21:28,-122.443049105427,37.7856879147123,2012-11-19 21:28:00,31,060750153002008
31211,OTHER OFFENSES,04/15/2012,Sunday,RESISTING ARREST,120298763,800 Block of 3RD ST,SOUTHERN,"ARREST, BOOKED",14:05,-122.391805008238,37.7781399144288,2012-04-15 14:05:00,32,060750607003002
85047,NON-CRIMINAL,10/07/2012,Sunday,FOUND PROPERTY,120806651,800 Block of BRYANT ST,SOUTHERN,NONE,21:00,-122.403742962696,37.7752316978114,2012-10-07 21:00:00,33,060750180002006
