,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
80879,LARCENY/THEFT,08/11/2007,Saturday,GRAND THEFT FROM LOCKED AUTO,76058633,CLAY ST / WEBSTER ST,NORTHERN,NONE,07:00,-122.432562826388,37.790918748405794,2007-08-11 07:00:00,0,060750135002002
54346,DRUG/NARCOTIC,05/30/2007,Wednesday,POSSESSION OF BASE/ROCK COCAINE,70547242,2000 Block of MISSION ST,MISSION,"ARREST, BOOKED",09:31,-122.41957554938699,37.7636113622884,2007-05-30 09:31:00,1,060750201004002
34783,WARRANTS,04/06/2007,Friday,ENROUTE TO OUTSIDE JURISDICTION,70352455,600 Block of GEARY ST,CENTRAL,"ARREST, BOOKED",06:30,-122.41401450765801,37.7866503716491,2007-04-06 06:30:00,2,060750123021000
127065,OTHER OFFENSES,12/12/2007,Wednesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",71271824,HAYES ST / SCOTT ST,PARK,"ARREST, CITED",15:53,-122.436130312825,37.7752055149785,2007-12-12 15:53:00,3,060750164001003
81149,LARCENY/THEFT,08/11/2007,Saturday,GRAND THEFT FROM LOCKED AUTO,76058906,300 Block of POST ST,CENTRAL,NONE,21:30,-122.40730975154699,37.7883971527512,2007-08-11 21:30:00,4,060750117002026
119561,OTHER OFFENSES,11/23/2007,Friday,TAMPERING WITH A VEHICLE,71203093,900 Block of CONNECTICUT ST,BAYVIEW,UNFOUNDED,19:30,-122.39834421683001,37.7537463339685,2007-11-23 19:30:00,5,060750614001018
129475,WARRANTS,12/20/2007,Thursday,ENROUTE TO OUTSIDE JURISDICTION,71299848,7TH ST / MARKET ST,SOUTHERN,"ARREST, BOOKED",11:05,-122.41251534135598,37.78047774805079,2007-12-20 11:05:00,6,060750176013000
128744,LARCENY/THEFT,12/17/2007,Monday,GRAND THEFT PICKPOCKET,71292353,BAKER ST / FELL ST,PARK,NONE,15:00,-122.440923876434,37.7736351065467,2007-12-17 15:00:00,7,060750165001004
62105,ASSAULT,06/20/2007,Wednesday,THREATS AGAINST LIFE,70625268,3100 Block of 16TH ST,MISSION,NONE,23:00,-122.423456266771,37.7647885413339,2007-06-20 23:00:00,8,060750202003006
101252,ROBBERY,10/03/2007,Wednesday,"ROBBERY, BODILY FORCE",71015826,3RD ST / OAKDALE AV,BAYVIEW,NONE,13:50,-122.39069763068301,37.7347969947349,2007-10-03 13:50:00,9,060750612002009
78677,LARCENY/THEFT,08/04/2007,Saturday,PETTY THEFT SHOPLIFTING,70790554,800 Block of MARKET ST,SOUTHERN,JUVENILE CITED,18:40,-122.40665951743401,37.7850491022697,2007-08-04 18:40:00,10,060750176011000
30439,OTHER OFFENSES,03/24/2007,Saturday,OBSCENE PHONE CALLS(S),76019102,1800 Block of 34TH AV,TARAVAL,NONE,22:15,-122.49680429079399,37.7523135961503,2007-03-24 22:15:00,11,060750351007002
53415,LIQUOR LAWS,05/27/2007,Sunday,CONSUMING ALCOHOL IN PUBLIC VIEW,70538304,1400 Block of QUESADA AV,BAYVIEW,"ARREST, CITED",16:03,-122.38730595,37.7310332942539,2007-05-27 16:03:00,12,060750232003007
128569,VANDALISM,12/17/2007,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",71290379,3000 Block of 21ST ST,MISSION,NONE,18:29,-122.41503377441299,37.757158868499,2007-12-17 18:29:00,13,060750228031002
