,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
50905,NON-CRIMINAL,05/20/2007,Sunday,LOST PROPERTY,76033823,MAIN ST / HOWARD ST,SOUTHERN,NONE,12:30,-122.393413306041,37.790611720409295,2007-05-20 12:30:00,0,060750615001009
38500,OTHER OFFENSES,04/16/2007,Monday,RESISTING ARREST,70386147,700 Block of KEARNY ST,CENTRAL,"ARREST, BOOKED",07:30,-122.40499208651698,37.7947200063817,2007-04-16 07:30:00,1,060750611002004
85087,BURGLARY,08/22/2007,Wednesday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",70864795,1600 Block of SUNNYDALE AV,INGLESIDE,NONE,10:00,-122.417402053821,37.7122942013047,2007-08-22 10:00:00,2,060750605021000
126180,ASSAULT,12/07/2007,Friday,AGGRAVATED ASSAULT WITH BODILY FORCE,71262384,800 Block of BRYANT ST,SOUTHERN,NONE,10:00,-122.403742962696,37.7752316978114,2007-12-07 10:00:00,3,060750180002006
95829,WARRANTS,09/19/2007,Wednesday,ENROUTE TO DEPARTMENT OF CORRECTIONS,70962543,0 Block of GOLDEN GATE AV,TENDERLOIN,"ARREST, BOOKED",14:49,-122.41115901311899,37.7821262556405,2007-09-19 14:49:00,4,060750125011004
56885,FAMILY OFFENSES,06/06/2007,Wednesday,MINOR WITHOUT PROPER PARENTAL CARE,70573009,0 Block of HOLLYWOOD CT,INGLESIDE,NONE,13:49,-122.440944520779,37.714952037200796,2007-06-06 13:49:00,5,060750263012011
122231,BURGLARY,11/27/2007,Tuesday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",71216290,100 Block of GOLDMINE DR,INGLESIDE,NONE,09:30,-122.43965023016099,37.7425453650956,2007-11-27 09:30:00,6,060750217001009
25159,VANDALISM,03/10/2007,Saturday,"MALICIOUS MISCHIEF, VANDALISM",70273243,2400 Block of POST ST,RICHMOND,NONE,11:00,-122.44172371603001,37.7839461837816,2007-03-10 11:00:00,7,060750155003004
79953,ROBBERY,08/08/2007,Wednesday,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,70804365,700 Block of SWEENY ST,BAYVIEW,"ARREST, BOOKED",18:00,-122.418269694181,37.730235467041204,2007-08-08 18:00:00,8,060750257011008
57366,VANDALISM,06/07/2007,Thursday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",70577926,200 Block of CASTRO ST,PARK,NONE,22:50,-122.435393004875,37.7653276518988,2007-06-07 22:50:00,9,060750169002003
