,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
50572,BURGLARY,06/13/2012,Wednesday,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",120475773,2100 Block of HARRISON ST,MISSION,NONE,10:00,-122.412918604043,37.762600517546204,2012-06-13 10:00:00,0,060750228011004
2957,VANDALISM,01/03/2012,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",126006819,100 Block of ARBOR ST,INGLESIDE,NONE,18:00,-122.437034249983,37.7371703860334,2012-01-03 18:00:00,1,060750217003014
94627,VANDALISM,11/06/2012,Tuesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",120897569,0 Block of DRUMM ST,CENTRAL,NONE,06:55,-122.39640535917,37.7939279934601,2012-11-06 06:55:00,2,060750105002018
89220,LARCENY/THEFT,10/20/2012,Saturday,PETTY THEFT FROM A BUILDING,120846481,2700 Block of OCTAVIA ST,NORTHERN,NONE,17:00,-122.428809089152,37.797602393512605,2012-10-20 17:00:00,3,060750130002003
92999,NON-CRIMINAL,05/20/2012,Sunday,FOUND PROPERTY,120411197,800 Block of BRYANT ST,SOUTHERN,NONE,13:00,-122.403742962696,37.7752316978114,2012-05-20 13:00:00,4,060750180002006
62810,OTHER OFFENSES,07/27/2012,Friday,VIOLATION OF MUNICIPAL POLICE CODE,120592985,1000 Block of BUSH ST,CENTRAL,NONE,07:35,-122.413925231412,37.789537671621105,2012-07-27 07:35:00,5,060750119012001
4440,ASSAULT,01/17/2012,Tuesday,BATTERY,120044958,CESAR CHAVEZ ST / BAY SHORE BL,BAYVIEW,NONE,03:30,-122.403227460926,37.7494643478883,2012-01-17 03:30:00,6,060759809001111
105859,DISORDERLY CONDUCT,12/11/2012,Tuesday,COMMITTING PUBLIC NUISANCE,120997040,100 Block of POWELL ST,TENDERLOIN,"ARREST, CITED",05:48,-122.408020258894,37.78609939363071,2012-12-11 05:48:00,7,060750123011006
94526,LARCENY/THEFT,11/05/2012,Monday,PETTY THEFT FROM UNLOCKED AUTO,120895444,2500 Block of MISSION ST,MISSION,NONE,08:00,-122.41894392117901,37.7570095515086,2012-11-05 08:00:00,8,060750208004003
97927,ROBBERY,11/13/2012,Tuesday,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,120928534,100 Block of BUSH ST,CENTRAL,NONE,02:00,-122.39992366096399,37.7913177297029,2012-11-13 02:00:00,9,060750117001028
77620,OTHER OFFENSES,09/16/2012,Sunday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",120744590,MCALLISTER ST / LEAVENWORTH ST,TENDERLOIN,"ARREST, CITED",21:45,-122.41367937688801,37.7809258336852,2012-09-16 21:45:00,10,060750124021003
63010,VEHICLE THEFT,05/17/2012,Thursday,STOLEN AUTOMOBILE,120570367,300 Block of MASON ST,TENDERLOIN,NONE,17:43,-122.409773500349,37.786426190184,2012-05-17 17:43:00,11,060750123011001
45184,VANDALISM,05/26/2012,Saturday,"MALICIOUS MISCHIEF, VANDALISM",126073874,FOLSOM ST / 21ST ST,MISSION,NONE,17:30,-122.414544668561,37.7572992974101,2012-05-26 17:30:00,12,060750228013005
120367,FRAUD,06/01/2012,Friday,"CREDIT CARD, THEFT BY USE OF",130017503,100 Block of FOOTE AV,INGLESIDE,NONE,00:01,-122.446759817495,37.714086713517,2012-06-01 00:01:00,13,060750262001010
63807,DRUG/NARCOTIC,07/30/2012,Monday,POSSESSION OF CONTROLLED SUBSTANCE,120602528,100 Block of LEAVENWORTH ST,TENDERLOIN,"ARREST, BOOKED",17:53,-122.414002816315,37.7823133565473,2012-07-30 17:53:00,14,060750124012002
6792,OTHER OFFENSES,01/25/2012,Wednesday,PROBATION VIOLATION,120068851,OFARRELL ST / JONES ST,TENDERLOIN,"ARREST, BOOKED",14:34,-122.412970537591,37.78578837668879,2012-01-25 14:34:00,15,060750123012000
41243,DRUG/NARCOTIC,05/15/2012,Tuesday,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,120385570,200 Block of TURK ST,TENDERLOIN,"ARREST, BOOKED",13:00,-122.4124321618,37.78296757945979,2012-05-15 13:00:00,16,060750125011002
2888,OTHER OFFENSES,01/12/2012,Thursday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",120032828,3300 Block of 25TH ST,MISSION,"ARREST, BOOKED",16:33,-122.41640167025601,37.7508644960994,2012-01-12 16:33:00,17,060750209001004
90727,NON-CRIMINAL,10/23/2012,Tuesday,LOST PROPERTY,120855608,0 Block of PHELAN AV,INGLESIDE,NONE,16:20,-122.45230190572501,37.72429167619661,2012-10-23 16:20:00,18,060750311003013
37735,SUSPICIOUS OCC,05/04/2012,Friday,SUSPICIOUS PERSON,120354688,200 Block of SHIPLEY ST,SOUTHERN,NONE,14:30,-122.402888168137,37.779840794256394,2012-05-04 14:30:00,19,060750178021003
100203,LARCENY/THEFT,11/20/2012,Tuesday,GRAND THEFT FROM LOCKED AUTO,126184437,CLEMENT ST / 7TH AV,RICHMOND,NONE,21:00,-122.465493608312,37.782889005058706,2012-11-20 21:00:00,20,060750402001007
